Star,FeO,Na2O,MgO,Al2O3,SiO2,CaO,TiO2,Cr2O3
2M19202447+4815040,8.95569822103989,0.12552312080449496,45.41734316332342,3.338643131019873,37.57735762314236,4.055509192691757,0.5299255479781961,0.0
2M19394766+4626191,7.971752300630867,0.278596755940979,41.28897573127657,3.2031765654172206,44.29654704192956,2.8008501780906907,0.16010142671411373,0.0
Sun,7.711374872750068,0.2812099240372015,38.665321818376604,3.1225012761903264,46.94703993805658,3.118369973930577,0.15418219665864719,0.0
2M19353074+4139423
2M19542140+4045024
2M19331737+4252028,7.330519152025976,0.6919424108046074,38.93626096509371,2.7325038393618257,47.18099621237294,2.9556935773946758,0.17208384294626547,0.0
2M19394922+4408593
2M19415676+5100486,7.683074433890827,0.6592543769689453,36.02370430152599,4.4241990793567245,46.885033911487994,4.11640399322049,0.20832990354902708,0.0
2M19004386+4349519
2M19010446+4833360,7.810075555367003,0.2763559170454938,38.73444256821547,2.304749514900945,47.40494867781879,3.2628019257373486,0.20662584091495165,0.0
2M19004559+4601406,6.902090231115257,0.34373734514509036,36.13681415301167,3.2053095112920067,50.541032826137844,2.84016560307099,0.030850330227151085,0.0
2M19370743+4217274,7.491459894385229,0.5029640198903408,37.21344485698926,2.165271591077295,48.611039451392806,3.8394329701231635,0.17638721614190836,0.0
2M19285614+4134307,6.905161621356864,0.5936372045641896,34.926355495146375,4.387898172700087,50.4062801184095,2.7019733388513796,0.07869404897161811,0.0
2M19274845+4304289,7.473587599787147,0.47697948503021836,40.18701340217219,2.022443791169554,46.30070564172222,3.45229597466288,0.08697410545581474,0.0
2M19254047+3907387
2M19344207+4117432
2M18561467+4530246,8.075092580279946,0.2901025077592822,39.57171093076917,2.698791258720586,45.857977177490476,3.3462844902299094,0.1600410547506308,0.0
2M19295476+4208322,7.587941759159857,0.6053197891197089,38.31197227292584,3.1299446914918323,47.36374955220568,2.9069821548693224,0.09408978022775262,0.0
2M19255247+4020378,8.255874801677644,0.15775754438064524,43.509535053557144,3.1098658009710842,41.97405865088834,2.83730544092881,0.15560270759634817,0.0
2M19155629+4003522,7.846772233720037,0.4036175243123392,40.51969058901838,3.200744579856117,46.018512677861956,1.8636753863798354,0.14698700885134072,0.0
2M19263232+4150019
2M19294569+4312339,7.954733186816256,0.22767557828920776,39.9562597978785,3.8245699106338704,44.270440380033534,3.5911696644187896,0.17515148192984076,0.0
2M19140739+4056322,7.719979408629896,0.4209112424654231,38.18933056580958,2.8530253066925733,47.707850335417014,3.0116004092108706,0.0973027317746373,0.0
2M19571668+4123047,8.23614818186194,0.25439110480057775,40.81635898745448,3.226204564811182,43.77835310945441,3.5454045889103893,0.1431394627070277,0.0
2M19233947+4217116,6.401926158872016,0.12309497414740196,32.69137304329151,2.0112725992243394,56.174812250649374,2.5515881336650654,0.0459328401502898,0.0
2M19510878+4753100,7.529327295121884,0.4372933748623767,37.478716607015265,2.969783587286953,48.67183703181534,2.751544892393216,0.1614972115049566,0.0
2M19162065+4133465,7.453700356042741,0.18826722784838498,39.09114853249001,3.490722603292673,47.09683694172709,2.6369179250367214,0.04240641356238227,0.0
