Title:,BD-044138

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.125651,1.0000000000000000,1.000000,378.981370,-1002972.317167,37.414318,-nan,-145.017068,2730.301026,-0.124,-0.000,2.676132,0.000000,-1.500,0,0.000
10000.00,2498.00,100.125548,1.0000000000000000,1.000000,378.855030,-1003319.911731,37.408715,-nan,-144.946264,2730.073187,-0.130,0.000,2.676530,0.000000,-1.498,0,0.000
10000.00,2496.00,100.125446,1.0000000000000000,1.000000,378.728602,-1003667.505023,37.403113,-nan,-144.875391,2729.845384,-0.136,-0.000,2.676928,0.000000,-1.497,0,0.000
10000.00,2494.00,100.125343,1.0000000000000000,1.000000,378.602083,-1004015.097047,37.397511,-nan,-144.804449,2729.617615,-0.143,-0.000,2.677326,0.000000,-1.495,0,0.000
10000.00,2492.00,100.125241,1.0000000000000000,1.000000,378.475475,-1004362.687807,37.391910,-nan,-144.733438,2729.389881,-0.149,-0.000,2.677725,0.000000,-1.494,0,0.000
10000.00,2490.00,100.125139,1.0000000000000000,1.000000,378.348778,-1004710.277308,37.386310,-nan,-144.662359,2729.162182,-0.156,0.000,2.678123,0.000000,-1.492,0,0.000
10000.00,2488.00,100.125037,1.0000000000000000,1.000000,378.221991,-1005057.865553,37.380710,-nan,-144.591211,2728.934517,-0.162,-0.000,2.678522,0.000000,-1.490,0,0.000
10000.00,2486.00,100.124935,1.0000000000000000,1.000000,378.095113,-1005405.452548,37.375111,-nan,-144.519994,2728.706886,-0.168,0.000,2.678920,0.000000,-1.489,0,0.000
10000.00,2484.00,100.124833,1.0000000000000000,1.000000,377.968146,-1005753.038296,37.369513,-nan,-144.448708,2728.479288,-0.175,0.000,2.679319,0.000000,-1.487,0,0.000
10000.00,2482.00,100.124731,1.0000000000000000,1.000000,377.841089,-1006100.622801,37.363915,-nan,-144.377353,2728.251725,-0.181,-0.000,2.679717,0.000000,-1.486,0,0.000
10000.00,2480.00,100.124629,1.0000000000000000,1.000000,377.713941,-1006448.206068,37.358319,-nan,-144.305930,2728.024194,-0.188,-0.000,2.680116,0.000000,-1.484,0,0.000
10000.00,2478.00,100.124528,1.0000000000000000,1.000000,377.586703,-1006795.788101,37.352722,-nan,-144.234438,2727.796696,-0.194,0.000,2.680515,0.000000,-1.482,0,0.000
10000.00,2476.00,100.124426,1.0000000000000000,1.000000,377.459374,-1007143.368905,37.347127,-nan,-144.162878,2727.569231,-0.201,-0.000,2.680914,0.000000,-1.481,0,0.000
10000.00,2474.00,100.124325,1.0000000000000000,1.000000,377.331954,-1007490.948483,37.341532,-nan,-144.091249,2727.341799,-0.207,0.000,2.681313,0.000000,-1.479,0,0.000
10000.00,2472.00,100.124224,1.0000000000000000,1.000000,377.204444,-1007838.526840,37.335938,-nan,-144.019551,2727.114399,-0.214,-0.000,2.681712,0.000000,-1.478,0,0.000
10000.00,2470.00,100.124123,1.0000000000000000,1.000000,377.076842,-1008186.103980,37.330345,-nan,-143.947785,2726.887030,-0.220,-0.000,2.682111,0.000000,-1.476,0,0.000
10000.00,2468.00,100.124022,1.0000000000000000,1.000000,376.949150,-1008533.679908,37.324752,-nan,-143.875951,2726.659694,-0.227,0.000,2.682510,0.000000,-1.474,0,0.000
10000.00,2466.00,100.123921,1.0000000000000000,1.000000,376.821366,-1008881.254628,37.319160,-nan,-143.804047,2726.432388,-0.233,-0.000,2.682909,0.000000,-1.473,0,0.000
10000.00,2464.00,100.123820,1.0000000000000000,1.000000,376.693491,-1009228.828144,37.313568,-nan,-143.732076,2726.205114,-0.240,-0.000,2.683309,0.000000,-1.471,0,0.000
10000.00,2462.00,100.123719,1.0000000000000000,1.000000,376.565524,-1009576.400461,37.307978,-nan,-143.660035,2725.977871,-0.246,0.000,2.683708,0.000000,-1.470,0,0.000
10000.00,2460.00,100.123619,1.0000000000000000,1.000000,376.437465,-1009923.971582,37.302388,-nan,-143.587927,2725.750659,-0.253,0.000,2.684108,0.000000,-1.468,0,0.000
10000.00,2458.00,100.123519,1.0000000000000000,1.000000,376.309315,-1010271.541513,37.296798,-nan,-143.515750,2725.523477,-0.259,0.000,2.684507,0.000000,-1.466,0,0.000
10000.00,2456.00,100.123418,1.0000000000000000,1.000000,376.181073,-1010619.110258,37.291210,-nan,-143.443504,2725.296325,-0.266,-0.000,2.684907,0.000000,-1.465,0,0.000
10000.00,2454.00,100.123318,1.0000000000000000,1.000000,376.052739,-1010966.677820,37.285622,-nan,-143.371190,2725.069203,-0.272,-0.000,2.685306,0.000000,-1.463,0,0.000
10000.00,2452.00,100.123218,1.0000000000000000,1.000000,375.924312,-1011314.244205,37.280035,-nan,-143.298808,2724.842111,-0.279,0.000,2.685706,0.000000,-1.461,0,0.000
10000.00,2450.00,100.123118,1.0000000000000000,1.000000,375.795793,-1011661.809416,37.274448,-nan,-143.226357,2724.615048,-0.286,0.000,2.686106,0.000000,-1.460,0,0.000
10000.00,2448.00,100.123018,1.0000000000000000,1.000000,375.667182,-1012009.373459,37.268862,-nan,-143.153838,2724.388014,-0.292,0.000,2.686506,0.000000,-1.458,0,0.000
10000.00,2446.00,100.122919,1.0000000000000000,1.000000,375.538478,-1012356.936338,37.263277,-nan,-143.081251,2724.161010,-0.299,-0.000,2.686906,0.000000,-1.456,0,0.000
