Title:,HD84627B

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.122314,1.0000000000000000,1.000000,379.131056,-1004540.832328,37.571986,-nan,-143.646226,2727.974716,-0.124,-0.000,2.664813,0.000000,-1.464,0,0.000
10000.00,2498.00,100.122214,1.0000000000000000,1.000000,379.004942,-1004887.881901,37.566391,-nan,-143.588751,2727.720906,-0.130,0.000,2.665207,0.000000,-1.462,0,0.000
10000.00,2496.00,100.122114,1.0000000000000000,1.000000,378.878739,-1005234.930284,37.560797,-nan,-143.531196,2727.467170,-0.136,-0.000,2.665601,0.000000,-1.460,0,0.000
10000.00,2494.00,100.122014,1.0000000000000000,1.000000,378.752447,-1005581.977481,37.555204,-nan,-143.473563,2727.213507,-0.143,-0.000,2.665996,0.000000,-1.459,0,0.000
10000.00,2492.00,100.121915,1.0000000000000000,1.000000,378.626066,-1005929.023498,37.549611,-nan,-143.415851,2726.959917,-0.149,-0.000,2.666390,0.000000,-1.457,0,0.000
10000.00,2490.00,100.121815,1.0000000000000000,1.000000,378.499594,-1006276.068337,37.544020,-nan,-143.358059,2726.706399,-0.156,0.000,2.666785,0.000000,-1.456,0,0.000
10000.00,2488.00,100.121715,1.0000000000000000,1.000000,378.373034,-1006623.112002,37.538429,-nan,-143.300189,2726.452954,-0.162,-0.000,2.667179,0.000000,-1.454,0,0.000
10000.00,2486.00,100.121616,1.0000000000000000,1.000000,378.246383,-1006970.154499,37.532838,-nan,-143.242240,2726.199581,-0.168,0.000,2.667574,0.000000,-1.452,0,0.000
10000.00,2484.00,100.121517,1.0000000000000000,1.000000,378.119642,-1007317.195830,37.527249,-nan,-143.184212,2725.946279,-0.175,0.000,2.667968,0.000000,-1.451,0,0.000
10000.00,2482.00,100.121418,1.0000000000000000,1.000000,377.992811,-1007664.236000,37.521660,-nan,-143.126105,2725.693049,-0.181,-0.000,2.668363,0.000000,-1.449,0,0.000
10000.00,2480.00,100.121319,1.0000000000000000,1.000000,377.865890,-1008011.275013,37.516072,-nan,-143.067920,2725.439890,-0.188,-0.000,2.668758,0.000000,-1.447,0,0.000
10000.00,2478.00,100.121220,1.0000000000000000,1.000000,377.738879,-1008358.312874,37.510484,-nan,-143.009656,2725.186801,-0.194,0.000,2.669153,0.000000,-1.446,0,0.000
10000.00,2476.00,100.121121,1.0000000000000000,1.000000,377.611777,-1008705.349585,37.504898,-nan,-142.951314,2724.933783,-0.201,-0.000,2.669548,0.000000,-1.444,0,0.000
10000.00,2474.00,100.121022,1.0000000000000000,1.000000,377.484584,-1009052.385152,37.499312,-nan,-142.892892,2724.680835,-0.207,0.000,2.669943,0.000000,-1.442,0,0.000
10000.00,2472.00,100.120924,1.0000000000000000,1.000000,377.357301,-1009399.419578,37.493727,-nan,-142.834393,2724.427957,-0.214,-0.000,2.670338,0.000000,-1.441,0,0.000
10000.00,2470.00,100.120825,1.0000000000000000,1.000000,377.229927,-1009746.452868,37.488142,-nan,-142.775814,2724.175149,-0.220,-0.000,2.670733,0.000000,-1.439,0,0.000
10000.00,2468.00,100.120727,1.0000000000000000,1.000000,377.102462,-1010093.485026,37.482558,-nan,-142.717158,2723.922410,-0.227,0.000,2.671128,0.000000,-1.437,0,0.000
10000.00,2466.00,100.120628,1.0000000000000000,1.000000,376.974905,-1010440.516055,37.476976,-nan,-142.658423,2723.669740,-0.233,-0.000,2.671524,0.000000,-1.436,0,0.000
10000.00,2464.00,100.120530,1.0000000000000000,1.000000,376.847257,-1010787.545960,37.471393,-nan,-142.599609,2723.417139,-0.240,-0.000,2.671919,0.000000,-1.434,0,0.000
10000.00,2462.00,100.120432,1.0000000000000000,1.000000,376.719518,-1011134.574746,37.465812,-nan,-142.540717,2723.164606,-0.246,0.000,2.672315,0.000000,-1.432,0,0.000
10000.00,2460.00,100.120334,1.0000000000000000,1.000000,376.591688,-1011481.602415,37.460231,-nan,-142.481747,2722.912141,-0.253,0.000,2.672710,0.000000,-1.431,0,0.000
