Title:,HD68978A

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.117321,1.0000000000000000,1.000000,378.420306,-1009920.007391,37.798460,-nan,-140.173199,2702.743588,-0.124,-0.000,2.648714,0.000000,-1.403,0,0.000
10000.00,2498.00,100.117225,1.0000000000000000,1.000000,378.295128,-1010264.573208,37.792922,-nan,-140.130624,2702.463953,-0.130,0.000,2.649100,0.000000,-1.401,0,0.000
10000.00,2496.00,100.117129,1.0000000000000000,1.000000,378.169862,-1010609.137935,37.787384,-nan,-140.087959,2702.184427,-0.136,-0.000,2.649486,0.000000,-1.399,0,0.000
10000.00,2494.00,100.117033,1.0000000000000000,1.000000,378.044507,-1010953.701576,37.781846,-nan,-140.045206,2701.905009,-0.143,-0.000,2.649871,0.000000,-1.398,0,0.000
10000.00,2492.00,100.116937,1.0000000000000000,1.000000,377.919063,-1011298.264135,37.776310,-nan,-140.002364,2701.625700,-0.149,-0.000,2.650257,0.000000,-1.396,0,0.000
10000.00,2490.00,100.116841,1.0000000000000000,1.000000,377.793530,-1011642.825615,37.770774,-nan,-139.959433,2701.346498,-0.156,0.000,2.650643,0.000000,-1.394,0,0.000
10000.00,2488.00,100.116746,1.0000000000000000,1.000000,377.667908,-1011987.386021,37.765240,-nan,-139.916414,2701.067404,-0.162,-0.000,2.651029,0.000000,-1.392,0,0.000
10000.00,2486.00,100.116650,1.0000000000000000,1.000000,377.542196,-1012331.945356,37.759706,-nan,-139.873306,2700.788417,-0.168,0.000,2.651415,0.000000,-1.391,0,0.000
10000.00,2484.00,100.116555,1.0000000000000000,1.000000,377.416395,-1012676.503624,37.754172,-nan,-139.830109,2700.509537,-0.175,0.000,2.651801,0.000000,-1.389,0,0.000
10000.00,2482.00,100.116460,1.0000000000000000,1.000000,377.290505,-1013021.060829,37.748640,-nan,-139.786824,2700.230763,-0.181,-0.000,2.652187,0.000000,-1.387,0,0.000
