Title:,HD323631

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,105.470194,0.9509162937005475,0.978760,366.013652,-790920.052752,35.384436,159.758765,-202.342581,2879.840842,-4.606,0.000,2.895901,6.887969,-1.639,0,0.000
4200.00,2498.00,100.291534,0.9998957324559277,0.999956,355.734991,-800626.927263,34.625911,155.380290,-201.757996,2831.468767,-4.613,-0.000,2.896255,6.888850,-1.638,0,0.000
4200.00,2496.00,100.279280,0.9998955443432719,0.999956,355.586485,-800922.341430,34.617450,155.366404,-201.549395,2831.070435,-4.620,0.000,2.896609,6.889732,-1.636,0,0.000
4200.00,2494.00,100.267003,0.9998953558084182,0.999956,355.437852,-801217.674671,34.608984,155.352495,-201.340830,2830.671451,-4.627,-0.000,2.896962,6.890614,-1.635,0,0.000
4200.00,2492.00,100.254704,0.9998951668499718,0.999956,355.289090,-801512.926785,34.600516,155.338560,-201.132302,2830.271816,-4.634,-0.000,2.897316,6.891495,-1.633,0,0.000
4200.00,2490.00,100.242382,0.9998949774682834,0.999956,355.140199,-801808.097574,34.592044,155.324601,-200.923811,2829.871526,-4.641,-0.000,2.897669,6.892378,-1.632,0,0.000
4200.00,2488.00,100.230037,0.9998947876624950,0.999956,354.991180,-802103.186838,34.583569,155.310617,-200.715357,2829.470582,-4.648,0.000,2.898021,6.893260,-1.630,0,0.000
4200.00,2486.00,100.217670,0.9998945974319997,0.999956,354.842032,-802398.194375,34.575090,155.296608,-200.506940,2829.068981,-4.655,-0.000,2.898374,6.894142,-1.628,0,0.000
4200.00,2484.00,100.205279,0.9998944067762756,0.999956,354.692755,-802693.119986,34.566608,155.282574,-200.298561,2828.666723,-4.662,0.000,2.898727,6.895025,-1.627,0,0.000
4200.00,2482.00,100.192866,0.9998942156947891,0.999956,354.543348,-802987.963468,34.558123,155.268515,-200.090220,2828.263805,-4.669,0.000,2.899079,6.895908,-1.625,0,0.000
4200.00,2480.00,100.180431,0.9998940241870753,0.999955,354.393812,-803282.724621,34.549634,155.254432,-199.881916,2827.860227,-4.676,-0.000,2.899431,6.896792,-1.624,0,0.000
4200.00,2478.00,100.167972,0.9998938322525955,0.999955,354.244146,-803577.403243,34.541143,155.240323,-199.673651,2827.455987,-4.683,0.000,2.899783,6.897675,-1.622,0,0.000
4200.00,2476.00,100.155490,0.9998936398908361,0.999955,354.094351,-803871.999130,34.532647,155.226190,-199.465424,2827.051083,-4.690,-0.000,2.900134,6.898559,-1.621,0,0.000
4200.00,2474.00,100.142985,0.9998934471012176,0.999955,353.944425,-804166.512080,34.524149,155.212031,-199.257236,2826.645515,-4.697,-0.000,2.900486,6.899443,-1.619,0,0.000
4200.00,2472.00,100.130457,0.9998932538832792,0.999955,353.794370,-804460.941889,34.515647,155.197847,-199.049087,2826.239281,-4.704,0.000,2.900837,6.900327,-1.618,0,0.000
4200.00,2470.00,100.117906,0.9998930602365360,0.999955,353.644184,-804755.288355,34.507141,155.183638,-198.840977,2825.832379,-4.711,0.000,2.901188,6.901211,-1.616,0,0.000
4200.00,2468.00,100.105332,0.9998928661604474,0.999955,353.493867,-805049.551272,34.498633,155.169403,-198.632907,2825.424808,-4.719,-0.000,2.901539,6.902096,-1.614,0,0.000
4200.00,2466.00,100.092735,0.9998926716545395,0.999955,353.343419,-805343.730436,34.490120,155.155143,-198.424876,2825.016566,-4.726,0.000,2.901889,6.902981,-1.613,0,0.000
4200.00,2464.00,100.080115,0.9998924767183206,0.999955,353.192841,-805637.825643,34.481605,155.140858,-198.216885,2824.607653,-4.733,0.000,2.902240,6.903866,-1.611,0,0.000
4200.00,2462.00,100.067471,0.9998922813512349,0.999955,353.042132,-805931.836686,34.473086,155.126548,-198.008934,2824.198067,-4.740,0.000,2.902590,6.904751,-1.610,0,0.000
4200.00,2460.00,100.054804,0.9998920855529976,0.999955,352.891291,-806225.763360,34.464564,155.112212,-197.801023,2823.787806,-4.747,-0.000,2.902940,6.905637,-1.608,0,0.000
4200.00,2458.00,100.042113,0.9998918893227389,0.999955,352.740319,-806519.605458,34.456038,155.097850,-197.593154,2823.376869,-4.754,-0.000,2.903289,6.906522,-1.607,0,0.000
4200.00,2456.00,100.029399,0.9998916926603690,0.999954,352.589215,-806813.362775,34.447509,155.083463,-197.385324,2822.965255,-4.762,0.000,2.903639,6.907408,-1.605,0,0.000
4200.00,2454.00,100.016662,0.9998914955652569,0.999954,352.437979,-807107.035103,34.438976,155.069050,-197.177536,2822.552963,-4.769,0.000,2.903988,6.908295,-1.603,0,0.000
4200.00,2452.00,100.003901,0.9998912980369046,0.999954,352.286611,-807400.622234,34.430440,155.054612,-196.969790,2822.139990,-4.776,0.000,2.904337,6.909181,-1.602,0,0.000
4200.00,2450.00,99.991117,0.9998911000748558,0.999954,352.135111,-807694.123961,34.421900,155.040148,-196.762084,2821.726335,-4.783,-0.000,2.904686,6.910068,-1.600,0,0.000
4200.00,2448.00,99.978308,0.9998909016788269,0.999954,351.983479,-807987.540075,34.413358,155.025658,-196.554421,2821.311998,-4.791,0.000,2.905034,6.910955,-1.599,0,0.000
4200.00,2446.00,99.965477,0.9998907028480466,0.999954,351.831714,-808280.870368,34.404811,155.011142,-196.346800,2820.896976,-4.798,0.000,2.905383,6.911842,-1.597,0,0.000
4200.00,2444.00,99.952621,0.9998905035822927,0.999954,351.679816,-808574.114631,34.396261,154.996600,-196.139220,2820.481268,-4.805,-0.000,2.905731,6.912729,-1.596,0,0.000
