Title:,BD-044138

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,106.781435,0.9489689750463800,0.978006,370.961617,-808357.505573,35.970192,161.461425,-202.687810,2913.330939,-4.606,0.000,2.880470,6.887969,-1.618,0,0.000
4200.00,2498.00,101.330307,0.9998909706818658,0.999954,360.146843,-818561.519566,35.171990,156.852564,-202.087923,2862.412497,-4.613,-0.000,2.880812,6.888850,-1.617,0,0.000
4200.00,2496.00,101.317291,0.9998907688854450,0.999954,359.994985,-818859.112181,35.163296,156.837832,-201.883793,2861.990771,-4.620,0.000,2.881153,6.889732,-1.615,0,0.000
4200.00,2494.00,101.304251,0.9998905666288909,0.999954,359.842993,-819156.618572,35.154599,156.823072,-201.679701,2861.568338,-4.627,-0.000,2.881495,6.890614,-1.613,0,0.000
4200.00,2492.00,101.291186,0.9998903639117552,0.999954,359.690867,-819454.038522,35.145898,156.808286,-201.475647,2861.145197,-4.634,-0.000,2.881836,6.891495,-1.612,0,0.000
4200.00,2490.00,101.278097,0.9998901607334252,0.999954,359.538607,-819751.371815,35.137194,156.793474,-201.271632,2860.721346,-4.641,-0.000,2.882177,6.892378,-1.610,0,0.000
4200.00,2488.00,101.264983,0.9998899570928909,0.999954,359.386214,-820048.618235,35.128486,156.778634,-201.067656,2860.296783,-4.648,0.000,2.882518,6.893260,-1.609,0,0.000
4200.00,2486.00,101.251844,0.9998897529900003,0.999954,359.233686,-820345.777565,35.119774,156.763768,-200.863720,2859.871507,-4.655,-0.000,2.882859,6.894142,-1.607,0,0.000
4200.00,2484.00,101.238681,0.9998895484239435,0.999954,359.081024,-820642.849587,35.111058,156.748874,-200.659822,2859.445516,-4.662,0.000,2.883199,6.895025,-1.606,0,0.000
4200.00,2482.00,101.225493,0.9998893433941957,0.999954,358.928227,-820939.834083,35.102339,156.733954,-200.455965,2859.018809,-4.669,0.000,2.883539,6.895908,-1.604,0,0.000
4200.00,2480.00,101.212281,0.9998891379001293,0.999954,358.775296,-821236.730836,35.093616,156.719006,-200.252147,2858.591385,-4.676,-0.000,2.883879,6.896792,-1.602,0,0.000
