Title:,HD84627B

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,104.459656,0.9512782430105530,0.978972,363.075470,-788690.398225,35.139226,158.545345,-200.312296,2859.918071,-4.606,0.000,2.888640,6.887969,-1.635,0,0.000
4200.00,2498.00,99.368451,0.9998963177873821,0.999957,352.969304,-798236.313668,34.393453,154.240809,-199.737509,2812.362601,-4.613,-0.000,2.888994,6.888850,-1.634,0,0.000
4200.00,2496.00,99.356397,0.9998961317353133,0.999956,352.822206,-798529.719355,34.385074,154.227148,-199.532356,2811.970645,-4.620,0.000,2.889347,6.889732,-1.632,0,0.000
4200.00,2494.00,99.344320,0.9998959452695750,0.999956,352.674980,-798823.045551,34.376693,154.213464,-199.327239,2811.578051,-4.627,-0.000,2.889700,6.890614,-1.631,0,0.000
4200.00,2492.00,99.332221,0.9998957583895725,0.999956,352.527628,-799116.292062,34.368308,154.199755,-199.122158,2811.184818,-4.634,-0.000,2.890052,6.891495,-1.629,0,0.000
4200.00,2490.00,99.320100,0.9998955710948818,0.999956,352.380149,-799409.458693,34.359920,154.186022,-198.917114,2810.790945,-4.641,-0.000,2.890405,6.892378,-1.628,0,0.000
4200.00,2488.00,99.307957,0.9998953833850075,0.999956,352.232543,-799702.545248,34.351528,154.172265,-198.712106,2810.396430,-4.648,0.000,2.890757,6.893260,-1.626,0,0.000
4200.00,2486.00,99.295792,0.9998951952593832,0.999956,352.084810,-799995.551531,34.343133,154.158484,-198.507135,2810.001272,-4.655,-0.000,2.891109,6.894142,-1.625,0,0.000
4200.00,2484.00,99.283604,0.9998950067176086,0.999956,351.936949,-800288.477348,34.334736,154.144678,-198.302201,2809.605469,-4.662,0.000,2.891461,6.895025,-1.623,0,0.000
4200.00,2482.00,99.271394,0.9998948177591458,0.999956,351.788960,-800581.322500,34.326334,154.130848,-198.097305,2809.209021,-4.669,0.000,2.891813,6.895908,-1.621,0,0.000
4200.00,2480.00,99.259162,0.9998946283834876,0.999956,351.640843,-800874.086792,34.317930,154.116993,-197.892446,2808.811926,-4.676,-0.000,2.892164,6.896792,-1.620,0,0.000
4200.00,2478.00,99.246907,0.9998944385906154,0.999956,351.492599,-801166.770025,34.309522,154.103114,-197.687625,2808.414182,-4.683,0.000,2.892515,6.897675,-1.618,0,0.000
4200.00,2476.00,99.234629,0.9998942483786998,0.999956,351.344226,-801459.372002,34.301111,154.089211,-197.482842,2808.015788,-4.690,-0.000,2.892867,6.898559,-1.617,0,0.000
4200.00,2474.00,99.222329,0.9998940577490120,0.999956,351.195725,-801751.892525,34.292697,154.075282,-197.278097,2807.616743,-4.697,-0.000,2.893217,6.899443,-1.615,0,0.000
4200.00,2472.00,99.210007,0.9998938667002175,0.999955,351.047095,-802044.331396,34.284279,154.061329,-197.073391,2807.217046,-4.704,0.000,2.893568,6.900327,-1.614,0,0.000
4200.00,2470.00,99.197661,0.9998936752316837,0.999955,350.898337,-802336.688415,34.275858,154.047352,-196.868724,2806.816695,-4.711,0.000,2.893918,6.901211,-1.612,0,0.000
4200.00,2468.00,99.185293,0.9998934833428758,0.999955,350.749450,-802628.963383,34.267434,154.033349,-196.664095,2806.415689,-4.719,-0.000,2.894269,6.902096,-1.611,0,0.000
4200.00,2466.00,99.172903,0.9998932910342864,0.999955,350.600433,-802921.156100,34.259006,154.019322,-196.459506,2806.014026,-4.726,0.000,2.894619,6.902981,-1.609,0,0.000
4200.00,2464.00,99.160490,0.9998930983045791,0.999955,350.451288,-803213.266366,34.250575,154.005270,-196.254956,2805.611705,-4.733,0.000,2.894968,6.903866,-1.607,0,0.000
4200.00,2462.00,99.148053,0.9998929051535750,0.999955,350.302012,-803505.293981,34.242141,153.991193,-196.050445,2805.208725,-4.740,0.000,2.895318,6.904751,-1.606,0,0.000
4200.00,2460.00,99.135594,0.9998927115807912,0.999955,350.152608,-803797.238744,34.233704,153.977091,-195.845975,2804.805084,-4.747,-0.000,2.895667,6.905637,-1.604,0,0.000
4200.00,2458.00,99.123112,0.9998925175859436,0.999955,350.003073,-804089.100453,34.225263,153.962964,-195.641545,2804.400782,-4.754,-0.000,2.896016,6.906522,-1.603,0,0.000
4200.00,2456.00,99.110607,0.9998923231682273,0.999955,349.853408,-804380.878906,34.216819,153.948812,-195.437155,2803.995815,-4.762,0.000,2.896365,6.907408,-1.601,0,0.000
4200.00,2454.00,99.098080,0.9998921283276542,0.999955,349.703613,-804672.573903,34.208371,153.934635,-195.232805,2803.590185,-4.769,0.000,2.896714,6.908295,-1.599,0,0.000
4200.00,2452.00,99.085529,0.9998919330636005,0.999955,349.553688,-804964.185239,34.199920,153.920433,-195.028497,2803.183888,-4.776,0.000,2.897063,6.909181,-1.598,0,0.000
4200.00,2450.00,99.072955,0.9998917373756198,0.999955,349.403632,-805255.712712,34.191466,153.906206,-194.824229,2802.776924,-4.783,-0.000,2.897411,6.910068,-1.596,0,0.000
4200.00,2448.00,99.060358,0.9998915412633672,0.999955,349.253446,-805547.156119,34.183008,153.891953,-194.620003,2802.369291,-4.791,0.000,2.897759,6.910955,-1.595,0,0.000
4200.00,2446.00,99.047737,0.9998913447264139,0.999954,349.103128,-805838.515257,34.174547,153.877675,-194.415819,2801.960987,-4.798,0.000,2.898107,6.911842,-1.593,0,0.000
4200.00,2444.00,99.035094,0.9998911477643467,0.999954,348.952680,-806129.789920,34.166083,153.863372,-194.211676,2801.552013,-4.805,-0.000,2.898454,6.912729,-1.592,0,0.000
4200.00,2442.00,99.022427,0.9998909503767867,0.999954,348.802100,-806420.979905,34.157615,153.849043,-194.007575,2801.142365,-4.812,-0.000,2.898802,6.913617,-1.590,0,0.000
4200.00,2440.00,99.009737,0.9998907525634161,0.999954,348.651389,-806712.085008,34.149144,153.834689,-193.803517,2800.732043,-4.820,-0.000,2.899149,6.914504,-1.588,0,0.000
4200.00,2438.00,98.997024,0.9998905543235107,0.999954,348.500546,-807003.105021,34.140669,153.820309,-193.599501,2800.321046,-4.827,-0.000,2.899496,6.915392,-1.587,0,0.000
4200.00,2436.00,98.984287,0.9998903556571579,0.999954,348.349572,-807294.039741,34.132191,153.805904,-193.395528,2799.909372,-4.834,0.000,2.899843,6.916281,-1.585,0,0.000
4200.00,2434.00,98.971527,0.9998901565636835,0.999954,348.198465,-807584.888961,34.123710,153.791473,-193.191598,2799.497019,-4.842,-0.000,2.900189,6.917169,-1.583,0,0.000
4200.00,2432.00,98.958743,0.9998899570428013,0.999954,348.047226,-807875.652474,34.115225,153.777017,-192.987711,2799.083987,-4.849,-0.000,2.900535,6.918058,-1.582,0,0.000
4200.00,2430.00,98.945936,0.9998897570941258,0.999954,347.895855,-808166.330074,34.106737,153.762534,-192.783867,2798.670274,-4.856,-0.000,2.900881,6.918947,-1.580,0,0.000
4200.00,2428.00,98.933105,0.9998895567174553,0.999954,347.744351,-808456.921555,34.098245,153.748026,-192.580068,2798.255878,-4.864,-0.000,2.901227,6.919836,-1.579,0,0.000
4200.00,2426.00,98.920251,0.9998893559118706,0.999954,347.592715,-808747.426707,34.089750,153.733493,-192.376312,2797.840799,-4.871,0.000,2.901573,6.920725,-1.577,0,0.000
4200.00,2424.00,98.907373,0.9998891546779468,0.999954,347.440946,-809037.845324,34.081252,153.718933,-192.172601,2797.425035,-4.878,-0.000,2.901918,6.921615,-1.575,0,0.000
4200.00,2422.00,98.894471,0.9998889530143145,0.999953,347.289044,-809328.177196,34.072750,153.704348,-191.968934,2797.008584,-4.886,0.000,2.902263,6.922505,-1.574,0,0.000
4200.00,2420.00,98.881545,0.9998887509214538,0.999953,347.137008,-809618.422117,34.064245,153.689736,-191.765312,2796.591445,-4.893,0.000,2.902608,6.923395,-1.572,0,0.000
4200.00,2418.00,98.868596,0.9998885483987647,0.999953,346.984839,-809908.579876,34.055736,153.675099,-191.561735,2796.173618,-4.900,-0.000,2.902953,6.924285,-1.570,0,0.000
4200.00,2416.00,98.855623,0.9998883454459755,0.999953,346.832536,-810198.650264,34.047224,153.660436,-191.358203,2795.755100,-4.908,-0.000,2.903297,6.925176,-1.569,0,0.000
4200.00,2414.00,98.842626,0.9998881420619522,0.999953,346.680100,-810488.633071,34.038708,153.645746,-191.154717,2795.335889,-4.915,-0.000,2.903642,6.926067,-1.567,0,0.000
