Title:,HD21209A

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,108.566941,0.9593045512172079,0.982740,382.438145,-862448.573829,37.163638,169.366812,-207.991639,3040.989730,-4.606,0.000,2.851656,6.887969,-1.645,0,0.000
4200.00,2498.00,104.147410,0.9999143056919014,0.999965,373.642544,-870798.984469,36.515141,165.630178,-207.461970,2999.708916,-4.613,-0.000,2.852027,6.888850,-1.643,0,0.000
4200.00,2496.00,104.137131,0.9999141678250845,0.999964,373.492475,-871117.222391,36.506783,165.618490,-207.253185,2999.371175,-4.620,0.000,2.852399,6.889732,-1.642,0,0.000
4200.00,2494.00,104.126835,0.9999140296973821,0.999964,373.342286,-871435.394102,36.498422,165.606782,-207.044433,2999.032944,-4.627,-0.000,2.852770,6.890614,-1.640,0,0.000
4200.00,2492.00,104.116522,0.9999138913090315,0.999964,373.191976,-871753.499456,36.490059,165.595056,-206.835715,2998.694220,-4.634,-0.000,2.853141,6.891495,-1.639,0,0.000
4200.00,2490.00,104.106191,0.9999137526598609,0.999964,373.041544,-872071.538308,36.481693,165.583311,-206.627030,2998.355004,-4.641,-0.000,2.853511,6.892378,-1.637,0,0.000
4200.00,2488.00,104.095843,0.9999136137503254,0.999964,372.890991,-872389.510510,36.473325,165.571547,-206.418379,2998.015293,-4.648,0.000,2.853882,6.893260,-1.636,0,0.000
4200.00,2486.00,104.085477,0.9999134745796237,0.999964,372.740317,-872707.415917,36.464955,165.559764,-206.209762,2997.675088,-4.655,-0.000,2.854253,6.894142,-1.634,0,0.000
4200.00,2484.00,104.075094,0.9999133351483064,0.999964,372.589521,-873025.254380,36.456582,165.547962,-206.001179,2997.334387,-4.662,0.000,2.854623,6.895025,-1.633,0,0.000
4200.00,2482.00,104.064694,0.9999131954562370,0.999964,372.438603,-873343.025754,36.448207,165.536141,-205.792631,2996.993189,-4.669,0.000,2.854994,6.895908,-1.631,0,0.000
4200.00,2480.00,104.054276,0.9999130555035133,0.999964,372.287563,-873660.729889,36.439830,165.524301,-205.584117,2996.651494,-4.676,-0.000,2.855364,6.896792,-1.630,0,0.000
4200.00,2478.00,104.043841,0.9999129152896474,0.999964,372.136401,-873978.366640,36.431450,165.512443,-205.375638,2996.309300,-4.683,0.000,2.855734,6.897675,-1.628,0,0.000
4200.00,2476.00,104.033388,0.9999127748154485,0.999964,371.985117,-874295.935858,36.423068,165.500565,-205.167194,2995.966607,-4.690,-0.000,2.856104,6.898559,-1.627,0,0.000
4200.00,2474.00,104.022918,0.9999126340803601,0.999964,371.833711,-874613.437395,36.414683,165.488668,-204.958785,2995.623414,-4.697,-0.000,2.856474,6.899443,-1.625,0,0.000
4200.00,2472.00,104.012430,0.9999124930845673,0.999964,371.682181,-874930.871103,36.406296,165.476752,-204.750412,2995.279720,-4.704,0.000,2.856844,6.900327,-1.624,0,0.000
