Title:,HD81700

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,116.471949,0.9671758726268759,0.986267,415.501235,-963421.235848,40.415016,187.165493,-222.654495,3357.742872,-4.606,0.000,2.826114,6.887969,-1.675,0,0.000
4200.00,2498.00,112.647867,0.9999318214515430,0.999972,407.861595,-970728.255256,39.852447,183.932322,-222.154484,3322.025355,-4.613,-0.000,2.826510,6.888850,-1.674,0,0.000
4200.00,2496.00,112.639192,0.9999317254739978,0.999972,407.703073,-971084.893343,39.843801,183.922415,-221.932142,3321.736680,-4.620,0.000,2.826905,6.889732,-1.673,0,0.000
4200.00,2494.00,112.630504,0.9999316293515791,0.999972,407.544432,-971441.477017,39.835153,183.912494,-221.709830,3321.447642,-4.627,-0.000,2.827301,6.890614,-1.671,0,0.000
4200.00,2492.00,112.621804,0.9999315330846443,0.999972,407.385670,-971798.006172,39.826503,183.902560,-221.487548,3321.158238,-4.634,-0.000,2.827696,6.891495,-1.670,0,0.000
4200.00,2490.00,112.613090,0.9999314366733200,0.999972,407.226787,-972154.480703,39.817852,183.892611,-221.265297,3320.868469,-4.641,-0.000,2.828092,6.892378,-1.668,0,0.000
4200.00,2488.00,112.604362,0.9999313401179599,0.999972,407.067783,-972510.900505,39.809200,183.882647,-221.043077,3320.578335,-4.648,0.000,2.828487,6.893260,-1.667,0,0.000
4200.00,2486.00,112.595622,0.9999312434188242,0.999972,406.908659,-972867.265474,39.800545,183.872670,-220.820887,3320.287834,-4.655,-0.000,2.828882,6.894142,-1.665,0,0.000
4200.00,2484.00,112.586869,0.9999311465761354,0.999972,406.749413,-973223.575502,39.791890,183.862678,-220.598729,3319.996966,-4.662,0.000,2.829278,6.895025,-1.664,0,0.000
4200.00,2482.00,112.578102,0.9999310495901109,0.999972,406.590046,-973579.830485,39.783232,183.852672,-220.376602,3319.705731,-4.669,0.000,2.829673,6.895908,-1.663,0,0.000
4200.00,2480.00,112.569323,0.9999309524611402,0.999972,406.430558,-973936.030316,39.774573,183.842652,-220.154506,3319.414127,-4.676,-0.000,2.830068,6.896792,-1.661,0,0.000
4200.00,2478.00,112.560530,0.9999308551894807,0.999972,406.270949,-974292.174891,39.765912,183.832618,-219.932442,3319.122155,-4.683,0.000,2.830463,6.897675,-1.660,0,0.000
4200.00,2476.00,112.551723,0.9999307577753738,0.999972,406.111217,-974648.264103,39.757249,183.822569,-219.710409,3318.829815,-4.690,-0.000,2.830858,6.898559,-1.658,0,0.000
4200.00,2474.00,112.542904,0.9999306602191500,0.999972,405.951364,-975004.297847,39.748585,183.812506,-219.488409,3318.537104,-4.697,-0.000,2.831253,6.899443,-1.657,0,0.000
4200.00,2472.00,112.534071,0.9999305625210718,0.999972,405.791389,-975360.276016,39.739919,183.802429,-219.266440,3318.244023,-4.704,0.000,2.831648,6.900327,-1.655,0,0.000
4200.00,2470.00,112.525225,0.9999304646814463,0.999971,405.631292,-975716.198504,39.731251,183.792338,-219.044504,3317.950572,-4.711,0.000,2.832043,6.901211,-1.654,0,0.000
4200.00,2468.00,112.516366,0.9999303667005677,0.999971,405.471072,-976072.065206,39.722582,183.782232,-218.822600,3317.656750,-4.719,-0.000,2.832438,6.902096,-1.652,0,0.000
4200.00,2466.00,112.507494,0.9999302685787873,0.999971,405.310730,-976427.876014,39.713911,183.772111,-218.600729,3317.362556,-4.726,0.000,2.832833,6.902981,-1.651,0,0.000
4200.00,2464.00,112.498608,0.9999301703163915,0.999971,405.150266,-976783.630823,39.705239,183.761977,-218.378891,3317.067990,-4.733,0.000,2.833228,6.903866,-1.649,0,0.000
4200.00,2462.00,112.489708,0.9999300719137033,0.999971,404.989679,-977139.329527,39.696565,183.751827,-218.157086,3316.773051,-4.740,0.000,2.833622,6.904751,-1.648,0,0.000
4200.00,2460.00,112.480796,0.9999299733710767,0.999971,404.828969,-977494.972018,39.687889,183.741664,-217.935313,3316.477738,-4.747,-0.000,2.834017,6.905637,-1.646,0,0.000
4200.00,2458.00,112.471870,0.9999298746891925,0.999971,404.668135,-977850.558191,39.679211,183.731486,-217.713574,3316.182053,-4.754,-0.000,2.834412,6.906522,-1.645,0,0.000
4200.00,2456.00,112.462931,0.9999297758668276,0.999971,404.507179,-978206.087938,39.670532,183.721293,-217.491869,3315.885992,-4.762,0.000,2.834806,6.907408,-1.643,0,0.000
4200.00,2454.00,112.453978,0.9999296769067394,0.999971,404.346100,-978561.561153,39.661851,183.711086,-217.270197,3315.589557,-4.769,0.000,2.835201,6.908295,-1.642,0,0.000
4200.00,2452.00,112.445012,0.9999295778075310,0.999971,404.184897,-978916.977730,39.653168,183.700865,-217.048559,3315.292747,-4.776,0.000,2.835595,6.909181,-1.641,0,0.000
4200.00,2450.00,112.436032,0.9999294785698822,0.999971,404.023570,-979272.337561,39.644484,183.690629,-216.826955,3314.995561,-4.783,-0.000,2.835990,6.910068,-1.639,0,0.000
4200.00,2448.00,112.427039,0.9999293791950412,0.999971,403.862120,-979627.640540,39.635798,183.680378,-216.605385,3314.697999,-4.791,0.000,2.836384,6.910955,-1.638,0,0.000
4200.00,2446.00,112.418032,0.9999292796819623,0.999971,403.700546,-979982.886560,39.627111,183.670113,-216.383850,3314.400060,-4.798,0.000,2.836779,6.911842,-1.636,0,0.000
4200.00,2444.00,112.409012,0.9999291800320099,0.999971,403.538848,-980338.075513,39.618421,183.659833,-216.162349,3314.101743,-4.805,-0.000,2.837173,6.912729,-1.635,0,0.000
4200.00,2442.00,112.399979,0.9999290802450885,0.999971,403.377025,-980693.207294,39.609730,183.649539,-215.940883,3313.803049,-4.812,-0.000,2.837567,6.913617,-1.633,0,0.000
4200.00,2440.00,112.390932,0.9999289803217382,0.999971,403.215079,-981048.281794,39.601038,183.639230,-215.719452,3313.503977,-4.820,-0.000,2.837962,6.914504,-1.632,0,0.000
4200.00,2438.00,112.381871,0.9999288802623789,0.999971,403.053008,-981403.298906,39.592343,183.628906,-215.498055,3313.204526,-4.827,-0.000,2.838356,6.915392,-1.630,0,0.000
4200.00,2436.00,112.372797,0.9999287800678109,0.999971,402.890812,-981758.258525,39.583647,183.618568,-215.276695,3312.904695,-4.834,0.000,2.838750,6.916281,-1.629,0,0.000
4200.00,2434.00,112.363709,0.9999286797372469,0.999971,402.728491,-982113.160541,39.574949,183.608215,-215.055369,3312.604485,-4.842,-0.000,2.839144,6.917169,-1.627,0,0.000
4200.00,2432.00,112.354608,0.9999285792722935,0.999971,402.566046,-982468.004848,39.566250,183.597847,-214.834079,3312.303894,-4.849,-0.000,2.839538,6.918058,-1.626,0,0.000
4200.00,2430.00,112.345493,0.9999284786726116,0.999971,402.403475,-982822.791339,39.557549,183.587465,-214.612825,3312.002923,-4.856,-0.000,2.839932,6.918947,-1.624,0,0.000
