Title:,HIP67126

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,106.138153,0.9524546636238841,0.979547,369.818035,-809341.986535,35.820237,161.876214,-202.744867,2915.878400,-4.606,0.000,2.881125,6.887969,-1.635,0,0.000
4200.00,2498.00,101.090062,0.9998991435759325,0.999958,359.794113,-818816.506642,35.080621,157.608135,-202.172275,2868.726055,-4.613,-0.000,2.881481,6.888850,-1.634,0,0.000
4200.00,2496.00,101.078146,0.9998989650693527,0.999958,359.644988,-819116.806862,35.072160,157.594626,-201.966190,2868.338164,-4.620,0.000,2.881836,6.889732,-1.632,0,0.000
4200.00,2494.00,101.066207,0.9998987861749904,0.999958,359.495737,-819417.028767,35.063696,157.581094,-201.760140,2867.949650,-4.627,-0.000,2.882191,6.890614,-1.631,0,0.000
4200.00,2492.00,101.054247,0.9998986068924328,0.999958,359.346357,-819717.172166,35.055228,157.567537,-201.554127,2867.560513,-4.634,-0.000,2.882545,6.891495,-1.629,0,0.000
4200.00,2490.00,101.042266,0.9998984272212447,0.999958,359.196851,-820017.236871,35.046758,157.553958,-201.348151,2867.170752,-4.641,-0.000,2.882900,6.892378,-1.628,0,0.000
4200.00,2488.00,101.030262,0.9998982471610779,0.999957,359.047217,-820317.222692,35.038284,157.540354,-201.142211,2866.780365,-4.648,0.000,2.883254,6.893260,-1.626,0,0.000
4200.00,2486.00,101.018237,0.9998980667114618,0.999957,358.897455,-820617.129440,35.029808,157.526727,-200.936309,2866.389350,-4.655,-0.000,2.883608,6.894142,-1.625,0,0.000
4200.00,2484.00,101.006190,0.9998978858720355,0.999957,358.747565,-820916.956922,35.021328,157.513076,-200.730443,2865.997707,-4.662,0.000,2.883962,6.895025,-1.623,0,0.000
4200.00,2482.00,100.994122,0.9998977046424218,0.999957,358.597547,-821216.704950,35.012845,157.499401,-200.524615,2865.605434,-4.669,0.000,2.884316,6.895908,-1.622,0,0.000
4200.00,2480.00,100.982031,0.9998975230222072,0.999957,358.447401,-821516.373332,35.004358,157.485702,-200.318825,2865.212530,-4.676,-0.000,2.884670,6.896792,-1.620,0,0.000
4200.00,2478.00,100.969918,0.9998973410110310,0.999957,358.297126,-821815.961875,34.995869,157.471980,-200.113072,2864.818993,-4.683,0.000,2.885023,6.897675,-1.618,0,0.000
4200.00,2476.00,100.957784,0.9998971586084946,0.999957,358.146723,-822115.470389,34.987376,157.458233,-199.907358,2864.424823,-4.690,-0.000,2.885376,6.898559,-1.617,0,0.000
4200.00,2474.00,100.945627,0.9998969758142372,0.999957,357.996191,-822414.898681,34.978881,157.444462,-199.701682,2864.030018,-4.697,-0.000,2.885729,6.899443,-1.615,0,0.000
4200.00,2472.00,100.933448,0.9998967926278962,0.999957,357.845530,-822714.246558,34.970382,157.430668,-199.496045,2863.634577,-4.704,0.000,2.886082,6.900327,-1.614,0,0.000
4200.00,2470.00,100.921248,0.9998966090490279,0.999957,357.694740,-823013.513827,34.961879,157.416849,-199.290446,2863.238498,-4.711,0.000,2.886435,6.901211,-1.612,0,0.000
4200.00,2468.00,100.909025,0.9998964250772706,0.999957,357.543820,-823312.700295,34.953374,157.403006,-199.084887,2862.841780,-4.719,-0.000,2.886787,6.902096,-1.611,0,0.000
4200.00,2466.00,100.896780,0.9998962407126272,0.999957,357.392771,-823611.805768,34.944865,157.389138,-198.879366,2862.444422,-4.726,0.000,2.887139,6.902981,-1.609,0,0.000
