Title:,BD-131161

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,107.403046,0.9535305509580777,0.980108,375.958541,-834138.954028,36.426716,165.409578,-198.365012,2994.685202,-4.606,0.000,2.868515,6.887969,-1.641,0,0.000
4200.00,2498.00,102.410426,0.9999022516170346,0.999959,366.041045,-843520.373670,35.695017,161.188440,-197.808906,2948.054334,-4.613,-0.000,2.868876,6.888850,-1.640,0,0.000
4200.00,2496.00,102.398751,0.9999020807014337,0.999959,365.890053,-843828.182981,35.686456,161.175214,-197.615287,2947.675090,-4.620,0.000,2.869237,6.889732,-1.638,0,0.000
4200.00,2494.00,102.387056,0.9999019094263157,0.999959,365.738934,-844135.915801,35.677891,161.161965,-197.421705,2947.295241,-4.627,-0.000,2.869598,6.890614,-1.637,0,0.000
4200.00,2492.00,102.375339,0.9999017377913431,0.999959,365.587687,-844443.571948,35.669322,161.148694,-197.228160,2946.914786,-4.634,-0.000,2.869958,6.891495,-1.635,0,0.000
4200.00,2490.00,102.363602,0.9999015657962909,0.999959,365.436312,-844751.151239,35.660751,161.135399,-197.034651,2946.533723,-4.641,-0.000,2.870319,6.892378,-1.634,0,0.000
4200.00,2488.00,102.351843,0.9999013934406786,0.999959,365.284809,-845058.653492,35.652177,161.122082,-196.841179,2946.152052,-4.648,0.000,2.870679,6.893260,-1.632,0,0.000
4200.00,2486.00,102.340063,0.9999012207245142,0.999959,365.133177,-845366.078524,35.643600,161.108741,-196.647745,2945.769772,-4.655,-0.000,2.871039,6.894142,-1.631,0,0.000
4200.00,2484.00,102.328262,0.9999010476471905,0.999959,364.981418,-845673.426152,35.635020,161.095378,-196.454348,2945.386881,-4.662,0.000,2.871399,6.895025,-1.629,0,0.000
4200.00,2482.00,102.316440,0.9999008742086318,0.999959,364.829529,-845980.696192,35.626436,161.081991,-196.260988,2945.003377,-4.669,0.000,2.871758,6.895908,-1.628,0,0.000
4200.00,2480.00,102.304596,0.9999007004083659,0.999959,364.677512,-846287.888459,35.617850,161.068581,-196.067667,2944.619260,-4.676,-0.000,2.872118,6.896792,-1.626,0,0.000
4200.00,2478.00,102.292731,0.9999005262465377,0.999959,364.525367,-846595.002770,35.609261,161.055148,-195.874384,2944.234529,-4.683,0.000,2.872477,6.897675,-1.625,0,0.000
