Title:,HD154195A

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,103.882725,0.9518170738241276,0.979208,361.316100,-785242.201176,34.949966,157.992519,-198.781773,2851.211331,-4.606,0.000,2.889184,6.887969,-1.640,0,0.000
4200.00,2498.00,98.875658,0.9998976596976918,0.999957,351.375503,-794634.584524,34.216443,153.759129,-198.214879,2804.442525,-4.613,-0.000,2.889540,6.888850,-1.639,0,0.000
4200.00,2496.00,98.863841,0.9998974774618956,0.999957,351.229463,-794927.297221,34.208134,153.745737,-198.011512,2804.058162,-4.620,0.000,2.889896,6.889732,-1.637,0,0.000
4200.00,2494.00,98.852003,0.9998972948249939,0.999957,351.083297,-795219.932088,34.199823,153.732321,-197.808182,2803.673178,-4.627,-0.000,2.890252,6.890614,-1.636,0,0.000
4200.00,2492.00,98.840143,0.9998971117856715,0.999957,350.937006,-795512.488938,34.191508,153.718881,-197.604887,2803.287571,-4.634,-0.000,2.890608,6.891495,-1.634,0,0.000
4200.00,2490.00,98.828262,0.9998969283433332,0.999957,350.790590,-795804.967579,34.183189,153.705418,-197.401628,2802.901340,-4.641,-0.000,2.890963,6.892378,-1.633,0,0.000
4200.00,2488.00,98.816359,0.9998967444986795,0.999957,350.644048,-796097.367823,34.174868,153.691931,-197.198405,2802.514484,-4.648,0.000,2.891319,6.893260,-1.631,0,0.000
4200.00,2486.00,98.804434,0.9998965602495844,0.999957,350.497381,-796389.689477,34.166544,153.678421,-196.995218,2802.127001,-4.655,-0.000,2.891674,6.894142,-1.630,0,0.000
4200.00,2484.00,98.792487,0.9998963755966980,0.999957,350.350587,-796681.932352,34.158216,153.664887,-196.792069,2801.738891,-4.662,0.000,2.892029,6.895025,-1.628,0,0.000
4200.00,2482.00,98.780519,0.9998961905392358,0.999956,350.203668,-796974.096256,34.149885,153.651329,-196.588956,2801.350151,-4.669,0.000,2.892384,6.895908,-1.627,0,0.000
4200.00,2480.00,98.768529,0.9998960050769500,0.999956,350.056622,-797266.180998,34.141551,153.637747,-196.385880,2800.960781,-4.676,-0.000,2.892738,6.896792,-1.625,0,0.000
4200.00,2478.00,98.756516,0.9998958192090904,0.999956,349.909449,-797558.186384,34.133214,153.624141,-196.182842,2800.570779,-4.683,0.000,2.893092,6.897675,-1.624,0,0.000
4200.00,2476.00,98.744482,0.9998956329354403,0.999956,349.762150,-797850.112224,34.124873,153.610511,-195.979841,2800.180144,-4.690,-0.000,2.893447,6.898559,-1.622,0,0.000
4200.00,2474.00,98.732426,0.9998954462554710,0.999956,349.614724,-798141.958324,34.116530,153.596858,-195.776877,2799.788875,-4.697,-0.000,2.893801,6.899443,-1.620,0,0.000
4200.00,2472.00,98.720348,0.9998952591688768,0.999956,349.467172,-798433.724490,34.108183,153.583180,-195.573952,2799.396970,-4.704,0.000,2.894154,6.900327,-1.619,0,0.000
4200.00,2470.00,98.708248,0.9998950716749053,0.999956,349.319492,-798725.410530,34.099833,153.569478,-195.371065,2799.004428,-4.711,0.000,2.894508,6.901211,-1.617,0,0.000
4200.00,2468.00,98.696126,0.9998948837736035,0.999956,349.171684,-799017.016249,34.091480,153.555752,-195.168217,2798.611247,-4.719,-0.000,2.894861,6.902096,-1.616,0,0.000
4200.00,2466.00,98.683981,0.9998946954641971,0.999956,349.023749,-799308.541453,34.083123,153.542002,-194.965407,2798.217427,-4.726,0.000,2.895214,6.902981,-1.614,0,0.000
4200.00,2464.00,98.671814,0.9998945067464007,0.999956,348.875686,-799599.985947,34.074764,153.528228,-194.762636,2797.822966,-4.733,0.000,2.895567,6.903866,-1.613,0,0.000
4200.00,2462.00,98.659626,0.9998943176197963,0.999956,348.727496,-799891.349536,34.066401,153.514429,-194.559904,2797.427863,-4.740,0.000,2.895920,6.904751,-1.611,0,0.000
4200.00,2460.00,98.647414,0.9998941280839825,0.999956,348.579177,-800182.632025,34.058035,153.500606,-194.357212,2797.032116,-4.747,-0.000,2.896273,6.905637,-1.610,0,0.000
