Title:,CD-571633

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,107.449643,0.9474106125793408,0.977882,378.302983,-888037.493269,37.091172,166.685754,-163.799610,3054.853746,-4.606,0.000,2.806636,6.887969,-1.605,0,0.000
4200.00,2498.00,101.796933,0.9998896050793378,0.999955,367.088974,-898618.860141,36.263427,161.906611,-163.274405,3002.065112,-4.613,-0.000,2.806968,6.888850,-1.604,0,0.000
4200.00,2496.00,101.783691,0.9998894015208287,0.999955,366.932690,-898927.008360,36.254423,161.891702,-163.159615,3001.642920,-4.620,0.000,2.807299,6.889732,-1.602,0,0.000
4200.00,2494.00,101.770424,0.9998891975583131,0.999955,366.776270,-899235.069924,36.245416,161.876765,-163.044868,3001.220004,-4.627,-0.000,2.807631,6.890614,-1.601,0,0.000
4200.00,2492.00,101.757133,0.9998889931924059,0.999955,366.619711,-899543.044625,36.236406,161.861801,-162.930164,3000.796362,-4.634,-0.000,2.807962,6.891495,-1.599,0,0.000
4200.00,2490.00,101.743816,0.9998887884226136,0.999955,366.463016,-899850.932255,36.227391,161.846811,-162.815505,3000.371994,-4.641,-0.000,2.808293,6.892378,-1.597,0,0.000
4200.00,2488.00,101.730475,0.9998885832490246,0.999955,366.306182,-900158.732606,36.218373,161.831792,-162.700891,2999.946899,-4.648,0.000,2.808623,6.893260,-1.596,0,0.000
4200.00,2486.00,101.717109,0.9998883776713732,0.999955,366.149210,-900466.445468,36.209351,161.816747,-162.586320,2999.521073,-4.655,-0.000,2.808953,6.894142,-1.594,0,0.000
4200.00,2484.00,101.703718,0.9998881716903868,0.999954,365.992100,-900774.070633,36.200325,161.801674,-162.471795,2999.094518,-4.662,0.000,2.809284,6.895025,-1.593,0,0.000
4200.00,2482.00,101.690302,0.9998879653049331,0.999954,365.834852,-901081.607891,36.191296,161.786574,-162.357315,2998.667230,-4.669,0.000,2.809613,6.895908,-1.591,0,0.000
4200.00,2480.00,101.676861,0.9998877585158150,0.999954,365.677466,-901389.057032,36.182262,161.771447,-162.242880,2998.239210,-4.676,-0.000,2.809943,6.896792,-1.589,0,0.000
4200.00,2478.00,101.663395,0.9998875513227559,0.999954,365.519940,-901696.417847,36.173226,161.756292,-162.128491,2997.810455,-4.683,0.000,2.810272,6.897675,-1.588,0,0.000
4200.00,2476.00,101.649904,0.9998873437254425,0.999954,365.362276,-902003.690125,36.164185,161.741109,-162.014148,2997.380965,-4.690,-0.000,2.810602,6.898559,-1.586,0,0.000
4200.00,2474.00,101.636387,0.9998871357245558,0.999954,365.204473,-902310.873655,36.155140,161.725899,-161.899852,2996.950738,-4.697,-0.000,2.810931,6.899443,-1.584,0,0.000
4200.00,2472.00,101.622846,0.9998869273196490,0.999954,365.046531,-902617.968227,36.146092,161.710661,-161.785601,2996.519772,-4.704,0.000,2.811259,6.900327,-1.583,0,0.000
4200.00,2470.00,101.609279,0.9998867185108349,0.999954,364.888449,-902924.973630,36.137040,161.695396,-161.671398,2996.088068,-4.711,0.000,2.811588,6.901211,-1.581,0,0.000
4200.00,2468.00,101.595687,0.9998865092981841,0.999954,364.730228,-903231.889651,36.127984,161.680103,-161.557241,2995.655622,-4.719,-0.000,2.811916,6.902096,-1.580,0,0.000
4200.00,2466.00,101.582070,0.9998862996816926,0.999954,364.571867,-903538.716080,36.118925,161.664782,-161.443132,2995.222435,-4.726,0.000,2.812244,6.902981,-1.578,0,0.000
4200.00,2464.00,101.568427,0.9998860896614518,0.999954,364.413366,-903845.452703,36.109861,161.649433,-161.329070,2994.788504,-4.733,0.000,2.812572,6.903866,-1.576,0,0.000
4200.00,2462.00,101.554759,0.9998858792374943,0.999954,364.254725,-904152.099309,36.100794,161.634057,-161.215057,2994.353829,-4.740,0.000,2.812899,6.904751,-1.575,0,0.000
4200.00,2460.00,101.541065,0.9998856684099281,0.999953,364.095944,-904458.655685,36.091723,161.618652,-161.101091,2993.918407,-4.747,-0.000,2.813226,6.905637,-1.573,0,0.000
4200.00,2458.00,101.527346,0.9998854571787953,0.999953,363.937023,-904765.121617,36.082649,161.603220,-160.987174,2993.482239,-4.754,-0.000,2.813553,6.906522,-1.571,0,0.000
4200.00,2456.00,101.513602,0.9998852455441246,0.999953,363.777961,-905071.496894,36.073570,161.587760,-160.873305,2993.045323,-4.762,0.000,2.813880,6.907408,-1.570,0,0.000
4200.00,2454.00,101.499832,0.9998850335061067,0.999953,363.618758,-905377.781301,36.064488,161.572271,-160.759486,2992.607657,-4.769,0.000,2.814207,6.908295,-1.568,0,0.000
4200.00,2452.00,101.486036,0.9998848210649125,0.999953,363.459415,-905683.974624,36.055402,161.556755,-160.645716,2992.169240,-4.776,0.000,2.814533,6.909181,-1.566,0,0.000
4200.00,2450.00,101.472215,0.9998846082203472,0.999953,363.299930,-905990.076649,36.046312,161.541210,-160.531995,2991.730071,-4.783,-0.000,2.814859,6.910068,-1.565,0,0.000
4200.00,2448.00,101.458368,0.9998843949727784,0.999953,363.140304,-906296.087162,36.037218,161.525637,-160.418324,2991.290149,-4.791,0.000,2.815184,6.910955,-1.563,0,0.000
4200.00,2446.00,101.444495,0.9998841813223761,0.999953,362.980537,-906602.005949,36.028120,161.510037,-160.304703,2990.849472,-4.798,0.000,2.815510,6.911842,-1.561,0,0.000
4200.00,2444.00,101.430597,0.9998839672691678,0.999953,362.820628,-906907.832794,36.019019,161.494407,-160.191133,2990.408039,-4.805,-0.000,2.815835,6.912729,-1.560,0,0.000
4200.00,2442.00,101.416672,0.9998837528135628,0.999953,362.660577,-907213.567482,36.009913,161.478750,-160.077613,2989.965849,-4.812,-0.000,2.816160,6.913617,-1.558,0,0.000
4200.00,2440.00,101.402722,0.9998835379548330,0.999953,362.500385,-907519.209798,36.000804,161.463064,-159.964144,2989.522901,-4.820,-0.000,2.816485,6.914504,-1.556,0,0.000
4200.00,2438.00,101.388746,0.9998833226944525,0.999952,362.340050,-907824.759526,35.991691,161.447350,-159.850727,2989.079193,-4.827,-0.000,2.816809,6.915392,-1.555,0,0.000
