Title:,HIP102025

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,107.652703,0.9500813972264158,0.978410,373.492714,-808935.936111,36.137022,162.851569,-205.142176,2933.348210,-4.606,0.000,2.892759,6.887969,-1.631,0,0.000
4200.00,2498.00,102.276924,0.9998939152520605,0.999955,362.824914,-819006.255088,35.349736,158.306428,-204.541975,2883.134543,-4.613,-0.000,2.893109,6.888850,-1.630,0,0.000
4200.00,2496.00,102.264163,0.9998937214093925,0.999955,362.672783,-819306.952761,35.341057,158.291974,-204.332066,2882.720287,-4.620,0.000,2.893458,6.889732,-1.628,0,0.000
4200.00,2494.00,102.251377,0.9998935271272662,0.999955,362.520518,-819607.566008,35.332374,158.277495,-204.122194,2882.305347,-4.627,-0.000,2.893807,6.890614,-1.627,0,0.000
4200.00,2492.00,102.238568,0.9998933324052233,0.999955,362.368122,-819908.094621,35.323688,158.262989,-203.912360,2881.889721,-4.634,-0.000,2.894155,6.891495,-1.625,0,0.000
4200.00,2490.00,102.225735,0.9998931372423758,0.999955,362.215592,-820208.538389,35.314998,158.248458,-203.702564,2881.473407,-4.641,-0.000,2.894504,6.892378,-1.623,0,0.000
4200.00,2488.00,102.212879,0.9998929416385378,0.999955,362.062930,-820508.897103,35.306304,158.233900,-203.492807,2881.056404,-4.648,0.000,2.894852,6.893260,-1.622,0,0.000
4200.00,2486.00,102.199998,0.9998927455930328,0.999955,361.910135,-820809.170550,35.297607,158.219317,-203.283088,2880.638710,-4.655,-0.000,2.895200,6.894142,-1.620,0,0.000
4200.00,2484.00,102.187094,0.9998925491050995,0.999955,361.757206,-821109.358520,35.288907,158.204707,-203.073409,2880.220325,-4.662,0.000,2.895548,6.895025,-1.619,0,0.000
4200.00,2482.00,102.174165,0.9998923521743035,0.999955,361.604144,-821409.460802,35.280203,158.190071,-202.863768,2879.801245,-4.669,0.000,2.895896,6.895908,-1.617,0,0.000
4200.00,2480.00,102.161213,0.9998921548001324,0.999955,361.450948,-821709.477183,35.271495,158.175409,-202.654167,2879.381471,-4.676,-0.000,2.896243,6.896792,-1.616,0,0.000
4200.00,2478.00,102.148236,0.9998919569818959,0.999955,361.297619,-822009.407451,35.262784,158.160721,-202.444605,2878.961000,-4.683,0.000,2.896590,6.897675,-1.614,0,0.000
4200.00,2476.00,102.135235,0.9998917587191272,0.999955,361.144155,-822309.251392,35.254070,158.146006,-202.235083,2878.539832,-4.690,-0.000,2.896937,6.898559,-1.613,0,0.000
4200.00,2474.00,102.122211,0.9998915600111856,0.999954,360.990557,-822609.008793,35.245352,158.131265,-202.025601,2878.117963,-4.697,-0.000,2.897284,6.899443,-1.611,0,0.000
4200.00,2472.00,102.109161,0.9998913608576048,0.999954,360.836825,-822908.679440,35.236630,158.116497,-201.816160,2877.695394,-4.704,0.000,2.897630,6.900327,-1.609,0,0.000
4200.00,2470.00,102.096088,0.9998911612577984,0.999954,360.682958,-823208.263120,35.227904,158.101703,-201.606759,2877.272123,-4.711,0.000,2.897977,6.901211,-1.608,0,0.000
4200.00,2468.00,102.082990,0.9998909612114566,0.999954,360.528957,-823507.759616,35.219176,158.086883,-201.397398,2876.848147,-4.719,-0.000,2.898323,6.902096,-1.606,0,0.000
4200.00,2466.00,102.069868,0.9998907607171172,0.999954,360.374820,-823807.168715,35.210443,158.072036,-201.188079,2876.423467,-4.726,0.000,2.898668,6.902981,-1.605,0,0.000
4200.00,2464.00,102.056722,0.9998905597755708,0.999954,360.220548,-824106.490199,35.201707,158.057162,-200.978801,2875.998079,-4.733,0.000,2.899014,6.903866,-1.603,0,0.000
4200.00,2462.00,102.043551,0.9998903583855606,0.999954,360.066141,-824405.723854,35.192967,158.042261,-200.769565,2875.571983,-4.740,0.000,2.899359,6.904751,-1.602,0,0.000
4200.00,2460.00,102.030356,0.9998901565465214,0.999954,359.911598,-824704.869462,35.184224,158.027334,-200.560371,2875.145177,-4.747,-0.000,2.899705,6.905637,-1.600,0,0.000
4200.00,2458.00,102.017136,0.9998899542580874,0.999954,359.756920,-825003.926807,35.175477,158.012379,-200.351218,2874.717660,-4.754,-0.000,2.900049,6.906522,-1.598,0,0.000
4200.00,2456.00,102.003891,0.9998897515197306,0.999954,359.602105,-825302.895671,35.166727,157.997398,-200.142108,2874.289430,-4.762,0.000,2.900394,6.907408,-1.597,0,0.000
4200.00,2454.00,101.990622,0.9998895483308864,0.999954,359.447155,-825601.775836,35.157973,157.982390,-199.933040,2873.860486,-4.769,0.000,2.900739,6.908295,-1.595,0,0.000
4200.00,2452.00,101.977328,0.9998893446910871,0.999954,359.292068,-825900.567084,35.149215,157.967355,-199.724015,2873.430826,-4.776,0.000,2.901083,6.909181,-1.594,0,0.000
4200.00,2450.00,101.964009,0.9998891405998132,0.999953,359.136845,-826199.269196,35.140454,157.952293,-199.515033,2873.000449,-4.783,-0.000,2.901427,6.910068,-1.592,0,0.000
4200.00,2448.00,101.950666,0.9998889360565995,0.999953,358.981484,-826497.881953,35.131689,157.937204,-199.306095,2872.569353,-4.791,0.000,2.901770,6.910955,-1.590,0,0.000
4200.00,2446.00,101.937297,0.9998887310608506,0.999953,358.825988,-826796.405136,35.122920,157.922087,-199.097200,2872.137537,-4.798,0.000,2.902114,6.911842,-1.589,0,0.000
4200.00,2444.00,101.923904,0.9998885256121762,0.999953,358.670353,-827094.838524,35.114148,157.906944,-198.888349,2871.704999,-4.805,-0.000,2.902457,6.912729,-1.587,0,0.000
4200.00,2442.00,101.910486,0.9998883197100537,0.999953,358.514582,-827393.181897,35.105372,157.891773,-198.679542,2871.271738,-4.812,-0.000,2.902800,6.913617,-1.586,0,0.000
