Title:,HD220894

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.105452,1.0000000000000000,1.000000,375.437977,-1023918.008340,38.474604,-nan,-133.075296,2608.034384,-0.124,-0.000,2.601858,0.000000,-1.199,0,0.000
10000.00,2498.00,100.105366,1.0000000000000000,1.000000,375.316167,-1024253.526894,38.469269,-nan,-133.073344,2607.676613,-0.130,0.000,2.602217,0.000000,-1.197,0,0.000
10000.00,2496.00,100.105280,1.0000000000000000,1.000000,375.194270,-1024589.044607,38.463934,-nan,-133.071273,2607.319046,-0.136,-0.000,2.602575,0.000000,-1.195,0,0.000
10000.00,2494.00,100.105194,1.0000000000000000,1.000000,375.072287,-1024924.561484,38.458601,-nan,-133.069083,2606.961684,-0.143,-0.000,2.602934,0.000000,-1.193,0,0.000
10000.00,2492.00,100.105108,1.0000000000000000,1.000000,374.950217,-1025260.077526,38.453268,-nan,-133.066776,2606.604525,-0.149,-0.000,2.603293,0.000000,-1.192,0,0.000
10000.00,2490.00,100.105023,1.0000000000000000,1.000000,374.828061,-1025595.592738,38.447936,-nan,-133.064351,2606.247568,-0.156,0.000,2.603651,0.000000,-1.190,0,0.000
10000.00,2488.00,100.104937,1.0000000000000000,1.000000,374.705817,-1025931.107123,38.442606,-nan,-133.061808,2605.890815,-0.162,-0.000,2.604010,0.000000,-1.188,0,0.000
10000.00,2486.00,100.104851,1.0000000000000000,1.000000,374.583486,-1026266.620683,38.437276,-nan,-133.059147,2605.534263,-0.168,0.000,2.604369,0.000000,-1.186,0,0.000
10000.00,2484.00,100.104766,1.0000000000000000,1.000000,374.461069,-1026602.133422,38.431947,-nan,-133.056369,2605.177913,-0.175,0.000,2.604728,0.000000,-1.184,0,0.000
10000.00,2482.00,100.104681,1.0000000000000000,1.000000,374.338563,-1026937.645343,38.426619,-nan,-133.053473,2604.821764,-0.181,-0.000,2.605087,0.000000,-1.182,0,0.000
10000.00,2480.00,100.104596,1.0000000000000000,1.000000,374.215971,-1027273.156449,38.421292,-nan,-133.050460,2604.465816,-0.188,-0.000,2.605446,0.000000,-1.180,0,0.000
10000.00,2478.00,100.104510,1.0000000000000000,1.000000,374.093291,-1027608.666743,38.415965,-nan,-133.047330,2604.110068,-0.194,0.000,2.605805,0.000000,-1.178,0,0.000
10000.00,2476.00,100.104425,1.0000000000000000,1.000000,373.970523,-1027944.176230,38.410640,-nan,-133.044082,2603.754520,-0.201,-0.000,2.606164,0.000000,-1.176,0,0.000
10000.00,2474.00,100.104340,1.0000000000000000,1.000000,373.847667,-1028279.684911,38.405316,-nan,-133.040717,2603.399170,-0.207,0.000,2.606523,0.000000,-1.174,0,0.000
10000.00,2472.00,100.104256,1.0000000000000000,1.000000,373.724723,-1028615.192790,38.399992,-nan,-133.037236,2603.044020,-0.214,-0.000,2.606882,0.000000,-1.172,0,0.000
10000.00,2470.00,100.104171,1.0000000000000000,1.000000,373.601691,-1028950.699871,38.394669,-nan,-133.033637,2602.689067,-0.220,-0.000,2.607241,0.000000,-1.170,0,0.000
10000.00,2468.00,100.104086,1.0000000000000000,1.000000,373.478571,-1029286.206156,38.389348,-nan,-133.029922,2602.334313,-0.227,0.000,2.607601,0.000000,-1.168,0,0.000
10000.00,2466.00,100.104002,1.0000000000000000,1.000000,373.355363,-1029621.711649,38.384027,-nan,-133.026091,2601.979755,-0.233,-0.000,2.607960,0.000000,-1.166,0,0.000
10000.00,2464.00,100.103917,1.0000000000000000,1.000000,373.232066,-1029957.216353,38.378707,-nan,-133.022143,2601.625394,-0.240,-0.000,2.608319,0.000000,-1.164,0,0.000
10000.00,2462.00,100.103833,1.0000000000000000,1.000000,373.108681,-1030292.720272,38.373388,-nan,-133.018078,2601.271230,-0.246,0.000,2.608679,0.000000,-1.162,0,0.000
10000.00,2460.00,100.103749,1.0000000000000000,1.000000,372.985207,-1030628.223408,38.368070,-nan,-133.013897,2600.917261,-0.253,0.000,2.609038,0.000000,-1.160,0,0.000
10000.00,2458.00,100.103664,1.0000000000000000,1.000000,372.861643,-1030963.725766,38.362753,-nan,-133.009600,2600.563488,-0.259,0.000,2.609397,0.000000,-1.158,0,0.000
10000.00,2456.00,100.103580,1.0000000000000000,1.000000,372.737991,-1031299.227347,38.357436,-nan,-133.005187,2600.209909,-0.266,-0.000,2.609757,0.000000,-1.156,0,0.000
10000.00,2454.00,100.103496,1.0000000000000000,1.000000,372.614250,-1031634.728156,38.352121,-nan,-133.000658,2599.856525,-0.272,-0.000,2.610116,0.000000,-1.154,0,0.000
10000.00,2452.00,100.103412,1.0000000000000000,1.000000,372.490420,-1031970.228196,38.346807,-nan,-132.996014,2599.503335,-0.279,0.000,2.610476,0.000000,-1.152,0,0.000
10000.00,2450.00,100.103329,1.0000000000000000,1.000000,372.366500,-1032305.727470,38.341493,-nan,-132.991253,2599.150338,-0.286,0.000,2.610835,0.000000,-1.150,0,0.000
10000.00,2448.00,100.103245,1.0000000000000000,1.000000,372.242490,-1032641.225982,38.336180,-nan,-132.986377,2598.797534,-0.292,0.000,2.611195,0.000000,-1.148,0,0.000
10000.00,2446.00,100.103161,1.0000000000000000,1.000000,372.118391,-1032976.723734,38.330869,-nan,-132.981385,2598.444923,-0.299,-0.000,2.611555,0.000000,-1.146,0,0.000
10000.00,2444.00,100.103078,1.0000000000000000,1.000000,371.994202,-1033312.220730,38.325558,-nan,-132.976278,2598.092503,-0.305,-0.000,2.611914,0.000000,-1.144,0,0.000
10000.00,2442.00,100.102994,1.0000000000000000,1.000000,371.869923,-1033647.716974,38.320248,-nan,-132.971056,2597.740276,-0.312,0.000,2.612274,0.000000,-1.142,0,0.000
10000.00,2440.00,100.102911,1.0000000000000000,1.000000,371.745555,-1033983.212469,38.314939,-nan,-132.965718,2597.388239,-0.319,0.000,2.612634,0.000000,-1.140,0,0.000
10000.00,2438.00,100.102828,1.0000000000000000,1.000000,371.621095,-1034318.707218,38.309630,-nan,-132.960266,2597.036392,-0.325,-0.000,2.612994,0.000000,-1.137,0,0.000
10000.00,2436.00,100.102745,1.0000000000000000,1.000000,371.496546,-1034654.201224,38.304323,-nan,-132.954698,2596.684736,-0.332,-0.000,2.613354,0.000000,-1.135,0,0.000
10000.00,2434.00,100.102662,1.0000000000000000,1.000000,371.371906,-1034989.694492,38.299017,-nan,-132.949015,2596.333270,-0.339,0.000,2.613714,0.000000,-1.133,0,0.000
10000.00,2432.00,100.102579,1.0000000000000000,1.000000,371.247176,-1035325.187023,38.293711,-nan,-132.943218,2595.981993,-0.345,-0.000,2.614074,0.000000,-1.131,0,0.000
10000.00,2430.00,100.102496,1.0000000000000000,1.000000,371.122354,-1035660.678823,38.288407,-nan,-132.937306,2595.630904,-0.352,0.000,2.614434,0.000000,-1.129,0,0.000
10000.00,2428.00,100.102413,1.0000000000000000,1.000000,370.997442,-1035996.169893,38.283103,-nan,-132.931279,2595.280004,-0.359,-0.000,2.614794,0.000000,-1.127,0,0.000
10000.00,2426.00,100.102331,1.0000000000000000,1.000000,370.872439,-1036331.660238,38.277800,-nan,-132.925138,2594.929291,-0.365,-0.000,2.615154,0.000000,-1.125,0,0.000
10000.00,2424.00,100.102248,1.0000000000000000,1.000000,370.747345,-1036667.149861,38.272498,-nan,-132.918883,2594.578766,-0.372,-0.000,2.615514,0.000000,-1.123,0,0.000
10000.00,2422.00,100.102166,1.0000000000000000,1.000000,370.622159,-1037002.638765,38.267197,-nan,-132.912513,2594.228427,-0.379,0.000,2.615874,0.000000,-1.121,0,0.000
10000.00,2420.00,100.102083,1.0000000000000000,1.000000,370.496882,-1037338.126954,38.261897,-nan,-132.906029,2593.878275,-0.386,0.000,2.616234,0.000000,-1.119,0,0.000
10000.00,2418.00,100.102001,1.0000000000000000,1.000000,370.371513,-1037673.614431,38.256598,-nan,-132.899431,2593.528309,-0.392,-0.000,2.616594,0.000000,-1.117,0,0.000
10000.00,2416.00,100.101919,1.0000000000000000,1.000000,370.246053,-1038009.101199,38.251300,-nan,-132.892719,2593.178529,-0.399,-0.000,2.616955,0.000000,-1.115,0,0.000
10000.00,2414.00,100.101837,1.0000000000000000,1.000000,370.120501,-1038344.587263,38.246002,-nan,-132.885893,2592.828933,-0.406,-0.000,2.617315,0.000000,-1.113,0,0.000
10000.00,2412.00,100.101755,1.0000000000000000,1.000000,369.994857,-1038680.072625,38.240706,-nan,-132.878954,2592.479522,-0.413,0.000,2.617675,0.000000,-1.111,0,0.000
10000.00,2410.00,100.101673,1.0000000000000000,1.000000,369.869121,-1039015.557289,38.235410,-nan,-132.871901,2592.130295,-0.419,-0.000,2.618036,0.000000,-1.109,0,0.000
10000.00,2408.00,100.101591,1.0000000000000000,1.000000,369.743292,-1039351.041258,38.230115,-nan,-132.864734,2591.781252,-0.426,-0.000,2.618396,0.000000,-1.107,0,0.000
10000.00,2406.00,100.101510,1.0000000000000000,1.000000,369.617372,-1039686.524536,38.224821,-nan,-132.857454,2591.432392,-0.433,0.000,2.618757,0.000000,-1.104,0,0.000
10000.00,2404.00,100.101428,1.0000000000000000,1.000000,369.491358,-1040022.007127,38.219528,-nan,-132.850060,2591.083714,-0.440,0.000,2.619117,0.000000,-1.102,0,0.000
10000.00,2402.00,100.101347,1.0000000000000000,1.000000,369.365252,-1040357.489034,38.214236,-nan,-132.842553,2590.735219,-0.447,0.000,2.619478,0.000000,-1.100,0,0.000
10000.00,2400.00,100.101265,1.0000000000000000,1.000000,369.239053,-1040692.970260,38.208945,-nan,-132.834933,2590.386906,-0.453,0.000,2.619839,0.000000,-1.098,0,0.000
10000.00,2398.00,100.101184,1.0000000000000000,1.000000,369.112762,-1041028.450809,38.203655,-nan,-132.827200,2590.038774,-0.460,0.000,2.620199,0.000000,-1.096,0,0.000
10000.00,2396.00,100.101103,1.0000000000000000,1.000000,368.986377,-1041363.930684,38.198365,-nan,-132.819354,2589.690822,-0.467,-0.000,2.620560,0.000000,-1.094,0,0.000
10000.00,2394.00,100.101022,1.0000000000000000,1.000000,368.859899,-1041699.409890,38.193077,-nan,-132.811395,2589.343052,-0.474,-0.000,2.620921,0.000000,-1.092,0,0.000
10000.00,2392.00,100.100941,1.0000000000000000,1.000000,368.733327,-1042034.888429,38.187789,-nan,-132.803323,2588.995461,-0.481,0.000,2.621281,0.000000,-1.090,0,0.000
10000.00,2390.00,100.100860,1.0000000000000000,1.000000,368.606662,-1042370.366304,38.182503,-nan,-132.795139,2588.648050,-0.488,-0.000,2.621642,0.000000,-1.088,0,0.000
10000.00,2388.00,100.100779,1.0000000000000000,1.000000,368.479904,-1042705.843521,38.177217,-nan,-132.786842,2588.300817,-0.495,-0.000,2.622003,0.000000,-1.085,0,0.000
10000.00,2386.00,100.100699,1.0000000000000000,1.000000,368.353051,-1043041.320082,38.171932,-nan,-132.778432,2587.953764,-0.502,-0.000,2.622364,0.000000,-1.083,0,0.000
10000.00,2384.00,100.100618,1.0000000000000000,1.000000,368.226105,-1043376.795990,38.166648,-nan,-132.769910,2587.606888,-0.509,-0.000,2.622725,0.000000,-1.081,0,0.000
10000.00,2382.00,100.100538,1.0000000000000000,1.000000,368.099064,-1043712.271250,38.161364,-nan,-132.761276,2587.260191,-0.515,-0.000,2.623086,0.000000,-1.079,0,0.000
10000.00,2380.00,100.100457,1.0000000000000000,1.000000,367.971930,-1044047.745864,38.156082,-nan,-132.752530,2586.913670,-0.522,0.000,2.623447,0.000000,-1.077,0,0.000
10000.00,2378.00,100.100377,1.0000000000000000,1.000000,367.844701,-1044383.219837,38.150801,-nan,-132.743672,2586.567327,-0.529,-0.000,2.623808,0.000000,-1.075,0,0.000
10000.00,2376.00,100.100297,1.0000000000000000,1.000000,367.717377,-1044718.693172,38.145520,-nan,-132.734701,2586.221160,-0.536,-0.000,2.624169,0.000000,-1.073,0,0.000
10000.00,2374.00,100.100217,1.0000000000000000,1.000000,367.589959,-1045054.165873,38.140241,-nan,-132.725619,2585.875168,-0.543,0.000,2.624530,0.000000,-1.071,0,0.000
10000.00,2372.00,100.100137,1.0000000000000000,1.000000,367.462446,-1045389.637943,38.134962,-nan,-132.716425,2585.529353,-0.550,0.000,2.624891,0.000000,-1.068,0,0.000
10000.00,2370.00,100.100057,1.0000000000000000,1.000000,367.334838,-1045725.109386,38.129684,-nan,-132.707119,2585.183712,-0.557,-0.000,2.625253,0.000000,-1.066,0,0.000
10000.00,2368.00,100.099977,1.0000000000000000,1.000000,367.207135,-1046060.580206,38.124407,-nan,-132.697701,2584.838246,-0.564,-0.000,2.625614,0.000000,-1.064,0,0.000
10000.00,2366.00,100.099898,1.0000000000000000,1.000000,367.079337,-1046396.050406,38.119131,-nan,-132.688172,2584.492954,-0.571,-0.000,2.625975,0.000000,-1.062,0,0.000
10000.00,2364.00,100.099818,1.0000000000000000,1.000000,366.951443,-1046731.519989,38.113856,-nan,-132.678532,2584.147835,-0.578,-0.000,2.626337,0.000000,-1.060,0,0.000
10000.00,2362.00,100.099739,1.0000000000000000,1.000000,366.823454,-1047066.988961,38.108582,-nan,-132.668780,2583.802890,-0.585,0.000,2.626698,0.000000,-1.058,0,0.000
