Title:,2M19342430+4222471

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,106.710038,0.9440031602132922,0.975563,367.688776,-780389.002374,35.500584,159.013784,-200.940429,2881.271313,-4.606,0.000,2.908625,6.887969,-1.624,0,0.000
4200.00,2498.00,100.732347,0.9998798163360876,0.999949,355.842263,-791542.371877,34.625905,153.959723,-200.301195,2825.434671,-4.613,-0.000,2.908959,6.888850,-1.622,0,0.000
4200.00,2496.00,100.717968,0.9998795803341578,0.999949,355.688470,-791832.577394,34.616983,153.943479,-200.095938,2824.971559,-4.620,0.000,2.909293,6.889732,-1.621,0,0.000
4200.00,2494.00,100.703560,0.9998793437472776,0.999949,355.534535,-792122.686300,34.608056,153.927205,-199.890720,2824.507622,-4.627,-0.000,2.909627,6.890614,-1.619,0,0.000
4200.00,2492.00,100.689125,0.9998791065747762,0.999949,355.380459,-792412.698341,34.599126,153.910899,-199.685543,2824.042860,-4.634,-0.000,2.909961,6.891495,-1.617,0,0.000
4200.00,2490.00,100.674660,0.9998788688152866,0.999949,355.226241,-792702.613261,34.590191,153.894563,-199.480406,2823.577269,-4.641,-0.000,2.910294,6.892378,-1.616,0,0.000
4200.00,2488.00,100.660168,0.9998786304677527,0.999949,355.071881,-792992.430803,34.581251,153.878195,-199.275309,2823.110847,-4.648,0.000,2.910627,6.893260,-1.614,0,0.000
4200.00,2486.00,100.645646,0.9998783915310008,0.999949,354.917379,-793282.150709,34.572308,153.861796,-199.070254,2822.643594,-4.655,-0.000,2.910959,6.894142,-1.613,0,0.000
4200.00,2484.00,100.631097,0.9998781520044115,0.999949,354.762735,-793571.772722,34.563359,153.845365,-198.865240,2822.175506,-4.662,0.000,2.911291,6.895025,-1.611,0,0.000
4200.00,2482.00,100.616518,0.9998779118861768,0.999948,354.607948,-793861.296582,34.554407,153.828904,-198.660268,2821.706583,-4.669,0.000,2.911623,6.895908,-1.610,0,0.000
4200.00,2480.00,100.601911,0.9998776711757039,0.999948,354.453018,-794150.722031,34.545450,153.812410,-198.455337,2821.236821,-4.676,-0.000,2.911955,6.896792,-1.608,0,0.000
4200.00,2478.00,100.587275,0.9998774298717614,0.999948,354.297945,-794440.048809,34.536489,153.795886,-198.250448,2820.766220,-4.683,0.000,2.912287,6.897675,-1.606,0,0.000
4200.00,2476.00,100.572610,0.9998771879732848,0.999948,354.142728,-794729.276654,34.527523,153.779329,-198.045602,2820.294777,-4.690,-0.000,2.912618,6.898559,-1.605,0,0.000
4200.00,2474.00,100.557916,0.9998769454791849,0.999948,353.987368,-795018.405307,34.518553,153.762742,-197.840799,2819.822491,-4.697,-0.000,2.912948,6.899443,-1.603,0,0.000
4200.00,2472.00,100.543194,0.9998767023884204,0.999948,353.831865,-795307.434505,34.509579,153.746122,-197.636038,2819.349358,-4.704,0.000,2.913279,6.900327,-1.602,0,0.000
4200.00,2470.00,100.528442,0.9998764586999036,0.999948,353.676217,-795596.363986,34.500600,153.729470,-197.431320,2818.875379,-4.711,0.000,2.913609,6.901211,-1.600,0,0.000
4200.00,2468.00,100.513661,0.9998762144125504,0.999948,353.520425,-795885.193487,34.491617,153.712787,-197.226646,2818.400549,-4.719,-0.000,2.913939,6.902096,-1.598,0,0.000
4200.00,2466.00,100.498851,0.9998759695253107,0.999948,353.364489,-796173.922744,34.482629,153.696072,-197.022015,2817.924869,-4.726,0.000,2.914269,6.902981,-1.597,0,0.000
4200.00,2464.00,100.484012,0.9998757240371395,0.999948,353.208408,-796462.551493,34.473637,153.679324,-196.817428,2817.448335,-4.733,0.000,2.914598,6.903866,-1.595,0,0.000
4200.00,2462.00,100.469143,0.9998754779469357,0.999947,353.052183,-796751.079470,34.464641,153.662545,-196.612886,2816.970945,-4.740,0.000,2.914927,6.904751,-1.593,0,0.000
4200.00,2460.00,100.454245,0.9998752312536093,0.999947,352.895812,-797039.506408,34.455639,153.645733,-196.408388,2816.492699,-4.747,-0.000,2.915256,6.905637,-1.592,0,0.000
4200.00,2458.00,100.439318,0.9998749839563827,0.999947,352.739296,-797327.832042,34.446634,153.628889,-196.203935,2816.013593,-4.754,-0.000,2.915584,6.906522,-1.590,0,0.000
4200.00,2456.00,100.424361,0.9998747360536830,0.999947,352.582634,-797616.056105,34.437624,153.612013,-195.999527,2815.533626,-4.762,0.000,2.915912,6.907408,-1.589,0,0.000
4200.00,2454.00,100.409374,0.9998744875450342,0.999947,352.425827,-797904.178330,34.428609,153.595105,-195.795164,2815.052796,-4.769,0.000,2.916240,6.908295,-1.587,0,0.000
4200.00,2452.00,100.394358,0.9998742384287359,0.999947,352.268874,-798192.198448,34.419590,153.578164,-195.590846,2814.571101,-4.776,0.000,2.916568,6.909181,-1.585,0,0.000
4200.00,2450.00,100.379312,0.9998739887047773,0.999947,352.111775,-798480.116192,34.410567,153.561191,-195.386575,2814.088539,-4.783,-0.000,2.916895,6.910068,-1.584,0,0.000
4200.00,2448.00,100.364237,0.9998737383709034,0.999947,351.954529,-798767.931291,34.401539,153.544185,-195.182350,2813.605108,-4.791,0.000,2.917222,6.910955,-1.582,0,0.000
4200.00,2446.00,100.349132,0.9998734874268569,0.999947,351.797137,-799055.643477,34.392506,153.527146,-194.978171,2813.120807,-4.798,0.000,2.917548,6.911842,-1.580,0,0.000
4200.00,2444.00,100.333996,0.9998732358713981,0.999946,351.639598,-799343.252479,34.383469,153.510074,-194.774039,2812.635632,-4.805,-0.000,2.917874,6.912729,-1.579,0,0.000
4200.00,2442.00,100.318831,0.9998729837034217,0.999946,351.481912,-799630.758025,34.374427,153.492970,-194.569954,2812.149583,-4.812,-0.000,2.918200,6.913617,-1.577,0,0.000
4200.00,2440.00,100.303636,0.9998727309222182,0.999946,351.324078,-799918.159845,34.365381,153.475833,-194.365917,2811.662656,-4.820,-0.000,2.918526,6.914504,-1.575,0,0.000
4200.00,2438.00,100.288411,0.9998724775263180,0.999946,351.166098,-800205.457666,34.356330,153.458663,-194.161927,2811.174851,-4.827,-0.000,2.918851,6.915392,-1.574,0,0.000
4200.00,2436.00,100.273155,0.9998722235150198,0.999946,351.007969,-800492.651214,34.347275,153.441460,-193.957985,2810.686166,-4.834,0.000,2.919176,6.916281,-1.572,0,0.000
4200.00,2434.00,100.257870,0.9998719688872280,0.999946,350.849693,-800779.740218,34.338215,153.424224,-193.754091,2810.196598,-4.842,-0.000,2.919501,6.917169,-1.571,0,0.000
4200.00,2432.00,100.242554,0.9998717136418624,0.999946,350.691268,-801066.724401,34.329150,153.406955,-193.550245,2809.706145,-4.849,-0.000,2.919825,6.918058,-1.569,0,0.000
4200.00,2430.00,100.227208,0.9998714577780610,0.999946,350.532695,-801353.603491,34.320081,153.389652,-193.346449,2809.214805,-4.856,-0.000,2.920149,6.918947,-1.567,0,0.000
4200.00,2428.00,100.211831,0.9998712012947356,0.999946,350.373974,-801640.377211,34.311008,153.372317,-193.142701,2808.722577,-4.864,-0.000,2.920473,6.919836,-1.566,0,0.000
4200.00,2426.00,100.196425,0.9998709441908813,0.999946,350.215104,-801927.045285,34.301929,153.354948,-192.939003,2808.229459,-4.871,0.000,2.920796,6.920725,-1.564,0,0.000
4200.00,2424.00,100.180987,0.9998706864655537,0.999945,350.056085,-802213.607437,34.292846,153.337545,-192.735354,2807.735447,-4.878,-0.000,2.921119,6.921615,-1.562,0,0.000
4200.00,2422.00,100.165519,0.9998704281177535,0.999945,349.896916,-802500.063391,34.283759,153.320109,-192.531755,2807.240542,-4.886,0.000,2.921442,6.922505,-1.561,0,0.000
4200.00,2420.00,100.150020,0.9998701691464679,0.999945,349.737598,-802786.412867,34.274666,153.302639,-192.328207,2806.744740,-4.893,0.000,2.921765,6.923395,-1.559,0,0.000
4200.00,2418.00,100.134491,0.9998699095507632,0.999945,349.578131,-803072.655588,34.265569,153.285136,-192.124709,2806.248039,-4.900,-0.000,2.922087,6.924285,-1.557,0,0.000
4200.00,2416.00,100.118930,0.9998696493296478,0.999945,349.418513,-803358.791274,34.256468,153.267599,-191.921262,2805.750438,-4.908,-0.000,2.922408,6.925176,-1.555,0,0.000
4200.00,2414.00,100.103339,0.9998693884821497,0.999945,349.258746,-803644.819647,34.247361,153.250028,-191.717866,2805.251935,-4.915,-0.000,2.922730,6.926067,-1.554,0,0.000
4200.00,2412.00,100.087717,0.9998691270073203,0.999945,349.098828,-803930.740426,34.238250,153.232423,-191.514521,2804.752527,-4.923,0.000,2.923051,6.926958,-1.552,0,0.000
4200.00,2410.00,100.072064,0.9998688649041931,0.999945,348.938759,-804216.553330,34.229135,153.214784,-191.311228,2804.252213,-4.930,0.000,2.923372,6.927849,-1.550,0,0.000
4200.00,2408.00,100.056380,0.9998686021718214,0.999945,348.778540,-804502.258077,34.220014,153.197112,-191.107988,2803.750991,-4.938,-0.000,2.923692,6.928740,-1.549,0,0.000
4200.00,2406.00,100.040665,0.9998683388092668,0.999944,348.618170,-804787.854386,34.210889,153.179405,-190.904799,2803.248858,-4.945,0.000,2.924012,6.929632,-1.547,0,0.000
4200.00,2404.00,100.024919,0.9998680748156872,0.999944,348.457648,-805073.341974,34.201760,153.161664,-190.701664,2802.745813,-4.953,0.000,2.924332,6.930524,-1.545,0,0.000
4200.00,2402.00,100.009141,0.9998678101896289,0.999944,348.296975,-805358.720558,34.192625,153.143889,-190.498581,2802.241853,-4.960,-0.000,2.924651,6.931416,-1.544,0,0.000
4200.00,2400.00,99.993333,0.9998675449309677,0.999944,348.136151,-805643.989854,34.183486,153.126079,-190.295551,2801.736978,-4.968,-0.000,2.924970,6.932308,-1.542,0,0.000
4200.00,2398.00,99.977492,0.9998672790383052,0.999944,347.975174,-805929.149578,34.174342,153.108235,-190.092576,2801.231184,-4.975,0.000,2.925289,6.933201,-1.540,0,0.000
4200.00,2396.00,99.961621,0.9998670125105822,0.999944,347.814046,-806214.199444,34.165193,153.090357,-189.889654,2800.724469,-4.983,-0.000,2.925607,6.934094,-1.538,0,0.000
4200.00,2394.00,99.945717,0.9998667453476116,0.999944,347.652765,-806499.139167,34.156040,153.072444,-189.686786,2800.216833,-4.990,-0.000,2.925925,6.934987,-1.537,0,0.000
4200.00,2392.00,99.929783,0.9998664775469911,0.999944,347.491331,-806783.968461,34.146881,153.054496,-189.483973,2799.708272,-4.998,0.000,2.926243,6.935880,-1.535,0,0.000
4200.00,2390.00,99.913816,0.9998662091096834,0.999944,347.329745,-807068.687038,34.137718,153.036514,-189.281214,2799.198785,-5.005,0.000,2.926560,6.936774,-1.533,0,0.000
4200.00,2388.00,99.897818,0.9998659400336007,0.999943,347.168006,-807353.294613,34.128550,153.018497,-189.078511,2798.688369,-5.013,0.000,2.926877,6.937668,-1.532,0,0.000
4200.00,2386.00,99.881789,0.9998656703181373,0.999943,347.006114,-807637.790895,34.119378,153.000446,-188.875864,2798.177024,-5.020,0.000,2.927194,6.938561,-1.530,0,0.000
4200.00,2384.00,99.865727,0.9998653999624340,0.999943,346.844068,-807922.175598,34.110200,152.982359,-188.673272,2797.664746,-5.028,0.000,2.927510,6.939456,-1.528,0,0.000
4200.00,2382.00,99.849633,0.9998651289655933,0.999943,346.681869,-808206.448431,34.101018,152.964237,-188.470736,2797.151534,-5.036,-0.000,2.927826,6.940350,-1.526,0,0.000
4200.00,2380.00,99.833508,0.9998648573267777,0.999943,346.519515,-808490.609106,34.091831,152.946081,-188.268257,2796.637385,-5.043,0.000,2.928142,6.941245,-1.525,0,0.000
4200.00,2378.00,99.817350,0.9998645850450326,0.999943,346.357008,-808774.657330,34.082639,152.927889,-188.065834,2796.122299,-5.051,-0.000,2.928457,6.942140,-1.523,0,0.000
4200.00,2376.00,99.801161,0.9998643121195953,0.999943,346.194346,-809058.592815,34.073442,152.909662,-187.863468,2795.606272,-5.059,-0.000,2.928772,6.943035,-1.521,0,0.000
4200.00,2374.00,99.784939,0.9998640385495591,0.999943,346.031530,-809342.415267,34.064241,152.891400,-187.661160,2795.089303,-5.066,-0.000,2.929086,6.943930,-1.519,0,0.000
4200.00,2372.00,99.768685,0.9998637643340902,0.999943,345.868559,-809626.124396,34.055034,152.873102,-187.458910,2794.571389,-5.074,-0.000,2.929400,6.944826,-1.518,0,0.000
4200.00,2370.00,99.752399,0.9998634894723561,0.999942,345.705433,-809909.719908,34.045823,152.854769,-187.256718,2794.052530,-5.082,0.000,2.929714,6.945722,-1.516,0,0.000
4200.00,2368.00,99.736080,0.9998632139635268,0.999942,345.542151,-810193.201509,34.036607,152.836401,-187.054584,2793.532722,-5.089,0.000,2.930027,6.946618,-1.514,0,0.000
4200.00,2366.00,99.719729,0.9998629378067494,0.999942,345.378715,-810476.568907,34.027386,152.817997,-186.852509,2793.011963,-5.097,0.000,2.930340,6.947514,-1.512,0,0.000
4200.00,2364.00,99.703345,0.9998626610012398,0.999942,345.215122,-810759.821806,34.018160,152.799558,-186.650493,2792.490253,-5.105,-0.000,2.930653,6.948411,-1.511,0,0.000
4200.00,2362.00,99.686929,0.9998623835461721,0.999942,345.051374,-811042.959912,34.008929,152.781082,-186.448536,2791.967588,-5.112,0.000,2.930965,6.949307,-1.509,0,0.000
4200.00,2360.00,99.670481,0.9998621054407459,0.999942,344.887470,-811325.982929,33.999693,152.762571,-186.246639,2791.443967,-5.120,-0.000,2.931277,6.950204,-1.507,0,0.000
4200.00,2358.00,99.653999,0.9998618266842058,0.999942,344.723410,-811608.890560,33.990453,152.744024,-186.044802,2790.919388,-5.128,0.000,2.931589,6.951102,-1.505,0,0.000
4200.00,2356.00,99.637485,0.9998615472756001,0.999942,344.559192,-811891.682510,33.981207,152.725442,-185.843026,2790.393848,-5.136,-0.000,2.931900,6.951999,-1.503,0,0.000
4200.00,2354.00,99.620938,0.9998612672143739,0.999941,344.394819,-812174.358480,33.971956,152.706823,-185.641310,2789.867346,-5.143,0.000,2.932211,6.952897,-1.502,0,0.000
4200.00,2352.00,99.604358,0.9998609864998290,0.999941,344.230288,-812456.918173,33.962701,152.688168,-185.439655,2789.339880,-5.151,-0.000,2.932522,6.953795,-1.500,0,0.000
4200.00,2350.00,99.587745,0.9998607051304692,0.999941,344.065600,-812739.361291,33.953441,152.669477,-185.238062,2788.811448,-5.159,0.000,2.932832,6.954693,-1.498,0,0.000
4200.00,2348.00,99.571100,0.9998604231065148,0.999941,343.900754,-813021.687533,33.944175,152.650750,-185.036531,2788.282047,-5.167,-0.000,2.933141,6.955591,-1.496,0,0.000
4200.00,2346.00,99.554421,0.9998601404267506,0.999941,343.735751,-813303.896602,33.934905,152.631986,-184.835061,2787.751676,-5.175,0.000,2.933451,6.956490,-1.494,0,0.000
4200.00,2344.00,99.537709,0.9998598570904543,0.999941,343.570590,-813585.988196,33.925629,152.613187,-184.633654,2787.220332,-5.182,-0.000,2.933760,6.957389,-1.493,0,0.000
4200.00,2342.00,99.520964,0.9998595730967519,0.999941,343.405271,-813867.962014,33.916349,152.594350,-184.432310,2786.688014,-5.190,-0.000,2.934068,6.958288,-1.491,0,0.000
4200.00,2340.00,99.504185,0.9998592884455051,0.999941,343.239794,-814149.817757,33.907064,152.575478,-184.231029,2786.154720,-5.198,-0.000,2.934376,6.959187,-1.489,0,0.000
4200.00,2338.00,99.487373,0.9998590031351554,0.999941,343.074158,-814431.555121,33.897773,152.556568,-184.029811,2785.620448,-5.206,0.000,2.934684,6.960087,-1.487,0,0.000
4200.00,2336.00,99.470528,0.9998587171655744,0.999940,342.908364,-814713.173804,33.888478,152.537622,-183.828658,2785.085195,-5.214,-0.000,2.934992,6.960986,-1.485,0,0.000
4200.00,2334.00,99.453649,0.9998584305359192,0.999940,342.742410,-814994.673504,33.879178,152.518640,-183.627568,2784.548960,-5.222,-0.000,2.935299,6.961886,-1.484,0,0.000
4200.00,2332.00,99.436737,0.9998581432454793,0.999940,342.576297,-815276.053917,33.869872,152.499620,-183.426543,2784.011740,-5.230,-0.000,2.935605,6.962787,-1.482,0,0.000
4200.00,2330.00,99.419791,0.9998578552936026,0.999940,342.410025,-815557.314739,33.860562,152.480564,-183.225583,2783.473534,-5.238,-0.000,2.935912,6.963687,-1.480,0,0.000
4200.00,2328.00,99.402811,0.9998575666796118,0.999940,342.243593,-815838.455665,33.851246,152.461471,-183.024688,2782.934340,-5.245,-0.000,2.936218,6.964588,-1.478,0,0.000
4200.00,2326.00,99.385798,0.9998572774028457,0.999940,342.077002,-816119.476390,33.841926,152.442340,-182.823859,2782.394155,-5.253,0.000,2.936523,6.965489,-1.476,0,0.000
4200.00,2324.00,99.368751,0.9998569874626547,0.999940,341.910250,-816400.376609,33.832600,152.423173,-182.623096,2781.852977,-5.261,0.000,2.936828,6.966390,-1.474,0,0.000
4200.00,2322.00,99.351670,0.9998566968583867,0.999940,341.743338,-816681.156015,33.823270,152.403969,-182.422399,2781.310806,-5.269,0.000,2.937133,6.967291,-1.473,0,0.000
4200.00,2320.00,99.334555,0.9998564055894512,0.999939,341.576266,-816961.814302,33.813934,152.384727,-182.221768,2780.767638,-5.277,-0.000,2.937437,6.968193,-1.471,0,0.000
4200.00,2318.00,99.317406,0.9998561136552386,0.999939,341.409033,-817242.351162,33.804593,152.365448,-182.021205,2780.223471,-5.285,0.000,2.937741,6.969095,-1.469,0,0.000
4200.00,2316.00,99.300223,0.9998558210549093,0.999939,341.241638,-817522.766287,33.795247,152.346131,-181.820709,2779.678304,-5.293,0.000,2.938045,6.969997,-1.467,0,0.000
4200.00,2314.00,99.283006,0.9998555277882226,0.999939,341.074083,-817803.059370,33.785896,152.326777,-181.620281,2779.132135,-5.301,-0.000,2.938348,6.970899,-1.465,0,0.000
4200.00,2312.00,99.265754,0.9998552338544147,0.999939,340.906366,-818083.230101,33.776540,152.307386,-181.419921,2778.584961,-5.309,-0.000,2.938650,6.971802,-1.463,0,0.000
4200.00,2310.00,99.248469,0.9998549392528735,0.999939,340.738488,-818363.278171,33.767179,152.287957,-181.219629,2778.036781,-5.317,0.000,2.938953,6.972705,-1.461,0,0.000
4200.00,2308.00,99.231149,0.9998546439827786,0.999939,340.570448,-818643.203270,33.757812,152.268490,-181.019407,2777.487593,-5.325,0.000,2.939255,6.973608,-1.460,0,0.000
4200.00,2306.00,99.213795,0.9998543480447412,0.999939,340.402246,-818923.005088,33.748441,152.248986,-180.819253,2776.937393,-5.333,0.000,2.939556,6.974511,-1.458,0,0.000
4200.00,2304.00,99.196406,0.9998540514364427,0.999938,340.233881,-819202.683313,33.739064,152.229444,-180.619170,2776.386182,-5.342,0.000,2.939857,6.975414,-1.456,0,0.000
4200.00,2302.00,99.178982,0.9998537541586163,0.999938,340.065354,-819482.237635,33.729682,152.209863,-180.419156,2775.833956,-5.350,-0.000,2.940158,6.976318,-1.454,0,0.000
4200.00,2300.00,99.161524,0.9998534562102190,0.999938,339.896665,-819761.667741,33.720295,152.190245,-180.219212,2775.280714,-5.358,-0.000,2.940458,6.977222,-1.452,0,0.000
4200.00,2298.00,99.144032,0.9998531575909810,0.999938,339.727812,-820040.973319,33.710903,152.170589,-180.019340,2774.726453,-5.366,-0.000,2.940758,6.978126,-1.450,0,0.000
4200.00,2296.00,99.126504,0.9998528583002735,0.999938,339.558797,-820320.154055,33.701506,152.150895,-179.819538,2774.171172,-5.374,0.000,2.941057,6.979031,-1.448,0,0.000
4200.00,2294.00,99.108942,0.9998525583378056,0.999938,339.389618,-820599.209637,33.692103,152.131162,-179.619808,2773.614868,-5.382,0.000,2.941357,6.979936,-1.446,0,0.000
4200.00,2292.00,99.091345,0.9998522577024809,0.999938,339.220275,-820878.139751,33.682695,152.111392,-179.420149,2773.057540,-5.390,-0.000,2.941655,6.980840,-1.445,0,0.000
4200.00,2290.00,99.073713,0.9998519563947045,0.999938,339.050769,-821156.944081,33.673282,152.091583,-179.220563,2772.499185,-5.398,-0.000,2.941953,6.981746,-1.443,0,0.000
4200.00,2288.00,99.056047,0.9998516544134614,0.999937,338.881098,-821435.622313,33.663864,152.071735,-179.021050,2771.939802,-5.407,-0.000,2.942251,6.982651,-1.441,0,0.000
