Title:,2M19510878+4753100

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,103.224567,0.9473917810439689,0.977074,356.507940,-757333.061045,34.389221,154.820119,-198.037731,2797.199536,-4.606,0.000,2.910468,6.887969,-1.640,0,0.000
4200.00,2498.00,97.792161,0.9998875537725489,0.999952,345.734767,-767489.823866,33.593976,150.227101,-197.437586,2746.457084,-4.613,-0.000,2.910814,6.888850,-1.638,0,0.000
4200.00,2496.00,97.779213,0.9998873417998360,0.999952,345.587934,-767774.145329,33.585531,150.212452,-197.231840,2746.038125,-4.620,0.000,2.911160,6.889732,-1.637,0,0.000
4200.00,2494.00,97.766241,0.9998871293203118,0.999952,345.440971,-768058.380396,33.577083,150.197776,-197.026130,2745.618449,-4.627,-0.000,2.911506,6.890614,-1.635,0,0.000
4200.00,2492.00,97.753244,0.9998869163330124,0.999952,345.293877,-768342.528846,33.568632,150.183073,-196.820458,2745.198055,-4.634,-0.000,2.911851,6.891495,-1.634,0,0.000
4200.00,2490.00,97.740222,0.9998867028372901,0.999952,345.146651,-768626.590455,33.560176,150.168343,-196.614823,2744.776940,-4.641,-0.000,2.912197,6.892378,-1.632,0,0.000
4200.00,2488.00,97.727175,0.9998864888322078,0.999952,344.999294,-768910.565001,33.551717,150.153586,-196.409226,2744.355103,-4.648,0.000,2.912542,6.893260,-1.631,0,0.000
4200.00,2486.00,97.714104,0.9998862743169185,0.999952,344.851805,-769194.452261,33.543254,150.138801,-196.203667,2743.932543,-4.655,-0.000,2.912886,6.894142,-1.629,0,0.000
4200.00,2484.00,97.701007,0.9998860592905163,0.999952,344.704184,-769478.252010,33.534787,150.123990,-195.998146,2743.509257,-4.662,0.000,2.913231,6.895025,-1.628,0,0.000
4200.00,2482.00,97.687885,0.9998858437522969,0.999952,344.556431,-769761.964024,33.526316,150.109150,-195.792663,2743.085245,-4.669,0.000,2.913575,6.895908,-1.626,0,0.000
4200.00,2480.00,97.674739,0.9998856277012202,0.999952,344.408546,-770045.588078,33.517842,150.094284,-195.587219,2742.660504,-4.676,-0.000,2.913919,6.896792,-1.625,0,0.000
4200.00,2478.00,97.661567,0.9998854111366022,0.999952,344.260528,-770329.123947,33.509364,150.079389,-195.381814,2742.235033,-4.683,0.000,2.914263,6.897675,-1.623,0,0.000
4200.00,2476.00,97.648369,0.9998851940574273,0.999951,344.112378,-770612.571404,33.500882,150.064468,-195.176448,2741.808830,-4.690,-0.000,2.914607,6.898559,-1.621,0,0.000
4200.00,2474.00,97.635147,0.9998849764632458,0.999951,343.964094,-770895.930223,33.492397,150.049518,-194.971121,2741.381894,-4.697,-0.000,2.914950,6.899443,-1.620,0,0.000
4200.00,2472.00,97.621899,0.9998847583526793,0.999951,343.815678,-771179.200178,33.483908,150.034541,-194.765834,2740.954223,-4.704,0.000,2.915293,6.900327,-1.618,0,0.000
4200.00,2470.00,97.608626,0.9998845397252578,0.999951,343.667128,-771462.381039,33.475414,150.019537,-194.560587,2740.525816,-4.711,0.000,2.915636,6.901211,-1.617,0,0.000
4200.00,2468.00,97.595328,0.9998843205800734,0.999951,343.518445,-771745.472580,33.466917,150.004504,-194.355380,2740.096670,-4.719,-0.000,2.915978,6.902096,-1.615,0,0.000
4200.00,2466.00,97.582004,0.9998841009162830,0.999951,343.369629,-772028.474571,33.458417,149.989444,-194.150213,2739.666784,-4.726,0.000,2.916321,6.902981,-1.614,0,0.000
4200.00,2464.00,97.568654,0.9998838807330686,0.999951,343.220678,-772311.386784,33.449912,149.974355,-193.945087,2739.236156,-4.733,0.000,2.916663,6.903866,-1.612,0,0.000
4200.00,2462.00,97.555279,0.9998836600295921,0.999951,343.071593,-772594.208989,33.441404,149.959239,-193.740002,2738.804786,-4.740,0.000,2.917004,6.904751,-1.610,0,0.000
4200.00,2460.00,97.541879,0.9998834388050779,0.999951,342.922374,-772876.940956,33.432892,149.944095,-193.534957,2738.372670,-4.747,-0.000,2.917346,6.905637,-1.609,0,0.000
4200.00,2458.00,97.528452,0.9998832170586851,0.999951,342.773021,-773159.582454,33.424376,149.928922,-193.329954,2737.939808,-4.754,-0.000,2.917687,6.906522,-1.607,0,0.000
4200.00,2456.00,97.515000,0.9998829947896166,0.999951,342.623533,-773442.133251,33.415856,149.913722,-193.124993,2737.506198,-4.762,0.000,2.918028,6.907408,-1.606,0,0.000
4200.00,2454.00,97.501522,0.9998827719970567,0.999950,342.473910,-773724.593117,33.407332,149.898493,-192.920073,2737.071838,-4.769,0.000,2.918369,6.908295,-1.604,0,0.000
4200.00,2452.00,97.488018,0.9998825486802043,0.999950,342.324152,-774006.961819,33.398804,149.883236,-192.715196,2736.636727,-4.776,0.000,2.918709,6.909181,-1.603,0,0.000
4200.00,2450.00,97.474489,0.9998823248382609,0.999950,342.174259,-774289.239124,33.390273,149.867951,-192.510361,2736.200863,-4.783,-0.000,2.919050,6.910068,-1.601,0,0.000
4200.00,2448.00,97.460933,0.9998821004704357,0.999950,342.024230,-774571.424799,33.381737,149.852637,-192.305568,2735.764244,-4.791,0.000,2.919390,6.910955,-1.599,0,0.000
4200.00,2446.00,97.447351,0.9998818755759367,0.999950,341.874066,-774853.518610,33.373198,149.837295,-192.100818,2735.326868,-4.798,0.000,2.919729,6.911842,-1.598,0,0.000
4200.00,2444.00,97.433744,0.9998816501539698,0.999950,341.723766,-775135.520323,33.364655,149.821924,-191.896112,2734.888735,-4.805,-0.000,2.920069,6.912729,-1.596,0,0.000
4200.00,2442.00,97.420110,0.9998814242037837,0.999950,341.573330,-775417.429704,33.356108,149.806525,-191.691448,2734.449842,-4.812,-0.000,2.920408,6.913617,-1.594,0,0.000
4200.00,2440.00,97.406450,0.9998811977245045,0.999950,341.422757,-775699.246516,33.347557,149.791097,-191.486829,2734.010187,-4.820,-0.000,2.920747,6.914504,-1.593,0,0.000
4200.00,2438.00,97.392764,0.9998809707154461,0.999950,341.272049,-775980.970525,33.339002,149.775640,-191.282253,2733.569769,-4.827,-0.000,2.921085,6.915392,-1.591,0,0.000
4200.00,2436.00,97.379051,0.9998807431758064,0.999950,341.121203,-776262.601494,33.330443,149.760155,-191.077721,2733.128587,-4.834,0.000,2.921424,6.916281,-1.590,0,0.000
4200.00,2434.00,97.365312,0.9998805151048765,0.999950,340.970221,-776544.139186,33.321881,149.744641,-190.873234,2732.686639,-4.842,-0.000,2.921762,6.917169,-1.588,0,0.000
4200.00,2432.00,97.351547,0.9998802865016934,0.999949,340.819102,-776825.583363,33.313314,149.729098,-190.668792,2732.243922,-4.849,-0.000,2.922099,6.918058,-1.586,0,0.000
4200.00,2430.00,97.337755,0.9998800573657236,0.999949,340.667845,-777106.933788,33.304744,149.713526,-190.464394,2731.800436,-4.856,-0.000,2.922437,6.918947,-1.585,0,0.000
4200.00,2428.00,97.323937,0.9998798276959217,0.999949,340.516451,-777388.190223,33.296169,149.697925,-190.260041,2731.356179,-4.864,-0.000,2.922774,6.919836,-1.583,0,0.000
4200.00,2426.00,97.310092,0.9998795974925413,0.999949,340.364920,-777669.352429,33.287591,149.682295,-190.055734,2730.911149,-4.871,0.000,2.923111,6.920725,-1.582,0,0.000
4200.00,2424.00,97.296221,0.9998793667527083,0.999949,340.213250,-777950.420166,33.279008,149.666636,-189.851473,2730.465344,-4.878,-0.000,2.923448,6.921615,-1.580,0,0.000
4200.00,2422.00,97.282323,0.9998791354779402,0.999949,340.061443,-778231.393195,33.270422,149.650947,-189.647258,2730.018762,-4.886,0.000,2.923784,6.922505,-1.578,0,0.000
4200.00,2420.00,97.268398,0.9998789036663469,0.999949,339.909497,-778512.271275,33.261831,149.635230,-189.443088,2729.571403,-4.893,0.000,2.924120,6.923395,-1.577,0,0.000
4200.00,2418.00,97.254447,0.9998786713172543,0.999949,339.757413,-778793.054165,33.253237,149.619483,-189.238966,2729.123264,-4.900,-0.000,2.924456,6.924285,-1.575,0,0.000
4200.00,2416.00,97.240468,0.9998784384303717,0.999949,339.605191,-779073.741624,33.244639,149.603707,-189.034890,2728.674344,-4.908,-0.000,2.924792,6.925176,-1.573,0,0.000
4200.00,2414.00,97.226463,0.9998782050044004,0.999949,339.452829,-779354.333411,33.236036,149.587901,-188.830861,2728.224641,-4.915,-0.000,2.925127,6.926067,-1.572,0,0.000
4200.00,2412.00,97.212431,0.9998779710390114,0.999948,339.300329,-779634.829282,33.227430,149.572066,-188.626880,2727.774153,-4.923,0.000,2.925462,6.926958,-1.570,0,0.000
4200.00,2410.00,97.198372,0.9998777365333807,0.999948,339.147689,-779915.228995,33.218820,149.556201,-188.422946,2727.322879,-4.930,0.000,2.925797,6.927849,-1.568,0,0.000
4200.00,2408.00,97.184286,0.9998775014868000,0.999948,338.994910,-780195.532307,33.210205,149.540307,-188.219060,2726.870817,-4.938,-0.000,2.926131,6.928740,-1.567,0,0.000
4200.00,2406.00,97.170172,0.9998772658985625,0.999948,338.841992,-780475.738973,33.201587,149.524383,-188.015222,2726.417965,-4.945,0.000,2.926465,6.929632,-1.565,0,0.000
4200.00,2404.00,97.156032,0.9998770297679487,0.999948,338.688933,-780755.848750,33.192964,149.508429,-187.811433,2725.964322,-4.953,0.000,2.926799,6.930524,-1.563,0,0.000
4200.00,2402.00,97.141864,0.9998767930944221,0.999948,338.535735,-781035.861392,33.184338,149.492446,-187.607692,2725.509886,-4.960,-0.000,2.927132,6.931416,-1.562,0,0.000
4200.00,2400.00,97.127669,0.9998765558768047,0.999948,338.382396,-781315.776654,33.175707,149.476433,-187.404001,2725.054656,-4.968,-0.000,2.927466,6.932308,-1.560,0,0.000
4200.00,2398.00,97.113447,0.9998763181150940,0.999948,338.228917,-781595.594290,33.167073,149.460390,-187.200358,2724.598629,-4.975,0.000,2.927799,6.933201,-1.558,0,0.000
4200.00,2396.00,97.099197,0.9998760798081558,0.999948,338.075297,-781875.314055,33.158434,149.444316,-186.996765,2724.141804,-4.983,-0.000,2.928131,6.934094,-1.557,0,0.000
4200.00,2394.00,97.084920,0.9998758409554476,0.999948,337.921537,-782154.935700,33.149791,149.428213,-186.793222,2723.684179,-4.990,-0.000,2.928464,6.934987,-1.555,0,0.000
4200.00,2392.00,97.070616,0.9998756015562910,0.999947,337.767635,-782434.458980,33.141144,149.412080,-186.589729,2723.225753,-4.998,0.000,2.928796,6.935880,-1.553,0,0.000
4200.00,2390.00,97.056283,0.9998753616100242,0.999947,337.613593,-782713.883645,33.132493,149.395917,-186.386287,2722.766524,-5.005,0.000,2.929127,6.936774,-1.552,0,0.000
4200.00,2388.00,97.041924,0.9998751211159793,0.999947,337.459408,-782993.209448,33.123838,149.379723,-186.182895,2722.306490,-5.013,0.000,2.929459,6.937668,-1.550,0,0.000
4200.00,2386.00,97.027536,0.9998748800736625,0.999947,337.305083,-783272.436139,33.115179,149.363499,-185.979554,2721.845649,-5.020,0.000,2.929790,6.938561,-1.548,0,0.000
4200.00,2384.00,97.013121,0.9998746384819166,0.999947,337.150615,-783551.563470,33.106516,149.347245,-185.776264,2721.384001,-5.028,0.000,2.930121,6.939456,-1.547,0,0.000
4200.00,2382.00,96.998678,0.9998743963408044,0.999947,336.996006,-783830.591192,33.097848,149.330960,-185.573026,2720.921543,-5.036,-0.000,2.930451,6.940350,-1.545,0,0.000
4200.00,2380.00,96.984208,0.9998741536492577,0.999947,336.841254,-784109.519052,33.089177,149.314645,-185.369839,2720.458273,-5.043,0.000,2.930782,6.941245,-1.543,0,0.000
4200.00,2378.00,96.969709,0.9998739104068085,0.999947,336.686360,-784388.346801,33.080501,149.298299,-185.166705,2719.994191,-5.051,-0.000,2.931112,6.942140,-1.542,0,0.000
4200.00,2376.00,96.955183,0.9998736666125732,0.999947,336.531323,-784667.074188,33.071822,149.281923,-184.963623,2719.529293,-5.059,-0.000,2.931441,6.943035,-1.540,0,0.000
4200.00,2374.00,96.940628,0.9998734222663600,0.999947,336.376144,-784945.700961,33.063138,149.265516,-184.760594,2719.063579,-5.066,-0.000,2.931771,6.943930,-1.538,0,0.000
4200.00,2372.00,96.926046,0.9998731773672387,0.999946,336.220821,-785224.226868,33.054450,149.249079,-184.557618,2718.597047,-5.074,-0.000,2.932100,6.944826,-1.536,0,0.000
4200.00,2370.00,96.911435,0.9998729319149933,0.999946,336.065355,-785502.651655,33.045757,149.232610,-184.354695,2718.129695,-5.082,0.000,2.932428,6.945722,-1.535,0,0.000
4200.00,2368.00,96.896796,0.9998726859079878,0.999946,335.909746,-785780.975071,33.037061,149.216111,-184.151826,2717.661522,-5.089,0.000,2.932757,6.946618,-1.533,0,0.000
4200.00,2366.00,96.882129,0.9998724393471502,0.999946,335.753994,-786059.196861,33.028360,149.199581,-183.949010,2717.192525,-5.097,0.000,2.933085,6.947514,-1.531,0,0.000
4200.00,2364.00,96.867434,0.9998721922309053,0.999946,335.598097,-786337.316771,33.019656,149.183020,-183.746249,2716.722703,-5.105,-0.000,2.933413,6.948411,-1.530,0,0.000
4200.00,2362.00,96.852710,0.9998719445588937,0.999946,335.442057,-786615.334546,33.010947,149.166428,-183.543542,2716.252055,-5.112,0.000,2.933740,6.949307,-1.528,0,0.000
4200.00,2360.00,96.837959,0.9998716963306042,0.999946,335.285872,-786893.249933,33.002234,149.149805,-183.340889,2715.780579,-5.120,-0.000,2.934067,6.950204,-1.526,0,0.000
4200.00,2358.00,96.823178,0.9998714475454156,0.999946,335.129543,-787171.062674,32.993516,149.133151,-183.138292,2715.308272,-5.128,0.000,2.934394,6.951102,-1.524,0,0.000
4200.00,2356.00,96.808369,0.9998711982028122,0.999946,334.973069,-787448.772515,32.984795,149.116465,-182.935751,2714.835134,-5.136,-0.000,2.934721,6.951999,-1.523,0,0.000
