Title:,HD23030

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.115820,1.0000000000000000,1.000000,379.053955,-1010116.518625,37.837179,-nan,-140.396350,2718.569063,-0.124,-0.000,2.645964,0.000000,-1.408,0,0.000
10000.00,2498.00,100.115725,1.0000000000000000,1.000000,378.928540,-1010461.770447,37.831610,-nan,-140.355166,2718.286097,-0.130,0.000,2.646351,0.000000,-1.406,0,0.000
10000.00,2496.00,100.115630,1.0000000000000000,1.000000,378.803037,-1010807.021201,37.826042,-nan,-140.313891,2718.003242,-0.136,-0.000,2.646738,0.000000,-1.404,0,0.000
10000.00,2494.00,100.115535,1.0000000000000000,1.000000,378.677444,-1011152.270891,37.820475,-nan,-140.272526,2717.720500,-0.143,-0.000,2.647125,0.000000,-1.403,0,0.000
10000.00,2492.00,100.115441,1.0000000000000000,1.000000,378.551762,-1011497.519522,37.814908,-nan,-140.231071,2717.437868,-0.149,-0.000,2.647512,0.000000,-1.401,0,0.000
10000.00,2490.00,100.115346,1.0000000000000000,1.000000,378.425992,-1011842.767096,37.809342,-nan,-140.189526,2717.155348,-0.156,0.000,2.647900,0.000000,-1.399,0,0.000
10000.00,2488.00,100.115252,1.0000000000000000,1.000000,378.300131,-1012188.013619,37.803778,-nan,-140.147891,2716.872939,-0.162,-0.000,2.648287,0.000000,-1.398,0,0.000
10000.00,2486.00,100.115158,1.0000000000000000,1.000000,378.174182,-1012533.259093,37.798213,-nan,-140.106166,2716.590640,-0.168,0.000,2.648674,0.000000,-1.396,0,0.000
10000.00,2484.00,100.115063,1.0000000000000000,1.000000,378.048143,-1012878.503522,37.792650,-nan,-140.064352,2716.308450,-0.175,0.000,2.649062,0.000000,-1.394,0,0.000
10000.00,2482.00,100.114969,1.0000000000000000,1.000000,377.922014,-1013223.746910,37.787088,-nan,-140.022447,2716.026371,-0.181,-0.000,2.649449,0.000000,-1.392,0,0.000
10000.00,2480.00,100.114875,1.0000000000000000,1.000000,377.795795,-1013568.989260,37.781526,-nan,-139.980453,2715.744400,-0.188,-0.000,2.649837,0.000000,-1.391,0,0.000
10000.00,2478.00,100.114781,1.0000000000000000,1.000000,377.669486,-1013914.230578,37.775965,-nan,-139.938369,2715.462539,-0.194,0.000,2.650224,0.000000,-1.389,0,0.000
10000.00,2476.00,100.114688,1.0000000000000000,1.000000,377.543087,-1014259.470866,37.770405,-nan,-139.896196,2715.180786,-0.201,-0.000,2.650612,0.000000,-1.387,0,0.000
10000.00,2474.00,100.114594,1.0000000000000000,1.000000,377.416598,-1014604.710128,37.764845,-nan,-139.853933,2714.899142,-0.207,0.000,2.651000,0.000000,-1.386,0,0.000
10000.00,2472.00,100.114500,1.0000000000000000,1.000000,377.290019,-1014949.948368,37.759287,-nan,-139.811581,2714.617605,-0.214,-0.000,2.651387,0.000000,-1.384,0,0.000
10000.00,2470.00,100.114407,1.0000000000000000,1.000000,377.163349,-1015295.185590,37.753729,-nan,-139.769139,2714.336175,-0.220,-0.000,2.651775,0.000000,-1.382,0,0.000
10000.00,2468.00,100.114314,1.0000000000000000,1.000000,377.036588,-1015640.421798,37.748172,-nan,-139.726608,2714.054853,-0.227,0.000,2.652163,0.000000,-1.380,0,0.000
10000.00,2466.00,100.114220,1.0000000000000000,1.000000,376.909736,-1015985.656995,37.742615,-nan,-139.683988,2713.773638,-0.233,-0.000,2.652551,0.000000,-1.379,0,0.000
10000.00,2464.00,100.114127,1.0000000000000000,1.000000,376.782794,-1016330.891185,37.737060,-nan,-139.641278,2713.492529,-0.240,-0.000,2.652939,0.000000,-1.377,0,0.000
10000.00,2462.00,100.114034,1.0000000000000000,1.000000,376.655761,-1016676.124373,37.731505,-nan,-139.598479,2713.211526,-0.246,0.000,2.653327,0.000000,-1.375,0,0.000
