Title:,HIP104856

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.127796,1.0000000000000000,1.000000,381.471671,-995497.012623,36.960361,-nan,-149.811525,2815.257379,-0.124,-0.000,2.709059,0.000000,-1.636,0,0.000
10000.00,2498.00,100.127691,1.0000000000000000,1.000000,381.342296,-995852.906940,36.954585,-nan,-149.714256,2815.083604,-0.130,0.000,2.709480,0.000000,-1.634,0,0.000
10000.00,2496.00,100.127587,1.0000000000000000,1.000000,381.212830,-996208.799895,36.948810,-nan,-149.616938,2814.909807,-0.136,-0.000,2.709900,0.000000,-1.633,0,0.000
10000.00,2494.00,100.127482,1.0000000000000000,1.000000,381.083272,-996564.691492,36.943035,-nan,-149.519570,2814.735986,-0.143,-0.000,2.710321,0.000000,-1.631,0,0.000
10000.00,2492.00,100.127378,1.0000000000000000,1.000000,380.953623,-996920.581735,36.937261,-nan,-149.422153,2814.562142,-0.149,-0.000,2.710742,0.000000,-1.630,0,0.000
10000.00,2490.00,100.127274,1.0000000000000000,1.000000,380.823882,-997276.470630,36.931487,-nan,-149.324687,2814.388273,-0.156,0.000,2.711163,0.000000,-1.628,0,0.000
10000.00,2488.00,100.127169,1.0000000000000000,1.000000,380.694049,-997632.358179,36.925714,-nan,-149.227171,2814.214381,-0.162,-0.000,2.711584,0.000000,-1.627,0,0.000
10000.00,2486.00,100.127065,1.0000000000000000,1.000000,380.564124,-997988.244388,36.919942,-nan,-149.129605,2814.040465,-0.168,0.000,2.712005,0.000000,-1.626,0,0.000
10000.00,2484.00,100.126961,1.0000000000000000,1.000000,380.434106,-998344.129261,36.914170,-nan,-149.031990,2813.866525,-0.175,0.000,2.712426,0.000000,-1.624,0,0.000
10000.00,2482.00,100.126858,1.0000000000000000,1.000000,380.303997,-998700.012803,36.908399,-nan,-148.934326,2813.692560,-0.181,-0.000,2.712848,0.000000,-1.623,0,0.000
10000.00,2480.00,100.126754,1.0000000000000000,1.000000,380.173795,-999055.895019,36.902628,-nan,-148.836611,2813.518571,-0.188,-0.000,2.713269,0.000000,-1.621,0,0.000
10000.00,2478.00,100.126650,1.0000000000000000,1.000000,380.043500,-999411.775912,36.896858,-nan,-148.738848,2813.344557,-0.194,0.000,2.713690,0.000000,-1.620,0,0.000
10000.00,2476.00,100.126547,1.0000000000000000,1.000000,379.913113,-999767.655487,36.891089,-nan,-148.641035,2813.170518,-0.201,-0.000,2.714112,0.000000,-1.618,0,0.000
10000.00,2474.00,100.126443,1.0000000000000000,1.000000,379.782633,-1000123.533749,36.885320,-nan,-148.543172,2812.996454,-0.207,0.000,2.714534,0.000000,-1.617,0,0.000
10000.00,2472.00,100.126340,1.0000000000000000,1.000000,379.652059,-1000479.410702,36.879551,-nan,-148.445260,2812.822365,-0.214,-0.000,2.714955,0.000000,-1.616,0,0.000
10000.00,2470.00,100.126237,1.0000000000000000,1.000000,379.521393,-1000835.286352,36.873784,-nan,-148.347298,2812.648251,-0.220,-0.000,2.715377,0.000000,-1.614,0,0.000
10000.00,2468.00,100.126134,1.0000000000000000,1.000000,379.390633,-1001191.160701,36.868017,-nan,-148.249287,2812.474111,-0.227,0.000,2.715799,0.000000,-1.613,0,0.000
10000.00,2466.00,100.126031,1.0000000000000000,1.000000,379.259781,-1001547.033756,36.862250,-nan,-148.151226,2812.299945,-0.233,-0.000,2.716221,0.000000,-1.611,0,0.000
10000.00,2464.00,100.125928,1.0000000000000000,1.000000,379.128834,-1001902.905520,36.856484,-nan,-148.053116,2812.125754,-0.240,-0.000,2.716644,0.000000,-1.610,0,0.000
10000.00,2462.00,100.125826,1.0000000000000000,1.000000,378.997794,-1002258.775998,36.850719,-nan,-147.954955,2811.951537,-0.246,0.000,2.717066,0.000000,-1.608,0,0.000
10000.00,2460.00,100.125723,1.0000000000000000,1.000000,378.866660,-1002614.645195,36.844954,-nan,-147.856746,2811.777293,-0.253,0.000,2.717488,0.000000,-1.607,0,0.000
