Title:,2M19293325+4213597

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,105.418389,0.9500098223904537,0.978290,364.979532,-783713.489124,35.241905,159.153410,-201.652277,2862.105682,-4.606,0.000,2.904807,6.887969,-1.641,0,0.000
4200.00,2498.00,100.146662,0.9998938108527252,0.999955,354.518658,-793587.831751,34.469889,154.696252,-201.060394,2812.864567,-4.613,-0.000,2.905159,6.888850,-1.639,0,0.000
4200.00,2496.00,100.134179,0.9998936169984146,0.999955,354.369977,-793881.592687,34.461414,154.682113,-200.851250,2812.459260,-4.620,0.000,2.905511,6.889732,-1.638,0,0.000
4200.00,2494.00,100.121674,0.9998934227003710,0.999955,354.221167,-794175.270935,34.452935,154.667948,-200.642143,2812.053282,-4.627,-0.000,2.905863,6.890614,-1.636,0,0.000
4200.00,2492.00,100.109144,0.9998932279577956,0.999955,354.072226,-794468.866291,34.444452,154.653759,-200.433073,2811.646633,-4.634,-0.000,2.906214,6.891495,-1.635,0,0.000
4200.00,2490.00,100.096592,0.9998930327702826,0.999955,353.923157,-794762.378548,34.435966,154.639543,-200.224040,2811.239311,-4.641,-0.000,2.906566,6.892378,-1.633,0,0.000
4200.00,2488.00,100.084016,0.9998928371371038,0.999955,353.773957,-795055.807498,34.427477,154.625303,-200.015044,2810.831314,-4.648,0.000,2.906917,6.893260,-1.632,0,0.000
4200.00,2486.00,100.071417,0.9998926410576591,0.999955,353.624627,-795349.152936,34.418985,154.611037,-199.806086,2810.422641,-4.655,-0.000,2.907268,6.894142,-1.630,0,0.000
4200.00,2484.00,100.058794,0.9998924445311363,0.999955,353.475167,-795642.414652,34.410488,154.596745,-199.597166,2810.013291,-4.662,0.000,2.907618,6.895025,-1.629,0,0.000
4200.00,2482.00,100.046148,0.9998922475572626,0.999955,353.325576,-795935.592438,34.401989,154.582428,-199.388284,2809.603261,-4.669,0.000,2.907969,6.895908,-1.627,0,0.000
4200.00,2480.00,100.033479,0.9998920501351967,0.999954,353.175855,-796228.686087,34.393486,154.568084,-199.179440,2809.192551,-4.676,-0.000,2.908319,6.896792,-1.626,0,0.000
4200.00,2478.00,100.020785,0.9998918522643891,0.999954,353.026003,-796521.695389,34.384979,154.553716,-198.970635,2808.781160,-4.683,0.000,2.908669,6.897675,-1.624,0,0.000
4200.00,2476.00,100.008069,0.9998916539442240,0.999954,352.876019,-796814.620135,34.376469,154.539321,-198.761869,2808.369084,-4.690,-0.000,2.909019,6.898559,-1.622,0,0.000
4200.00,2474.00,99.995328,0.9998914551740699,0.999954,352.725905,-797107.460114,34.367956,154.524901,-198.553141,2807.956324,-4.697,-0.000,2.909369,6.899443,-1.621,0,0.000
4200.00,2472.00,99.982564,0.9998912559533776,0.999954,352.575659,-797400.215116,34.359439,154.510454,-198.344453,2807.542878,-4.704,0.000,2.909718,6.900327,-1.619,0,0.000
4200.00,2470.00,99.969776,0.9998910562815188,0.999954,352.425281,-797692.884931,34.350918,154.495982,-198.135804,2807.128744,-4.711,0.000,2.910067,6.901211,-1.618,0,0.000
4200.00,2468.00,99.956964,0.9998908561579030,0.999954,352.274772,-797985.469346,34.342394,154.481484,-197.927195,2806.713921,-4.719,-0.000,2.910416,6.902096,-1.616,0,0.000
4200.00,2466.00,99.944128,0.9998906555819490,0.999954,352.124130,-798277.968151,34.333867,154.466959,-197.718626,2806.298407,-4.726,0.000,2.910765,6.902981,-1.615,0,0.000
4200.00,2464.00,99.931269,0.9998904545530789,0.999954,351.973357,-798570.381133,34.325336,154.452409,-197.510098,2805.882201,-4.733,0.000,2.911113,6.903866,-1.613,0,0.000
4200.00,2462.00,99.918385,0.9998902530706817,0.999954,351.822451,-798862.708079,34.316801,154.437832,-197.301609,2805.465301,-4.740,0.000,2.911461,6.904751,-1.611,0,0.000
4200.00,2460.00,99.905478,0.9998900511342173,0.999954,351.671412,-799154.948776,34.308263,154.423229,-197.093162,2805.047706,-4.747,-0.000,2.911809,6.905637,-1.610,0,0.000
4200.00,2458.00,99.892546,0.9998898487430894,0.999954,351.520241,-799447.103012,34.299721,154.408600,-196.884755,2804.629415,-4.754,-0.000,2.912157,6.906522,-1.608,0,0.000
4200.00,2456.00,99.879590,0.9998896458967018,0.999953,351.368936,-799739.170571,34.291176,154.393944,-196.676389,2804.210425,-4.762,0.000,2.912505,6.907408,-1.607,0,0.000
4200.00,2454.00,99.866610,0.9998894425945483,0.999953,351.217499,-800031.151239,34.282628,154.379262,-196.468065,2803.790736,-4.769,0.000,2.912852,6.908295,-1.605,0,0.000
4200.00,2452.00,99.853606,0.9998892388360217,0.999953,351.065928,-800323.044802,34.274075,154.364554,-196.259783,2803.370346,-4.776,0.000,2.913199,6.909181,-1.604,0,0.000
4200.00,2450.00,99.840578,0.9998890346205780,0.999953,350.914224,-800614.851045,34.265520,154.349819,-196.051542,2802.949254,-4.783,-0.000,2.913546,6.910068,-1.602,0,0.000
4200.00,2448.00,99.827525,0.9998888299476589,0.999953,350.762386,-800906.569751,34.256960,154.335058,-195.843344,2802.527457,-4.791,0.000,2.913893,6.910955,-1.600,0,0.000
4200.00,2446.00,99.814448,0.9998886248167271,0.999953,350.610414,-801198.200704,34.248397,154.320270,-195.635188,2802.104955,-4.798,0.000,2.914239,6.911842,-1.599,0,0.000
