Title:,2M19274845+4304289

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,104.765733,0.9554112068583277,0.980921,366.614201,-807085.783949,35.547009,161.045780,-205.360676,2894.107295,-4.606,0.000,2.870598,6.887969,-1.644,0,0.000
4200.00,2498.00,100.092846,0.9999053295070869,0.999961,357.327275,-815878.512522,34.861973,157.094919,-204.809802,2850.458594,-4.613,-0.000,2.870960,6.888850,-1.643,0,0.000
4200.00,2496.00,100.081856,0.9999051688551126,0.999960,357.181270,-816178.829368,34.853755,157.082439,-204.598196,2850.098941,-4.620,0.000,2.871321,6.889732,-1.641,0,0.000
4200.00,2494.00,100.070847,0.9999050078711161,0.999960,357.035144,-816479.074587,34.845534,157.069938,-204.386625,2849.738736,-4.627,-0.000,2.871682,6.890614,-1.640,0,0.000
4200.00,2492.00,100.059819,0.9999048465544260,0.999960,356.888896,-816779.248015,34.837310,157.057415,-204.175088,2849.377979,-4.634,-0.000,2.872043,6.891495,-1.638,0,0.000
4200.00,2490.00,100.048772,0.9999046849047590,0.999960,356.742527,-817079.349484,34.829083,157.044872,-203.963585,2849.016667,-4.641,-0.000,2.872404,6.892378,-1.637,0,0.000
4200.00,2488.00,100.037705,0.9999045229220054,0.999960,356.596036,-817379.378826,34.820853,157.032308,-203.752117,2848.654801,-4.648,0.000,2.872765,6.893260,-1.635,0,0.000
4200.00,2486.00,100.026619,0.9999043606058661,0.999960,356.449423,-817679.335874,34.812621,157.019722,-203.540683,2848.292378,-4.655,-0.000,2.873126,6.894142,-1.634,0,0.000
4200.00,2484.00,100.015513,0.9999041979560032,0.999960,356.302688,-817979.220460,34.804386,157.007115,-203.329285,2847.929398,-4.662,0.000,2.873486,6.895025,-1.632,0,0.000
4200.00,2482.00,100.004388,0.9999040349727513,0.999960,356.155831,-818279.032416,34.796148,156.994487,-203.117922,2847.565859,-4.669,0.000,2.873847,6.895908,-1.631,0,0.000
4200.00,2480.00,99.993243,0.9999038716550233,0.999960,356.008851,-818578.771573,34.787908,156.981838,-202.906594,2847.201761,-4.676,-0.000,2.874207,6.896792,-1.629,0,0.000
4200.00,2478.00,99.982079,0.9999037080032170,0.999960,355.861749,-818878.437763,34.779665,156.969167,-202.695302,2846.837102,-4.683,0.000,2.874567,6.897675,-1.628,0,0.000
