Title:,2M19415676+5100486

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,105.464796,0.9434143615356628,0.975313,363.080961,-768931.464485,35.095994,156.637133,-201.891197,2827.163190,-4.606,0.000,2.906755,6.887969,-1.615,0,0.000
4200.00,2498.00,99.494719,0.9998777430243169,0.999948,351.251001,-780066.010552,34.222521,151.589480,-201.248928,2771.395189,-4.613,-0.000,2.907082,6.888850,-1.614,0,0.000
4200.00,2496.00,99.480264,0.9998775015342928,0.999948,351.098683,-780351.399420,34.213689,151.573147,-201.040075,2770.929308,-4.620,0.000,2.907410,6.889732,-1.612,0,0.000
4200.00,2494.00,99.465781,0.9998772594398567,0.999948,350.946226,-780636.691071,34.204852,151.556783,-200.831262,2770.462594,-4.627,-0.000,2.907737,6.890614,-1.611,0,0.000
4200.00,2492.00,99.451269,0.9998770167401396,0.999948,350.793627,-780921.885247,34.196011,151.540388,-200.622488,2769.995046,-4.634,-0.000,2.908064,6.891495,-1.609,0,0.000
4200.00,2490.00,99.436729,0.9998767734337565,0.999948,350.640886,-781206.981689,34.187166,151.523961,-200.413755,2769.526662,-4.641,-0.000,2.908391,6.892378,-1.607,0,0.000
4200.00,2488.00,99.422159,0.9998765295197037,0.999948,350.488005,-781491.980135,34.178316,151.507503,-200.205062,2769.057439,-4.648,0.000,2.908717,6.893260,-1.606,0,0.000
4200.00,2486.00,99.407561,0.9998762849967241,0.999948,350.334981,-781776.880327,34.169462,151.491013,-199.996409,2768.587376,-4.655,-0.000,2.909044,6.894142,-1.604,0,0.000
4200.00,2484.00,99.392934,0.9998760398637137,0.999948,350.181816,-782061.682003,34.160604,151.474492,-199.787798,2768.116471,-4.662,0.000,2.909369,6.895025,-1.603,0,0.000
4200.00,2482.00,99.378278,0.9998757941194953,0.999948,350.028508,-782346.384901,34.151741,151.457939,-199.579227,2767.644721,-4.669,0.000,2.909695,6.895908,-1.601,0,0.000
