Title:,HIP38324

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.128380,1.0000000000000000,1.000000,377.380759,-1003354.488558,37.450590,-nan,-145.070566,2687.520224,-0.124,-0.000,2.673613,0.000000,-1.465,0,0.000
10000.00,2498.00,100.128276,1.0000000000000000,1.000000,377.255462,-1003699.162245,37.445070,-nan,-145.002077,2687.285028,-0.130,0.000,2.674004,0.000000,-1.463,0,0.000
10000.00,2496.00,100.128172,1.0000000000000000,1.000000,377.130077,-1004043.834630,37.439550,-nan,-144.933517,2687.049874,-0.136,-0.000,2.674396,0.000000,-1.461,0,0.000
10000.00,2494.00,100.128067,1.0000000000000000,1.000000,377.004603,-1004388.505719,37.434032,-nan,-144.864886,2686.814759,-0.143,-0.000,2.674787,0.000000,-1.460,0,0.000
10000.00,2492.00,100.127963,1.0000000000000000,1.000000,376.879040,-1004733.175515,37.428514,-nan,-144.796183,2686.579685,-0.149,-0.000,2.675179,0.000000,-1.458,0,0.000
10000.00,2490.00,100.127859,1.0000000000000000,1.000000,376.753389,-1005077.844024,37.422997,-nan,-144.727410,2686.344651,-0.156,0.000,2.675570,0.000000,-1.456,0,0.000
10000.00,2488.00,100.127755,1.0000000000000000,1.000000,376.627649,-1005422.511249,37.417481,-nan,-144.658565,2686.109657,-0.162,-0.000,2.675962,0.000000,-1.455,0,0.000
10000.00,2486.00,100.127652,1.0000000000000000,1.000000,376.501819,-1005767.177194,37.411965,-nan,-144.589649,2685.874702,-0.168,0.000,2.676354,0.000000,-1.453,0,0.000
10000.00,2484.00,100.127548,1.0000000000000000,1.000000,376.375900,-1006111.841864,37.406450,-nan,-144.520661,2685.639787,-0.175,0.000,2.676746,0.000000,-1.452,0,0.000
10000.00,2482.00,100.127445,1.0000000000000000,1.000000,376.249892,-1006456.505264,37.400936,-nan,-144.451603,2685.404910,-0.181,-0.000,2.677137,0.000000,-1.450,0,0.000
10000.00,2480.00,100.127341,1.0000000000000000,1.000000,376.123794,-1006801.167397,37.395422,-nan,-144.382474,2685.170072,-0.188,-0.000,2.677529,0.000000,-1.448,0,0.000
10000.00,2478.00,100.127238,1.0000000000000000,1.000000,375.997606,-1007145.828268,37.389910,-nan,-144.313273,2684.935273,-0.194,0.000,2.677921,0.000000,-1.447,0,0.000
10000.00,2476.00,100.127135,1.0000000000000000,1.000000,375.871329,-1007490.487881,37.384397,-nan,-144.244002,2684.700511,-0.201,-0.000,2.678313,0.000000,-1.445,0,0.000
10000.00,2474.00,100.127032,1.0000000000000000,1.000000,375.744962,-1007835.146241,37.378886,-nan,-144.174659,2684.465788,-0.207,0.000,2.678706,0.000000,-1.443,0,0.000
10000.00,2472.00,100.126929,1.0000000000000000,1.000000,375.618504,-1008179.803351,37.373375,-nan,-144.105246,2684.231102,-0.214,-0.000,2.679098,0.000000,-1.442,0,0.000
10000.00,2470.00,100.126826,1.0000000000000000,1.000000,375.491957,-1008524.459217,37.367865,-nan,-144.035762,2683.996453,-0.220,-0.000,2.679490,0.000000,-1.440,0,0.000
10000.00,2468.00,100.126723,1.0000000000000000,1.000000,375.365319,-1008869.113843,37.362356,-nan,-143.966206,2683.761842,-0.227,0.000,2.679882,0.000000,-1.438,0,0.000
10000.00,2466.00,100.126621,1.0000000000000000,1.000000,375.238590,-1009213.767233,37.356847,-nan,-143.896580,2683.527268,-0.233,-0.000,2.680275,0.000000,-1.437,0,0.000
10000.00,2464.00,100.126518,1.0000000000000000,1.000000,375.111771,-1009558.419391,37.351339,-nan,-143.826883,2683.292730,-0.240,-0.000,2.680667,0.000000,-1.435,0,0.000
10000.00,2462.00,100.126416,1.0000000000000000,1.000000,374.984862,-1009903.070322,37.345832,-nan,-143.757115,2683.058228,-0.246,0.000,2.681060,0.000000,-1.433,0,0.000
10000.00,2460.00,100.126314,1.0000000000000000,1.000000,374.857861,-1010247.720030,37.340326,-nan,-143.687276,2682.823763,-0.253,0.000,2.681453,0.000000,-1.432,0,0.000
10000.00,2458.00,100.126212,1.0000000000000000,1.000000,374.730769,-1010592.368519,37.334820,-nan,-143.617367,2682.589333,-0.259,0.000,2.681845,0.000000,-1.430,0,0.000
10000.00,2456.00,100.126110,1.0000000000000000,1.000000,374.603587,-1010937.015795,37.329315,-nan,-143.547386,2682.354939,-0.266,-0.000,2.682238,0.000000,-1.428,0,0.000
10000.00,2454.00,100.126008,1.0000000000000000,1.000000,374.476312,-1011281.661861,37.323810,-nan,-143.477335,2682.120580,-0.272,-0.000,2.682631,0.000000,-1.427,0,0.000
10000.00,2452.00,100.125906,1.0000000000000000,1.000000,374.348947,-1011626.306722,37.318307,-nan,-143.407213,2681.886257,-0.279,0.000,2.683024,0.000000,-1.425,0,0.000
10000.00,2450.00,100.125804,1.0000000000000000,1.000000,374.221490,-1011970.950383,37.312804,-nan,-143.337021,2681.651968,-0.286,0.000,2.683417,0.000000,-1.423,0,0.000
10000.00,2448.00,100.125703,1.0000000000000000,1.000000,374.093941,-1012315.592847,37.307302,-nan,-143.266757,2681.417713,-0.292,0.000,2.683810,0.000000,-1.422,0,0.000
10000.00,2446.00,100.125601,1.0000000000000000,1.000000,373.966301,-1012660.234120,37.301800,-nan,-143.196423,2681.183493,-0.299,-0.000,2.684203,0.000000,-1.420,0,0.000
10000.00,2444.00,100.125500,1.0000000000000000,1.000000,373.838568,-1013004.874205,37.296299,-nan,-143.126018,2680.949307,-0.305,-0.000,2.684596,0.000000,-1.418,0,0.000
10000.00,2442.00,100.125399,1.0000000000000000,1.000000,373.710744,-1013349.513108,37.290799,-nan,-143.055543,2680.715154,-0.312,0.000,2.684989,0.000000,-1.417,0,0.000
10000.00,2440.00,100.125298,1.0000000000000000,1.000000,373.582827,-1013694.150832,37.285300,-nan,-142.984997,2680.481035,-0.319,0.000,2.685383,0.000000,-1.415,0,0.000
10000.00,2438.00,100.125197,1.0000000000000000,1.000000,373.454817,-1014038.787383,37.279801,-nan,-142.914381,2680.246949,-0.325,-0.000,2.685776,0.000000,-1.413,0,0.000
10000.00,2436.00,100.125096,1.0000000000000000,1.000000,373.326716,-1014383.422764,37.274303,-nan,-142.843693,2680.012897,-0.332,-0.000,2.686170,0.000000,-1.411,0,0.000
10000.00,2434.00,100.124995,1.0000000000000000,1.000000,373.198521,-1014728.056980,37.268805,-nan,-142.772936,2679.778877,-0.339,0.000,2.686563,0.000000,-1.410,0,0.000
10000.00,2432.00,100.124895,1.0000000000000000,1.000000,373.070234,-1015072.690036,37.263309,-nan,-142.702108,2679.544889,-0.345,-0.000,2.686957,0.000000,-1.408,0,0.000
10000.00,2430.00,100.124794,1.0000000000000000,1.000000,372.941854,-1015417.321937,37.257813,-nan,-142.631209,2679.310933,-0.352,0.000,2.687350,0.000000,-1.406,0,0.000
10000.00,2428.00,100.124694,1.0000000000000000,1.000000,372.813381,-1015761.952686,37.252318,-nan,-142.560240,2679.077010,-0.359,-0.000,2.687744,0.000000,-1.405,0,0.000
10000.00,2426.00,100.124594,1.0000000000000000,1.000000,372.684814,-1016106.582289,37.246823,-nan,-142.489200,2678.843118,-0.365,-0.000,2.688138,0.000000,-1.403,0,0.000
10000.00,2424.00,100.124494,1.0000000000000000,1.000000,372.556155,-1016451.210749,37.241329,-nan,-142.418090,2678.609258,-0.372,-0.000,2.688532,0.000000,-1.401,0,0.000
10000.00,2422.00,100.124394,1.0000000000000000,1.000000,372.427401,-1016795.838072,37.235836,-nan,-142.346909,2678.375429,-0.379,0.000,2.688926,0.000000,-1.399,0,0.000
10000.00,2420.00,100.124294,1.0000000000000000,1.000000,372.298555,-1017140.464262,37.230344,-nan,-142.275658,2678.141630,-0.386,0.000,2.689320,0.000000,-1.398,0,0.000
10000.00,2418.00,100.124194,1.0000000000000000,1.000000,372.169614,-1017485.089324,37.224852,-nan,-142.204337,2677.907863,-0.392,-0.000,2.689714,0.000000,-1.396,0,0.000
10000.00,2416.00,100.124094,1.0000000000000000,1.000000,372.040579,-1017829.713262,37.219361,-nan,-142.132945,2677.674125,-0.399,-0.000,2.690108,0.000000,-1.394,0,0.000
10000.00,2414.00,100.123995,1.0000000000000000,1.000000,371.911451,-1018174.336080,37.213871,-nan,-142.061483,2677.440418,-0.406,-0.000,2.690502,0.000000,-1.393,0,0.000
10000.00,2412.00,100.123895,1.0000000000000000,1.000000,371.782228,-1018518.957784,37.208381,-nan,-141.989951,2677.206741,-0.413,0.000,2.690896,0.000000,-1.391,0,0.000
10000.00,2410.00,100.123796,1.0000000000000000,1.000000,371.652911,-1018863.578379,37.202892,-nan,-141.918348,2676.973094,-0.419,-0.000,2.691291,0.000000,-1.389,0,0.000
10000.00,2408.00,100.123697,1.0000000000000000,1.000000,371.523499,-1019208.197867,37.197404,-nan,-141.846675,2676.739475,-0.426,-0.000,2.691685,0.000000,-1.387,0,0.000
10000.00,2406.00,100.123598,1.0000000000000000,1.000000,371.393993,-1019552.816256,37.191917,-nan,-141.774932,2676.505886,-0.433,0.000,2.692080,0.000000,-1.386,0,0.000
10000.00,2404.00,100.123499,1.0000000000000000,1.000000,371.264392,-1019897.433548,37.186430,-nan,-141.703118,2676.272326,-0.440,0.000,2.692474,0.000000,-1.384,0,0.000
10000.00,2402.00,100.123400,1.0000000000000000,1.000000,371.134696,-1020242.049748,37.180944,-nan,-141.631234,2676.038795,-0.447,0.000,2.692869,0.000000,-1.382,0,0.000
10000.00,2400.00,100.123301,1.0000000000000000,1.000000,371.004905,-1020586.664862,37.175458,-nan,-141.559280,2675.805292,-0.453,0.000,2.693263,0.000000,-1.380,0,0.000
10000.00,2398.00,100.123203,1.0000000000000000,1.000000,370.875019,-1020931.278894,37.169974,-nan,-141.487256,2675.571817,-0.460,0.000,2.693658,0.000000,-1.379,0,0.000
10000.00,2396.00,100.123104,1.0000000000000000,1.000000,370.745038,-1021275.891849,37.164490,-nan,-141.415161,2675.338369,-0.467,-0.000,2.694053,0.000000,-1.377,0,0.000
10000.00,2394.00,100.123006,1.0000000000000000,1.000000,370.614961,-1021620.503731,37.159006,-nan,-141.342997,2675.104950,-0.474,-0.000,2.694448,0.000000,-1.375,0,0.000
10000.00,2392.00,100.122908,1.0000000000000000,1.000000,370.484788,-1021965.114545,37.153524,-nan,-141.270762,2674.871558,-0.481,0.000,2.694843,0.000000,-1.373,0,0.000
10000.00,2390.00,100.122810,1.0000000000000000,1.000000,370.354520,-1022309.724296,37.148042,-nan,-141.198457,2674.638193,-0.488,-0.000,2.695238,0.000000,-1.372,0,0.000
10000.00,2388.00,100.122712,1.0000000000000000,1.000000,370.224156,-1022654.332988,37.142561,-nan,-141.126082,2674.404854,-0.495,-0.000,2.695633,0.000000,-1.370,0,0.000
10000.00,2386.00,100.122614,1.0000000000000000,1.000000,370.093695,-1022998.940626,37.137080,-nan,-141.053637,2674.171543,-0.502,-0.000,2.696028,0.000000,-1.368,0,0.000
10000.00,2384.00,100.122516,1.0000000000000000,1.000000,369.963139,-1023343.547215,37.131600,-nan,-140.981121,2673.938257,-0.509,-0.000,2.696423,0.000000,-1.366,0,0.000
10000.00,2382.00,100.122418,1.0000000000000000,1.000000,369.832486,-1023688.152760,37.126121,-nan,-140.908536,2673.704998,-0.515,-0.000,2.696819,0.000000,-1.365,0,0.000
10000.00,2380.00,100.122321,1.0000000000000000,1.000000,369.701736,-1024032.757265,37.120643,-nan,-140.835881,2673.471765,-0.522,0.000,2.697214,0.000000,-1.363,0,0.000
10000.00,2378.00,100.122223,1.0000000000000000,1.000000,369.570890,-1024377.360736,37.115165,-nan,-140.763155,2673.238557,-0.529,-0.000,2.697610,0.000000,-1.361,0,0.000
10000.00,2376.00,100.122126,1.0000000000000000,1.000000,369.439947,-1024721.963176,37.109688,-nan,-140.690360,2673.005375,-0.536,-0.000,2.698005,0.000000,-1.359,0,0.000
