Title:,HD1320

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.121120,1.0000000000000000,1.000000,379.529323,-1004791.318784,37.547695,-nan,-143.462017,2736.924884,-0.124,-0.000,2.666505,0.000000,-1.476,0,0.000
10000.00,2498.00,100.121021,1.0000000000000000,1.000000,379.402817,-1005139.473006,37.542084,-nan,-143.403666,2736.674471,-0.130,0.000,2.666901,0.000000,-1.474,0,0.000
10000.00,2496.00,100.120922,1.0000000000000000,1.000000,379.276221,-1005487.626052,37.536473,-nan,-143.345236,2736.424130,-0.136,-0.000,2.667297,0.000000,-1.472,0,0.000
10000.00,2494.00,100.120823,1.0000000000000000,1.000000,379.149536,-1005835.777925,37.530863,-nan,-143.286729,2736.173861,-0.143,-0.000,2.667693,0.000000,-1.471,0,0.000
10000.00,2492.00,100.120724,1.0000000000000000,1.000000,379.022762,-1006183.928630,37.525254,-nan,-143.228144,2735.923664,-0.149,-0.000,2.668089,0.000000,-1.469,0,0.000
10000.00,2490.00,100.120625,1.0000000000000000,1.000000,378.895897,-1006532.078171,37.519645,-nan,-143.169481,2735.673538,-0.156,0.000,2.668485,0.000000,-1.468,0,0.000
10000.00,2488.00,100.120526,1.0000000000000000,1.000000,378.768942,-1006880.226551,37.514037,-nan,-143.110739,2735.423484,-0.162,-0.000,2.668882,0.000000,-1.466,0,0.000
10000.00,2486.00,100.120428,1.0000000000000000,1.000000,378.641897,-1007228.373776,37.508430,-nan,-143.051921,2735.173500,-0.168,0.000,2.669278,0.000000,-1.464,0,0.000
10000.00,2484.00,100.120329,1.0000000000000000,1.000000,378.514762,-1007576.519847,37.502824,-nan,-142.993024,2734.923587,-0.175,0.000,2.669674,0.000000,-1.463,0,0.000
10000.00,2482.00,100.120231,1.0000000000000000,1.000000,378.387537,-1007924.664771,37.497218,-nan,-142.934049,2734.673744,-0.181,-0.000,2.670071,0.000000,-1.461,0,0.000
10000.00,2480.00,100.120133,1.0000000000000000,1.000000,378.260220,-1008272.808550,37.491613,-nan,-142.874997,2734.423971,-0.188,-0.000,2.670467,0.000000,-1.459,0,0.000
10000.00,2478.00,100.120035,1.0000000000000000,1.000000,378.132814,-1008620.951190,37.486009,-nan,-142.815867,2734.174268,-0.194,0.000,2.670864,0.000000,-1.458,0,0.000
10000.00,2476.00,100.119937,1.0000000000000000,1.000000,378.005316,-1008969.092693,37.480406,-nan,-142.756660,2733.924634,-0.201,-0.000,2.671261,0.000000,-1.456,0,0.000
10000.00,2474.00,100.119839,1.0000000000000000,1.000000,377.877728,-1009317.233065,37.474803,-nan,-142.697375,2733.675070,-0.207,0.000,2.671658,0.000000,-1.455,0,0.000
10000.00,2472.00,100.119741,1.0000000000000000,1.000000,377.750048,-1009665.372308,37.469201,-nan,-142.638012,2733.425574,-0.214,-0.000,2.672054,0.000000,-1.453,0,0.000
10000.00,2470.00,100.119643,1.0000000000000000,1.000000,377.622277,-1010013.510428,37.463600,-nan,-142.578572,2733.176147,-0.220,-0.000,2.672451,0.000000,-1.451,0,0.000
10000.00,2468.00,100.119546,1.0000000000000000,1.000000,377.494415,-1010361.647429,37.457999,-nan,-142.519054,2732.926788,-0.227,0.000,2.672848,0.000000,-1.450,0,0.000
10000.00,2466.00,100.119448,1.0000000000000000,1.000000,377.366462,-1010709.783313,37.452399,-nan,-142.459459,2732.677496,-0.233,-0.000,2.673245,0.000000,-1.448,0,0.000
10000.00,2464.00,100.119351,1.0000000000000000,1.000000,377.238416,-1011057.918087,37.446800,-nan,-142.399787,2732.428273,-0.240,-0.000,2.673642,0.000000,-1.446,0,0.000
10000.00,2462.00,100.119254,1.0000000000000000,1.000000,377.110280,-1011406.051753,37.441202,-nan,-142.340037,2732.179117,-0.246,0.000,2.674040,0.000000,-1.445,0,0.000
10000.00,2460.00,100.119157,1.0000000000000000,1.000000,376.982051,-1011754.184316,37.435604,-nan,-142.280210,2731.930028,-0.253,0.000,2.674437,0.000000,-1.443,0,0.000
10000.00,2458.00,100.119060,1.0000000000000000,1.000000,376.853730,-1012102.315780,37.430007,-nan,-142.220306,2731.681005,-0.259,0.000,2.674834,0.000000,-1.441,0,0.000
10000.00,2456.00,100.118963,1.0000000000000000,1.000000,376.725317,-1012450.446149,37.424411,-nan,-142.160324,2731.432049,-0.266,-0.000,2.675231,0.000000,-1.440,0,0.000
10000.00,2454.00,100.118866,1.0000000000000000,1.000000,376.596812,-1012798.575427,37.418815,-nan,-142.100265,2731.183160,-0.272,-0.000,2.675629,0.000000,-1.438,0,0.000
10000.00,2452.00,100.118769,1.0000000000000000,1.000000,376.468214,-1013146.703619,37.413221,-nan,-142.040129,2730.934336,-0.279,0.000,2.676026,0.000000,-1.436,0,0.000
10000.00,2450.00,100.118673,1.0000000000000000,1.000000,376.339524,-1013494.830729,37.407627,-nan,-141.979916,2730.685578,-0.286,0.000,2.676424,0.000000,-1.435,0,0.000
10000.00,2448.00,100.118576,1.0000000000000000,1.000000,376.210741,-1013842.956760,37.402033,-nan,-141.919626,2730.436885,-0.292,0.000,2.676822,0.000000,-1.433,0,0.000
10000.00,2446.00,100.118480,1.0000000000000000,1.000000,376.081865,-1014191.081718,37.396441,-nan,-141.859259,2730.188257,-0.299,-0.000,2.677220,0.000000,-1.431,0,0.000
10000.00,2444.00,100.118384,1.0000000000000000,1.000000,375.952896,-1014539.205605,37.390849,-nan,-141.798815,2729.939694,-0.305,-0.000,2.677617,0.000000,-1.430,0,0.000
10000.00,2442.00,100.118288,1.0000000000000000,1.000000,375.823834,-1014887.328427,37.385258,-nan,-141.738294,2729.691196,-0.312,0.000,2.678015,0.000000,-1.428,0,0.000
10000.00,2440.00,100.118192,1.0000000000000000,1.000000,375.694679,-1015235.450188,37.379667,-nan,-141.677695,2729.442761,-0.319,0.000,2.678413,0.000000,-1.426,0,0.000
10000.00,2438.00,100.118096,1.0000000000000000,1.000000,375.565430,-1015583.570892,37.374077,-nan,-141.617020,2729.194391,-0.325,-0.000,2.678811,0.000000,-1.425,0,0.000
10000.00,2436.00,100.118000,1.0000000000000000,1.000000,375.436088,-1015931.690542,37.368488,-nan,-141.556268,2728.946084,-0.332,-0.000,2.679209,0.000000,-1.423,0,0.000
10000.00,2434.00,100.117904,1.0000000000000000,1.000000,375.306652,-1016279.809144,37.362900,-nan,-141.495440,2728.697841,-0.339,0.000,2.679607,0.000000,-1.421,0,0.000
