2M19542140+4045024,2.9227,2.95017,2.96482,2.9803,3.07536,3.1047,3.14617,3.21988,3.2852,3.35195,3.36069,3.37813,3.39598,3.5061699999999996,3.5122,3.5182,3.52417,3.5301,3.536,3.5418800000000004,3.5477199999999995,3.5535300000000003,3.55931,3.56506,3.57079,3.57648,3.58215,3.58779,3.59341,3.59899,3.60455,3.6100800000000004,3.61559,3.6210699999999996,3.6265300000000003,3.63196,3.6373699999999998,3.64276,3.6481199999999996,3.81506,4.05765,4.070930000000001,4.07561,4.08028,4.084919999999999,4.08955,4.09416,4.09875,4.10332,4.107880000000001,4.112430000000001,4.11695,4.12146,4.12596,4.1304300000000005,4.1349,4.13934,4.15383,4.1582099999999995,4.16257,4.166919999999999,4.17126,4.17558,4.179880000000001,4.1841800000000005,4.18846,4.19272,4.196969999999999,4.20121,4.20544,4.20965,4.21385,4.218030000000001,4.2222,4.22636,4.23051,4.23465,4.23877,4.24288,4.246980000000001,4.25106
2M19342430+4222471,2.9466,3.00107,3.0161700000000002,3.03189,3.17591,3.2776199999999998,3.30628,3.3336300000000003,3.36725,3.41517,3.4500300000000004,3.4658800000000003,3.4834,3.57029,3.57819,3.5859099999999997,3.59344,3.6008,3.608,3.61504,3.62194,3.6287199999999995,3.63539,3.6419599999999996,3.6484400000000003,3.65484,3.66117,3.66744,3.67366,3.6798300000000004,3.68595,3.69204,3.69809,3.7041199999999996,3.71012,3.7160900000000003,3.72205,3.72799,3.73391,3.88274,4.04758,4.05319,4.05879,4.0644,4.0700199999999995,4.07565,4.08129,4.08695,4.092630000000001,4.098330000000001,4.10405,4.1098099999999995,4.1156,4.12142,4.127269999999999,4.13316,4.13909,4.14506,4.15107,4.15712,4.1632,4.16932,4.17546,4.18163,4.18861,4.19789,4.2072,4.21654,4.2259400000000005,4.24418,4.256819999999999,4.26935,4.28182,4.29424,4.3066699999999996,4.31461,4.31944,4.32426,4.32905,4.33381,4.33854
2M19144528+4109042,2.90006,2.94765,2.9643,2.9802299999999997,3.09024,3.21069,3.2349900000000003,3.2592,3.28694,3.32861,3.3890599999999997,3.40645,3.4251099999999997,3.5217199999999997,3.53001,3.53816,3.54615,3.55399,3.56169,3.56924,3.57666,3.58395,3.59113,3.59821,3.6051800000000003,3.61208,3.61889,3.62551,3.632,3.63841,3.6447599999999998,3.65104,3.65726,3.6634300000000004,3.6695599999999997,3.67564,3.68169,3.6877,3.69368,3.8322800000000004,4.05716,4.062790000000001,4.0684,4.074,4.0795900000000005,4.08517,4.09075,4.09633,4.10192,4.10752,4.1131400000000005,4.11878,4.12445,4.13015,4.13589,4.1416699999999995,4.14751,4.15342,4.1593800000000005,4.16542,4.17155,4.17776,4.18406,4.1904699999999995,4.19698,4.2036,4.21033,4.21719,4.22415,4.2312199999999995,4.2384,4.24564,4.2564400000000004,4.26888,4.2744800000000005,4.27939,4.284269999999999,4.28914,4.29397,4.29876,4.30352
2M19340476+4116386,2.76611,2.80441,2.81718,2.86991,2.90596,2.9517900000000004,2.96506,2.97965,3.10995,3.18913,3.20032,3.2204,3.24072,3.3588,3.3671300000000004,3.3754,3.3835699999999997,3.39161,3.39949,3.4072199999999997,3.41479,3.42219,3.42945,3.43656,3.44355,3.4504099999999998,3.4571699999999996,3.46383,3.4704,3.4769,3.4833199999999995,3.4896800000000003,3.4959800000000003,3.5022300000000004,3.50843,3.5146,3.52072,3.52681,3.5328699999999995,3.64941,3.88329,4.011880000000001,4.01845,4.02493,4.03132,4.03763,4.043880000000001,4.05007,4.05621,4.06232,4.0684,4.07445,4.08049,4.08651,4.09253,4.09855,4.10458,4.13322,4.13912,4.14509,4.15111,4.1572,4.16336,4.1696,4.17593,4.18236,4.1889,4.1955599999999995,4.20234,4.20892,4.21296,4.21698,4.2209900000000005,4.22499,4.22898,4.23295,4.23692,4.24087,4.24481,4.24874,4.25266
2M19481670+4031304,3.11763,3.13462,3.20943,3.2401,3.3195099999999997,3.3789800000000003,3.43424,3.4579400000000002,3.5154900000000002,3.5887,3.66572,3.6751,3.68707,3.71474,3.72278,3.7306199999999996,3.7382800000000005,3.74579,3.75316,3.76042,3.7675699999999996,3.7746199999999996,3.78159,3.7884800000000003,3.7953,3.80205,3.8087400000000002,3.8153699999999997,3.82195,3.8284800000000003,3.8349599999999997,3.8414,3.85382,3.86005,3.86625,3.8724300000000005,3.8785800000000004,3.8847099999999997,3.8908099999999997,3.96478,3.97077,3.97674,4.03659,4.05181,4.05854,4.06534,4.07221,4.07916,4.08617,4.09326,4.10042,4.10765,4.11495,4.12231,4.12975,4.13724,4.14479,4.1523900000000005,4.16004,4.16774,4.17547,4.18325,4.19107,4.19891,4.20679,4.21471,4.22265,4.230630000000001,4.23864,4.30773,4.31883,4.32991,4.3409699999999996,4.35203,4.36307,4.37413,4.38521,4.39982,4.41467,4.4290400000000005,4.44306
2M19010446+4833360,3.08089,3.10533,3.2004599999999996,3.22059,3.2789099999999998,3.3481699999999996,3.39857,3.4494800000000003,3.5087300000000003,3.5848699999999996,3.62006,3.6307199999999997,3.6438,3.6868199999999995,3.69446,3.70192,3.7092300000000002,3.71642,3.72349,3.7304699999999995,3.73735,3.74416,3.7509,3.7575800000000004,3.7642,3.7707699999999997,3.77728,3.78376,3.79019,3.7965800000000005,3.80294,3.8092599999999996,3.8161099999999997,3.8251199999999996,3.8312800000000005,3.83742,3.8435300000000003,3.84962,3.8556800000000004,3.98755,3.99344,3.99931,4.02923,4.0465800000000005,4.05366,4.06081,4.06806,4.0753900000000005,4.08281,4.09031,4.0979,4.105569999999999,4.11331,4.1211199999999995,4.129,4.13694,4.1449300000000004,4.15297,4.16106,4.16918,4.17734,4.18553,4.19375,4.202,4.2102699999999995,4.21857,4.22689,4.23525,4.24364,4.30314,4.314780000000001,4.32637,4.33791,4.349419999999999,4.36091,4.3724,4.38391,4.39918,4.41395,4.42834,4.4425099999999995
2M19092707+3838585,3.07691,3.1023400000000003,3.19565,3.2157299999999998,3.29547,3.36562,3.4165099999999997,3.4684199999999996,3.52935,3.60799,3.62226,3.63312,3.64625,3.69173,3.6992199999999995,3.70654,3.71372,3.7207800000000004,3.7277400000000003,3.73461,3.7414099999999997,3.74813,3.7547900000000003,3.7614,3.76795,3.77445,3.7809199999999996,3.78734,3.7937300000000005,3.8000800000000003,3.8064,3.8127,3.8189599999999997,3.82743,3.8335800000000004,3.8397099999999997,3.8458099999999997,3.85189,3.85795,3.99957,4.00544,4.01129,4.03989,4.04714,4.05449,4.06193,4.06947,4.07711,4.08485,4.0926800000000005,4.10059,4.10859,4.1166599999999995,4.12481,4.13302,4.141290000000001,4.1496,4.15797,4.16637,4.1748,4.18326,4.19174,4.20025,4.20878,4.21732,4.22589,4.2344800000000005,4.2431,4.25176,4.3087,4.32069,4.33261,4.344469999999999,4.35628,4.3680699999999995,4.37986,4.3916699999999995,4.4068,4.42162,4.43614,4.45052
2M19322962+4056051,2.86347,2.89414,2.90823,2.92295,2.99617,3.1005599999999998,3.13021,3.1617599999999997,3.26456,3.29366,3.30645,3.32769,3.34792,3.45488,3.4645099999999998,3.47376,3.48265,3.4911800000000004,3.4994099999999997,3.50735,3.51506,3.52255,3.5298599999999998,3.537,3.5440099999999997,3.5509,3.55769,3.5643800000000003,3.57099,3.5775300000000003,3.5840099999999997,3.59044,3.5968199999999997,3.60315,3.60945,3.6157199999999996,3.6219699999999997,3.62819,3.6343900000000002,3.76908,4.01321,4.05616,4.06274,4.0692699999999995,4.07573,4.08216,4.08854,4.0949,4.10125,4.1075800000000005,4.11391,4.12024,4.126580000000001,4.13293,4.13932,4.14573,4.15218,4.16613,4.17266,4.17814,4.1824699999999995,4.186780000000001,4.19108,4.19537,4.1996400000000005,4.2039,4.20814,4.21237,4.21659,4.2208,4.22499,4.22916,4.2333300000000005,4.237480000000001,4.241619999999999,4.2457400000000005,4.24986,4.25396,4.25805,4.2621199999999995,4.26619
2M19443187+4858386,3.06597,3.09465,3.18226,3.20212,3.2728599999999997,3.34228,3.3923300000000003,3.4431,3.50251,3.57916,3.60426,3.6152300000000004,3.62875,3.67695,3.68444,3.69176,3.6989400000000003,3.706,3.71296,3.71984,3.72663,3.73336,3.74002,3.7466199999999996,3.7531800000000004,3.7596800000000004,3.76614,3.7725699999999995,3.77895,3.7853,3.7916300000000005,3.7979199999999995,3.80418,3.8128300000000004,3.8189800000000003,3.82511,3.83121,3.8372900000000003,3.84334,3.9824599999999997,4.001119999999999,4.006959999999999,4.02449,4.0446,4.05178,4.05905,4.066409999999999,4.07386,4.0814,4.08903,4.09675,4.10454,4.11241,4.12036,4.128369999999999,4.136430000000001,4.14455,4.1527199999999995,4.1609300000000005,4.16918,4.17745,4.18576,4.19409,4.20245,4.2108300000000005,4.21924,4.22767,4.23614,4.24463,4.30043,4.31219,4.3238900000000005,4.33555,4.34716,4.35875,4.37035,4.38197,4.39623,4.41101,4.42545,4.4397
2M19244068+4238269,2.7408099999999997,2.77352,2.78576,2.8273200000000003,2.85711,2.8991700000000002,2.91445,2.92481,3.13709,3.14899,3.1609599999999998,3.1835,3.20455,3.32668,3.33656,3.34625,3.3556199999999996,3.3646,3.37321,3.3814599999999997,3.3894,3.39707,3.40449,3.41171,3.41875,3.4256300000000004,3.4323900000000003,3.4390199999999997,3.44555,3.452,3.45836,3.46466,3.4708900000000003,3.47707,3.4832099999999997,3.4893,3.49535,3.5013699999999996,3.50736,3.6202400000000003,3.85149,4.00558,4.01185,4.01803,4.02414,4.03019,4.03619,4.04214,4.04805,4.05394,4.0598,4.06565,4.07148,4.07731,4.08315,4.08899,4.09485,4.13347,4.13924,4.14507,4.1509599999999995,4.15691,4.16294,4.16904,4.17523,4.17965,4.183669999999999,4.18769,4.19169,4.19568,4.19966,4.20363,4.20759,4.21154,4.21547,4.21939,4.22331,4.2272099999999995,4.2311,4.23498,4.23885
