2M19144528+4109042,2.49627,2.8523099999999997,2.5754099999999998
2M19481670+4031304,
2M19443187+4858386,
2M19283906+4101236,1.407,3.17968
2M19095484+3813438,
2M19180152+4522155,3.21618,2.92354
2M19310830+4312575,3.31335,3.3411699999999995,3.4268099999999997,3.5348599999999997,3.6548300000000005,3.79334,3.8021800000000003,3.81089,3.81944,3.82781,3.8359699999999997,3.8439400000000004,3.85293,3.86245,3.87145,3.88006,3.88836,3.8964199999999996,3.9042800000000004,3.9119699999999997,3.91952,3.95171,3.96587,3.9734599999999998,3.98104,3.9885800000000002,3.9961,4.00358,4.01103,4.01843,4.02579,4.03311,4.03943,4.0452900000000005,4.05112,4.05693,4.06271,4.06847,4.07421,4.0799199999999995,4.08562,4.0913,4.09696,4.1026,4.108219999999999,4.11383,4.11943,4.12501,4.13058,4.1374,4.1470199999999995,4.15665,4.16628,4.1759,4.18548,4.19503,4.20452,4.21395,4.223319999999999,4.23262,4.24186,4.25104,4.26016,4.26923,4.2782599999999995,4.28725,4.29622,4.30518,4.31414,4.323119999999999,4.42601,4.44147,4.45766,4.4728900000000005,4.487419999999999,4.50146,4.51518,4.52876,4.5423,4.55598,4.56992
2M19052120+4844387,2.81616
2M19253372+4210501,
2M19174175+4643342,3.09445,3.16183,3.3802300000000005,3.09238,1.6758,3.5912,3.58419,3.5268,3.8399,4.26133
2M19492496+4118001,1.92513,0.00033999999999999997
2M19284793+4202459,0.49266000000000004,2.72943,2.9881900000000003,2.70755,2.72122,2.99391,2.58528,2.7029400000000003,3.08488,3.27238,3.64744,3.26342,3.6544300000000005
2M19102533+4931237,3.18431,3.20036,3.21794,3.2793099999999997,3.3357900000000003,3.3877,3.45143,3.5449,3.6680800000000002,3.6896,3.69855,3.70719,3.7167199999999996,3.7248300000000003,3.73277,3.74055,3.7481800000000005,3.75569,3.7630800000000004,3.7703699999999998,3.77756,3.7846599999999997,3.7916800000000004,3.7986199999999997,3.80893,3.82865,3.8350699999999995,3.84145,3.84778,3.8540699999999997,3.8603199999999998,3.8665300000000005,3.8727099999999997,3.8788400000000003,3.8849400000000003,3.891,3.9016300000000004,3.9076199999999996,3.95369,4.04253,4.04842,4.05434,4.06029,4.066269999999999,4.0723,4.07837,4.08448,4.0906400000000005,4.09685,4.10312,4.109430000000001,4.1157900000000005,4.12221,4.12866,4.13516,4.14171,4.148280000000001,4.15489,4.16153,4.16819,4.174869999999999,4.18156,4.18826,4.19497,4.20169,4.2084,4.21512,4.22184,4.22855,4.23527,4.3304599999999995,4.3415300000000006,4.3593,4.375430000000001,4.39023,4.40395,4.41679,4.42892,4.4404699999999995,4.45158,4.462359999999999
2M18561467+4530246,
2M19104752+4220194,3.11617,3.14506,3.19674,3.24456,3.31315,3.4432,3.57041,3.65619,3.66385,3.6714800000000003,3.67907,3.71999,3.72873,3.7368900000000003,3.74465,3.75211,3.7593400000000003,3.76641,3.77333,3.78015,3.7868800000000005,3.7935300000000005,3.83068,3.8372900000000003,3.84389,3.85046,3.85701,3.8635300000000004,3.87004,3.8765099999999997,3.8829599999999997,3.88939,3.8957900000000003,3.90216,3.9085,3.9148099999999997,3.92109,3.92734,3.93356,3.93975,3.94591,3.95205,3.95815,3.9642199999999996,3.9702699999999997,3.97629,3.9822800000000003,3.9882400000000002,3.9941800000000005,4.0001,4.006,4.01187,4.01773,4.02356,4.02939,4.03519,4.04099,4.04678,4.05256,4.05834,4.06412,4.0699,4.07569,4.0814900000000005,4.0873,4.09314,4.09901,4.10491,4.11085,4.11685,4.12292,4.19747,4.20683,4.2162,4.225569999999999,4.23496,4.2443800000000005,4.2538599999999995,4.2634099999999995,4.2749,4.28794
2M19040872+4936522,
2M19282524+4222491,3.3614699999999997,2.7689,2.90901
2M18585736+4935542,3.3042800000000003,3.3274199999999996,3.4962699999999995,3.5510599999999997,3.5983400000000003,3.75474,3.79144,3.7999,3.80841,3.8169800000000005,3.8778,3.88855,3.89836,3.9075,3.91615,3.92443,3.93244,3.9402199999999996,3.94781,3.95526,3.96257,3.98026,3.99053,3.99795,4.00536,4.01274,4.02009,4.027419999999999,4.03471,4.04197,4.0492,4.05638,4.06353,4.07064,4.077719999999999,4.08474,4.09173,4.09868,4.105580000000001,4.11245,4.119280000000001,4.12606,4.13281,4.139530000000001,4.14621,4.1528599999999996,4.15948,4.1660699999999995,4.17264,4.179180000000001,4.18571,4.19221,4.19871,4.20519,4.21167,4.21815,4.22463,4.23111,4.23761,4.24411,4.25064,4.25667,4.26242,4.26819,4.27399,4.28126,4.29004,4.29884,4.30765,4.3165,4.4195199999999994,4.431369999999999,4.4431199999999995,4.45482,4.4665099999999995,4.4795,4.49372,4.50772,4.52166,4.53567,4.549919999999999
2M19254039+3840204,3.00449,3.0051200000000002,0.00013000000000000002
2M19294569+4312339,
2M19293325+4213597,2.9443599999999996,2.96714,2.90077,2.91309,4e-05,3.3972800000000003,3.4849,3.5724400000000003,3.45802,3.58359,3.50008,3.4240199999999996
2M19505021+4804508,2.92575,2.6694299999999997,3.2798199999999995,2.4071,3.4434099999999996,3.39028,3.5572699999999995,10.34465,3.4520699999999995,4.01267
2M19322256+4253471,
2M19394766+4626191,2.9327900000000002
2M19214099+3751064,3.1341200000000002,3.15967,3.2151,3.26504,3.33463,3.45615,3.59301,3.6869300000000003,3.69426,3.70151,3.70868,3.7157699999999996,3.7227900000000003,3.72972,3.73659,3.74338,3.75012,3.75695,3.7639699999999996,3.7708699999999995,3.7776699999999996,3.7844,3.84651,3.85304,3.85954,3.8660300000000003,3.87249,3.87892,3.8853400000000002,3.89172,3.8978099999999998,3.9035900000000003,3.90936,3.9151,3.9208199999999995,3.92653,3.93223,3.93791,3.9435800000000003,3.94924,3.9549,3.96055,3.96621,3.97186,3.9775199999999997,3.98319,3.98887,3.99455,4.00025,4.00596,4.01254,4.0194,4.02628,4.033180000000001,4.04009,4.04702,4.05397,4.060919999999999,4.06789,4.07487,4.08186,4.0888599999999995,4.09586,4.10288,4.10991,4.11695,4.124,4.131069999999999,4.13816,4.14527,4.15241,4.2334,4.2428300000000005,4.25226,4.26169,4.27114,4.28062,4.29014,4.30238,4.31554,4.32826
2M19240775+4902249,3.04875,3.06391,3.08188,3.10695,3.14973,3.26766,3.2809699999999995,3.29839,3.31299,3.32568,3.3373199999999996,3.34824,3.40015,3.4076800000000005,3.4150199999999997,3.42222,3.42929,3.43625,3.4431300000000005,3.4499199999999997,3.45665,3.46331,3.4699199999999997,3.47649,3.4830099999999997,3.4895,3.4959599999999997,3.50239,3.50881,3.51522,3.5216199999999995,3.54145,3.5478099999999997,3.5541400000000003,3.5604699999999996,3.5668,3.75815,3.7644699999999998,3.7708199999999996,3.7772300000000003,3.7837099999999997,3.79029,3.7969800000000005,3.8038300000000005,3.8108699999999995,3.81815,3.82573,3.8336900000000003,3.8421,3.8510699999999995,3.86069,3.8710699999999996,3.8823,3.89446,3.9076,3.92181,3.93719,3.94869,3.95756,3.9666099999999997,3.9759300000000004,3.98558,3.9956699999999996,4.00646,4.02076,4.03528,4.05017,4.06093,4.06987,4.0784199999999995,4.08662,4.09449,4.10206,4.10934,4.11637,4.12629,4.13992,4.152,4.16284,4.17267,4.18165
2M19383520+4153027,
2M19092683+3842505,1.9978099999999999,2.75866,2.6682200000000003
2M19300081+4304593,1.14127
2M19510878+4753100,2.54601,3.09747,3.25504,3.0661099999999997,2.7344,3.6368400000000003,3.62929,3.47246,3.5792,3.29492,3.60641,3.40746,3.62779,3.63369,3.68876,3.3738099999999998,3.70992,3.70981,3.7153199999999997,3.7214400000000003,3.09883,3.7519099999999996,3.75801,4.02899,3.68086,3.76686,3.81964,3.8582300000000003,3.7577800000000003,3.7873699999999997,3.8623,3.7829300000000003,3.7482699999999998,3.81339,3.8297199999999996,3.83316,3.72001,4.04482,4.04851,4.07843,4.04975
2M19162065+4133465,2.7393400000000003,2.817,3.97822,2.9601,2.90984,3.24,-0.00013000000000000002,2.8861,3.5257199999999997,3.20174,3.14983,3.2157299999999998,3.73201,3.4237300000000004,2.84235,3.47039,6.55852,3.4871300000000005,4.02004,3.8141599999999998,3.5858800000000004,3.58901,3.56152,3.56419,3.5741099999999997,3.6156,3.19551,3.8198800000000004,3.64636,3.70401,3.7487699999999995
2M19045932+5014326,2.50821,2.83719
2M19011470+4750549,2.5789,2.9081
2M19562938+4152003,
2M19441136+4244348,1.9978099999999999,2.75866,2.6682200000000003
2M18472048+4409213,2.16562
2M18455585+4712289,
2M19324327+4137039,3.1781200000000003,3.1939,3.21113,3.29215,3.3483400000000003,3.4005300000000003,3.46495,3.55954,3.62618,3.6859300000000004,3.6951,3.7039400000000002,3.71717,3.7252199999999998,3.73308,3.7408,3.7483800000000005,3.7558300000000004,3.7631699999999997,3.77041,3.77755,3.78461,3.79158,3.79848,3.8083099999999996,3.8273900000000003,3.83379,3.84015,3.8464699999999996,3.85276,3.859,3.8652,3.8713599999999997,3.8774900000000003,3.8835900000000003,3.88964,3.9148300000000003,3.9208,3.95971,4.04827,4.05428,4.06032,4.066409999999999,4.07255,4.07874,4.084980000000001,4.09128,4.09764,4.10405,4.110530000000001,4.1170599999999995,4.12366,4.1303,4.137,4.14374,4.150530000000001,4.15735,4.1642,4.17108,4.17799,4.1849099999999995,4.19184,4.19878,4.20573,4.212680000000001,4.21964,4.22659,4.23355,4.24051,4.24747,4.34181,4.35122,4.36676,4.38277,4.3975,4.41121,4.4240900000000005,4.43631,4.44801,4.45932,4.47034
2M19360227+4252507,2.87195,3.0478099999999997,3.3099199999999995,3.0402099999999996,3.2922,3.13636
2M19384178+4204321,3.01135,2.8134099999999997,2.77605
2M19275056+4225588,
2M19480452+5024323,2.9125900000000002,2.97522,2.93702,3.41319,3.4855199999999997,3.0835
2M19415676+5100486,2.9752
2M19315309+4102087,
2M19294013+4125007,3.14977,2.87518
