Title:,HD90722

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,102.304975,0.9517117320201752,0.979170,356.100016,-773802.658069,34.431977,155.779728,-195.166057,2819.095479,-4.606,0.000,2.887899,6.887969,-1.644,0,0.000
4200.00,2498.00,97.363192,0.9998974249241986,0.999957,346.289158,-783072.338422,33.708011,151.601543,-194.608722,2772.937179,-4.613,-0.000,2.888257,6.888850,-1.643,0,0.000
4200.00,2496.00,97.351547,0.9998972422220405,0.999957,346.145187,-783360.959725,33.699805,151.588349,-194.410176,2772.558715,-4.620,0.000,2.888614,6.889732,-1.641,0,0.000
4200.00,2494.00,97.339881,0.9998970591167672,0.999957,346.001093,-783649.504299,33.691597,151.575132,-194.211666,2772.179637,-4.627,-0.000,2.888971,6.890614,-1.640,0,0.000
4200.00,2492.00,97.328194,0.9998968756085280,0.999957,345.856875,-783937.971958,33.683385,151.561891,-194.013191,2771.799944,-4.634,-0.000,2.889329,6.891495,-1.638,0,0.000
4200.00,2490.00,97.316485,0.9998966916958343,0.999957,345.712533,-784226.362513,33.675170,151.548627,-193.814751,2771.419635,-4.641,-0.000,2.889685,6.892378,-1.636,0,0.000
4200.00,2488.00,97.304755,0.9998965073789360,0.999957,345.568068,-784514.675777,33.666952,151.535340,-193.616347,2771.038708,-4.648,0.000,2.890042,6.893260,-1.635,0,0.000
4200.00,2486.00,97.293003,0.9998963226571974,0.999957,345.423478,-784802.911563,33.658731,151.522029,-193.417979,2770.657162,-4.655,-0.000,2.890398,6.894142,-1.633,0,0.000
4200.00,2484.00,97.281230,0.9998961375301543,0.999956,345.278764,-785091.069680,33.650507,151.508695,-193.219648,2770.274996,-4.662,0.000,2.890755,6.895025,-1.632,0,0.000
4200.00,2482.00,97.269435,0.9998959519972838,0.999956,345.133925,-785379.149941,33.642279,151.495338,-193.021352,2769.892208,-4.669,0.000,2.891111,6.895908,-1.630,0,0.000
4200.00,2480.00,97.257619,0.9998957660582450,0.999956,344.988962,-785667.152156,33.634049,151.481956,-192.823094,2769.508797,-4.676,-0.000,2.891467,6.896792,-1.629,0,0.000
4200.00,2478.00,97.245781,0.9998955797125255,0.999956,344.843874,-785955.076136,33.625815,151.468552,-192.624872,2769.124763,-4.683,0.000,2.891822,6.897675,-1.627,0,0.000
4200.00,2476.00,97.233922,0.9998953929597153,0.999956,344.698661,-786242.921690,33.617578,151.455123,-192.426687,2768.740103,-4.690,-0.000,2.892178,6.898559,-1.626,0,0.000
4200.00,2474.00,97.222040,0.9998952057993469,0.999956,344.553323,-786530.688629,33.609338,151.441671,-192.228540,2768.354816,-4.697,-0.000,2.892533,6.899443,-1.624,0,0.000
4200.00,2472.00,97.210137,0.9998950182310096,0.999956,344.407860,-786818.376761,33.601095,151.428195,-192.030430,2767.968901,-4.704,0.000,2.892888,6.900327,-1.623,0,0.000
4200.00,2470.00,97.198213,0.9998948302542462,0.999956,344.262271,-787105.985895,33.592849,151.414696,-191.832357,2767.582357,-4.711,0.000,2.893243,6.901211,-1.621,0,0.000
4200.00,2468.00,97.186266,0.9998946418686466,0.999956,344.116556,-787393.515840,33.584599,151.401172,-191.634323,2767.195183,-4.719,-0.000,2.893598,6.902096,-1.620,0,0.000
4200.00,2466.00,97.174298,0.9998944530737931,0.999956,343.970716,-787680.966403,33.576347,151.387625,-191.436327,2766.807376,-4.726,0.000,2.893952,6.902981,-1.618,0,0.000
4200.00,2464.00,97.162307,0.9998942638692178,0.999956,343.824750,-787968.337393,33.568091,151.374054,-191.238369,2766.418937,-4.733,0.000,2.894306,6.903866,-1.616,0,0.000
4200.00,2462.00,97.150295,0.9998940742546101,0.999956,343.678657,-788255.628617,33.559832,151.360459,-191.040450,2766.029863,-4.740,0.000,2.894660,6.904751,-1.615,0,0.000
4200.00,2460.00,97.138261,0.9998938842292932,0.999956,343.532438,-788542.839881,33.551569,151.346839,-190.842570,2765.640153,-4.747,-0.000,2.895014,6.905637,-1.613,0,0.000
4200.00,2458.00,97.126205,0.9998936937937378,0.999955,343.386092,-788829.970993,33.543304,151.333196,-190.644729,2765.249806,-4.754,-0.000,2.895368,6.906522,-1.612,0,0.000
4200.00,2456.00,97.114126,0.9998935029458655,0.999955,343.239620,-789117.021759,33.535035,151.319529,-190.446927,2764.858821,-4.762,0.000,2.895721,6.907408,-1.610,0,0.000
4200.00,2454.00,97.102026,0.9998933116869613,0.999955,343.093021,-789403.991983,33.526763,151.305837,-190.249165,2764.467196,-4.769,0.000,2.896075,6.908295,-1.609,0,0.000
4200.00,2452.00,97.089903,0.9998931200158010,0.999955,342.946295,-789690.881473,33.518488,151.292122,-190.051442,2764.074931,-4.776,0.000,2.896428,6.909181,-1.607,0,0.000
4200.00,2450.00,97.077758,0.9998929279321880,0.999955,342.799441,-789977.690032,33.510210,151.278382,-189.853760,2763.682023,-4.783,-0.000,2.896780,6.910068,-1.605,0,0.000
4200.00,2448.00,97.065591,0.9998927354356548,0.999955,342.652460,-790264.417467,33.501928,151.264617,-189.656118,2763.288472,-4.791,0.000,2.897133,6.910955,-1.604,0,0.000
4200.00,2446.00,97.053402,0.9998925425259009,0.999955,342.505352,-790551.063580,33.493643,151.250829,-189.458516,2762.894275,-4.798,0.000,2.897485,6.911842,-1.602,0,0.000
4200.00,2444.00,97.041190,0.9998923492025473,0.999955,342.358116,-790837.628176,33.485355,151.237016,-189.260955,2762.499433,-4.805,-0.000,2.897838,6.912729,-1.601,0,0.000
4200.00,2442.00,97.028956,0.9998921554651961,0.999955,342.210751,-791124.111058,33.477064,151.223178,-189.063435,2762.103943,-4.812,-0.000,2.898190,6.913617,-1.599,0,0.000
4200.00,2440.00,97.016699,0.9998919613135077,0.999955,342.063259,-791410.512031,33.468770,151.209316,-188.865956,2761.707805,-4.820,-0.000,2.898541,6.914504,-1.598,0,0.000
4200.00,2438.00,97.004420,0.9998917667471204,0.999955,341.915638,-791696.830896,33.460472,151.195430,-188.668518,2761.311017,-4.827,-0.000,2.898893,6.915392,-1.596,0,0.000
4200.00,2436.00,96.992119,0.9998915717656884,0.999955,341.767889,-791983.067457,33.452171,151.181519,-188.471122,2760.913577,-4.834,0.000,2.899244,6.916281,-1.594,0,0.000
4200.00,2434.00,96.979794,0.9998913763688559,0.999954,341.620012,-792269.221515,33.443866,151.167583,-188.273768,2760.515485,-4.842,-0.000,2.899595,6.917169,-1.593,0,0.000
4200.00,2432.00,96.967448,0.9998911805562440,0.999954,341.472005,-792555.292872,33.435559,151.153623,-188.076456,2760.116739,-4.849,-0.000,2.899946,6.918058,-1.591,0,0.000
4200.00,2430.00,96.955078,0.9998909843276557,0.999954,341.323869,-792841.281329,33.427248,151.139638,-187.879187,2759.717338,-4.856,-0.000,2.900297,6.918947,-1.590,0,0.000
4200.00,2428.00,96.942686,0.9998907876825480,0.999954,341.175605,-793127.186689,33.418933,151.125628,-187.681960,2759.317280,-4.864,-0.000,2.900647,6.919836,-1.588,0,0.000
4200.00,2426.00,96.930272,0.9998905906207560,0.999954,341.027211,-793413.008751,33.410616,151.111593,-187.484776,2758.916564,-4.871,0.000,2.900997,6.920725,-1.586,0,0.000
4200.00,2424.00,96.917834,0.9998903931419152,0.999954,340.878687,-793698.747315,33.402295,151.097534,-187.287635,2758.515190,-4.878,-0.000,2.901347,6.921615,-1.585,0,0.000
4200.00,2422.00,96.905374,0.9998901952457225,0.999954,340.730034,-793984.402183,33.393971,151.083449,-187.090537,2758.113155,-4.886,0.000,2.901697,6.922505,-1.583,0,0.000
4200.00,2420.00,96.892891,0.9998899969318248,0.999954,340.581251,-794269.973153,33.385643,151.069340,-186.893483,2757.710458,-4.893,0.000,2.902047,6.923395,-1.581,0,0.000
4200.00,2418.00,96.880385,0.9998897981999335,0.999954,340.432338,-794555.460024,33.377313,151.055206,-186.696473,2757.307099,-4.900,-0.000,2.902396,6.924285,-1.580,0,0.000
4200.00,2416.00,96.867856,0.9998895990497886,0.999954,340.283294,-794840.862596,33.368979,151.041046,-186.499507,2756.903075,-4.908,-0.000,2.902745,6.925176,-1.578,0,0.000
4200.00,2414.00,96.855304,0.9998893994811165,0.999954,340.134120,-795126.180668,33.360641,151.026862,-186.302585,2756.498386,-4.915,-0.000,2.903094,6.926067,-1.577,0,0.000
4200.00,2412.00,96.842729,0.9998891994938346,0.999954,339.984816,-795411.414037,33.352300,151.012652,-186.105707,2756.093030,-4.923,0.000,2.903443,6.926958,-1.575,0,0.000
4200.00,2410.00,96.830131,0.9998889990867011,0.999953,339.835381,-795696.562501,33.343956,150.998417,-185.908875,2755.687006,-4.930,0.000,2.903791,6.927849,-1.573,0,0.000
4200.00,2408.00,96.817510,0.9998887982605743,0.999953,339.685815,-795981.625858,33.335609,150.984157,-185.712087,2755.280312,-4.938,-0.000,2.904139,6.928740,-1.572,0,0.000
4200.00,2406.00,96.804866,0.9998885970149420,0.999953,339.536118,-796266.603905,33.327258,150.969872,-185.515345,2754.872948,-4.945,0.000,2.904487,6.929632,-1.570,0,0.000
4200.00,2404.00,96.792199,0.9998883953492786,0.999953,339.386290,-796551.496440,33.318904,150.955561,-185.318649,2754.464912,-4.953,0.000,2.904835,6.930524,-1.568,0,0.000
4200.00,2402.00,96.779508,0.9998881932633424,0.999953,339.236330,-796836.303257,33.310547,150.941225,-185.121998,2754.056202,-4.960,-0.000,2.905183,6.931416,-1.567,0,0.000
4200.00,2400.00,96.766794,0.9998879907570317,0.999953,339.086238,-797121.024154,33.302186,150.926863,-184.925393,2753.646818,-4.968,-0.000,2.905530,6.932308,-1.565,0,0.000
4200.00,2398.00,96.754057,0.9998877878300018,0.999953,338.936015,-797405.658927,33.293822,150.912476,-184.728835,2753.236758,-4.975,0.000,2.905877,6.933201,-1.563,0,0.000
4200.00,2396.00,96.741296,0.9998875844820788,0.999953,338.785660,-797690.207370,33.285454,150.898064,-184.532323,2752.826021,-4.983,-0.000,2.906224,6.934094,-1.562,0,0.000
4200.00,2394.00,96.728512,0.9998873807132672,0.999953,338.635173,-797974.669280,33.277083,150.883626,-184.335858,2752.414605,-4.990,-0.000,2.906570,6.934987,-1.560,0,0.000
4200.00,2392.00,96.715705,0.9998871765225621,0.999953,338.484553,-798259.044450,33.268709,150.869162,-184.139440,2752.002510,-4.998,0.000,2.906917,6.935880,-1.558,0,0.000
4200.00,2390.00,96.702874,0.9998869719103650,0.999953,338.333801,-798543.332675,33.260331,150.854672,-183.943069,2751.589733,-5.005,0.000,2.907263,6.936774,-1.557,0,0.000
4200.00,2388.00,96.690020,0.9998867668768175,0.999953,338.182916,-798827.533750,33.251950,150.840157,-183.746746,2751.176274,-5.013,0.000,2.907609,6.937668,-1.555,0,0.000
4200.00,2386.00,96.677142,0.9998865614209945,0.999952,338.031898,-799111.647468,33.243565,150.825616,-183.550471,2750.762132,-5.020,0.000,2.907954,6.938561,-1.553,0,0.000
4200.00,2384.00,96.664240,0.9998863555430351,0.999952,337.880748,-799395.673623,33.235177,150.811050,-183.354244,2750.347305,-5.028,0.000,2.908300,6.939456,-1.552,0,0.000
4200.00,2382.00,96.651315,0.9998861492426647,0.999952,337.729464,-799679.612007,33.226786,150.796457,-183.158065,2749.931791,-5.036,-0.000,2.908645,6.940350,-1.550,0,0.000
4200.00,2380.00,96.638366,0.9998859425197655,0.999952,337.578047,-799963.462414,33.218391,150.781839,-182.961935,2749.515590,-5.043,0.000,2.908990,6.941245,-1.548,0,0.000
4200.00,2378.00,96.625393,0.9998857353741378,0.999952,337.426496,-800247.224636,33.209993,150.767194,-182.765854,2749.098701,-5.051,-0.000,2.909335,6.942140,-1.547,0,0.000
4200.00,2376.00,96.612397,0.9998855278056291,0.999952,337.274811,-800530.898465,33.201591,150.752524,-182.569822,2748.681121,-5.059,-0.000,2.909679,6.943035,-1.545,0,0.000
4200.00,2374.00,96.599376,0.9998853198140458,0.999952,337.122993,-800814.483694,33.193186,150.737828,-182.373840,2748.262850,-5.066,-0.000,2.910023,6.943930,-1.543,0,0.000
4200.00,2372.00,96.586332,0.9998851113992689,0.999952,336.971041,-801097.980113,33.184778,150.723105,-182.177907,2747.843886,-5.074,-0.000,2.910367,6.944826,-1.542,0,0.000
4200.00,2370.00,96.573264,0.9998849025611479,0.999952,336.818954,-801381.387513,33.176366,150.708357,-181.982024,2747.424229,-5.082,0.000,2.910711,6.945722,-1.540,0,0.000
