Title:,HD71685

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,101.837498,0.9502581170887334,0.978478,353.272356,-763741.754013,34.170440,154.018062,-194.950641,2778.378487,-4.606,0.000,2.894328,6.887969,-1.634,0,0.000
4200.00,2498.00,96.770170,0.9998937702991133,0.999955,343.216294,-773235.276329,33.428300,149.733712,-194.382495,2731.045932,-4.613,-0.000,2.894679,6.888850,-1.633,0,0.000
4200.00,2496.00,96.758147,0.9998935775974787,0.999955,343.072543,-773519.727825,33.420093,149.720092,-194.182247,2730.655455,-4.620,0.000,2.895030,6.889732,-1.631,0,0.000
4200.00,2494.00,96.746101,0.9998933844594303,0.999955,342.928667,-773804.099804,33.411882,149.706448,-193.982034,2730.264334,-4.627,-0.000,2.895381,6.890614,-1.629,0,0.000
4200.00,2492.00,96.734033,0.9998931908843715,0.999955,342.784666,-774088.392069,33.403668,149.692780,-193.781857,2729.872569,-4.634,-0.000,2.895731,6.891495,-1.628,0,0.000
4200.00,2490.00,96.721943,0.9998929968717299,0.999955,342.640540,-774372.604422,33.395451,149.679087,-193.581716,2729.480157,-4.641,-0.000,2.896081,6.892378,-1.626,0,0.000
4200.00,2488.00,96.709830,0.9998928024209225,0.999955,342.496289,-774656.736666,33.387231,149.665369,-193.381611,2729.087097,-4.648,0.000,2.896431,6.893260,-1.625,0,0.000
4200.00,2486.00,96.697694,0.9998926075314097,0.999955,342.351912,-774940.788602,33.379007,149.651627,-193.181542,2728.693389,-4.655,-0.000,2.896781,6.894142,-1.623,0,0.000
4200.00,2484.00,96.685537,0.9998924122023732,0.999955,342.207410,-775224.760032,33.370780,149.637861,-192.981510,2728.299030,-4.662,0.000,2.897131,6.895025,-1.622,0,0.000
4200.00,2482.00,96.673356,0.9998922164340008,0.999955,342.062781,-775508.650757,33.362550,149.624070,-192.781515,2727.904019,-4.669,0.000,2.897480,6.895908,-1.620,0,0.000
4200.00,2480.00,96.661153,0.9998920202246262,0.999955,341.918026,-775792.460577,33.354316,149.610254,-192.581557,2727.508354,-4.676,-0.000,2.897829,6.896792,-1.619,0,0.000
4200.00,2478.00,96.648928,0.9998918235744807,0.999955,341.773146,-776076.189292,33.346079,149.596414,-192.381636,2727.112036,-4.683,0.000,2.898178,6.897675,-1.617,0,0.000
