Title:,BD-012505

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,103.459978,0.9471644204412161,0.977088,357.897123,-769798.496177,34.637067,155.286746,-196.989113,2805.519037,-4.606,0.000,2.895497,6.887969,-1.621,0,0.000
4200.00,2498.00,97.991630,0.9998865741628482,0.999952,347.052978,-780021.243713,33.836576,150.663321,-196.390892,2754.439420,-4.613,-0.000,2.895836,6.888850,-1.619,0,0.000
4200.00,2496.00,97.978529,0.9998863601248100,0.999952,346.905347,-780306.354224,33.828081,150.648500,-196.189675,2754.015618,-4.620,0.000,2.896176,6.889732,-1.618,0,0.000
4200.00,2494.00,97.965403,0.9998861455810906,0.999952,346.757585,-780591.377473,33.819582,150.633652,-195.988495,2753.591090,-4.627,-0.000,2.896515,6.890614,-1.616,0,0.000
4200.00,2492.00,97.952253,0.9998859305311198,0.999952,346.609691,-780876.313236,33.811080,150.618777,-195.787353,2753.165836,-4.634,-0.000,2.896854,6.891495,-1.615,0,0.000
4200.00,2490.00,97.939077,0.9998857149739980,0.999952,346.461664,-781161.161290,33.802574,150.603874,-195.586249,2752.739852,-4.641,-0.000,2.897193,6.892378,-1.613,0,0.000
4200.00,2488.00,97.925876,0.9998854989089427,0.999952,346.313505,-781445.921411,33.794064,150.588943,-195.385183,2752.313138,-4.648,0.000,2.897532,6.893260,-1.611,0,0.000
4200.00,2486.00,97.912650,0.9998852823351914,0.999952,346.165214,-781730.593374,33.785550,150.573985,-195.184156,2751.885692,-4.655,-0.000,2.897870,6.894142,-1.610,0,0.000
4200.00,2484.00,97.899399,0.9998850652519207,0.999952,346.016790,-782015.176955,33.777033,150.559000,-194.983168,2751.457513,-4.662,0.000,2.898208,6.895025,-1.608,0,0.000
4200.00,2482.00,97.886122,0.9998848476583806,0.999952,345.868232,-782299.671926,33.768511,150.543987,-194.782218,2751.028598,-4.669,0.000,2.898546,6.895908,-1.607,0,0.000
4200.00,2480.00,97.872820,0.9998846295537829,0.999952,345.719542,-782584.078064,33.759986,150.528946,-194.581308,2750.598946,-4.676,-0.000,2.898884,6.896792,-1.605,0,0.000
4200.00,2478.00,97.859492,0.9998844109373545,0.999951,345.570718,-782868.395140,33.751457,150.513877,-194.380438,2750.168556,-4.683,0.000,2.899221,6.897675,-1.603,0,0.000
4200.00,2476.00,97.846139,0.9998841918081742,0.999951,345.421761,-783152.622929,33.742924,150.498780,-194.179607,2749.737426,-4.690,-0.000,2.899558,6.898559,-1.602,0,0.000
4200.00,2474.00,97.832761,0.9998839721660553,0.999951,345.272670,-783436.761201,33.734388,150.483655,-193.978816,2749.305554,-4.697,-0.000,2.899895,6.899443,-1.600,0,0.000
4200.00,2472.00,97.819357,0.9998837520094105,0.999951,345.123445,-783720.809730,33.725848,150.468503,-193.778065,2748.872939,-4.704,0.000,2.900231,6.900327,-1.599,0,0.000
4200.00,2470.00,97.805927,0.9998835313379365,0.999951,344.974086,-784004.768287,33.717303,150.453322,-193.577355,2748.439578,-4.711,0.000,2.900568,6.901211,-1.597,0,0.000
