Title:,HIP59925

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,107.242531,0.9445169428415136,0.975690,368.369497,-774500.307170,35.533950,159.074445,-206.120836,2869.987627,-4.606,0.000,2.921606,6.887969,-1.627,0,0.000
4200.00,2498.00,101.290127,0.9998808049326368,0.999949,356.572561,-785607.785448,34.662964,154.041746,-205.472103,2814.385553,-4.613,-0.000,2.921942,6.888850,-1.626,0,0.000
4200.00,2496.00,101.275788,0.9998805717569573,0.999949,356.418840,-785898.093653,34.654070,154.025534,-205.255509,2813.922563,-4.620,0.000,2.922278,6.889732,-1.624,0,0.000
4200.00,2494.00,101.261420,0.9998803379985225,0.999949,356.264977,-786188.305485,34.645171,154.009291,-205.038955,2813.458755,-4.627,-0.000,2.922613,6.890614,-1.622,0,0.000
4200.00,2492.00,101.247024,0.9998801036561613,0.999949,356.110974,-786478.420687,34.636268,153.993017,-204.822440,2812.994128,-4.634,-0.000,2.922949,6.891495,-1.621,0,0.000
4200.00,2490.00,101.232600,0.9998798687287688,0.999949,355.956829,-786768.439005,34.627360,153.976712,-204.605964,2812.528679,-4.641,-0.000,2.923284,6.892378,-1.619,0,0.000
4200.00,2488.00,101.218148,0.9998796332152083,0.999949,355.802543,-787058.360182,34.618449,153.960377,-204.389529,2812.062407,-4.648,0.000,2.923618,6.893260,-1.618,0,0.000
4200.00,2486.00,101.203667,0.9998793971143093,0.999949,355.648115,-787348.183961,34.609533,153.944010,-204.173135,2811.595309,-4.655,-0.000,2.923953,6.894142,-1.616,0,0.000
4200.00,2484.00,101.189158,0.9998791604249486,0.999949,355.493546,-787637.910084,34.600613,153.927613,-203.956781,2811.127384,-4.662,0.000,2.924287,6.895025,-1.615,0,0.000
4200.00,2482.00,101.174620,0.9998789231459895,0.999949,355.338834,-787927.538294,34.591688,153.911184,-203.740468,2810.658629,-4.669,0.000,2.924621,6.895908,-1.613,0,0.000
4200.00,2480.00,101.160054,0.9998786852762913,0.999949,355.183979,-788217.068331,34.582759,153.894724,-203.524197,2810.189043,-4.676,-0.000,2.924954,6.896792,-1.611,0,0.000
4200.00,2478.00,101.145459,0.9998784468147652,0.999948,355.028983,-788506.499937,34.573826,153.878232,-203.307966,2809.718624,-4.683,0.000,2.925287,6.897675,-1.610,0,0.000
4200.00,2476.00,101.130835,0.9998782077602323,0.999948,354.873843,-788795.832850,34.564888,153.861709,-203.091778,2809.247370,-4.690,-0.000,2.925620,6.898559,-1.608,0,0.000
4200.00,2474.00,101.116183,0.9998779681115959,0.999948,354.718560,-789085.066810,34.555946,153.845155,-202.875632,2808.775279,-4.697,-0.000,2.925953,6.899443,-1.607,0,0.000
4200.00,2472.00,101.101502,0.9998777278678825,0.999948,354.563134,-789374.201556,34.547000,153.828569,-202.659528,2808.302349,-4.704,0.000,2.926285,6.900327,-1.605,0,0.000
4200.00,2470.00,101.086792,0.9998774870275231,0.999948,354.407565,-789663.236825,34.538049,153.811952,-202.443466,2807.828577,-4.711,0.000,2.926618,6.901211,-1.603,0,0.000
4200.00,2468.00,101.072053,0.9998772455896394,0.999948,354.251852,-789952.172356,34.529094,153.795303,-202.227447,2807.353963,-4.719,-0.000,2.926949,6.902096,-1.602,0,0.000
4200.00,2466.00,101.057285,0.9998770035534766,0.999948,354.095995,-790241.007884,34.520135,153.778622,-202.011472,2806.878504,-4.726,0.000,2.927281,6.902981,-1.600,0,0.000
4200.00,2464.00,101.042488,0.9998767609173991,0.999948,353.939994,-790529.743146,34.511171,153.761910,-201.795539,2806.402198,-4.733,0.000,2.927612,6.903866,-1.599,0,0.000
4200.00,2462.00,101.027662,0.9998765176805223,0.999948,353.783849,-790818.377878,34.502202,153.745165,-201.579651,2805.925044,-4.740,0.000,2.927943,6.904751,-1.597,0,0.000
4200.00,2460.00,101.012807,0.9998762738419440,0.999948,353.627559,-791106.911813,34.493230,153.728389,-201.363806,2805.447038,-4.747,-0.000,2.928273,6.905637,-1.595,0,0.000
