Title:,HIP78242

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,104.346448,0.9518507332879927,0.979209,362.871982,-787358.884890,35.083949,158.700451,-199.794645,2865.374588,-4.606,0.000,2.891096,6.887969,-1.643,0,0.000
4200.00,2498.00,99.320543,0.9998978657209482,0.999957,352.893919,-796786.856646,34.347661,154.451137,-199.225002,2818.430093,-4.613,-0.000,2.891453,6.888850,-1.642,0,0.000
4200.00,2496.00,99.308694,0.9998976838780684,0.999957,352.747286,-797080.899224,34.339316,154.437707,-199.020255,2818.044672,-4.620,0.000,2.891811,6.889732,-1.640,0,0.000
4200.00,2494.00,99.296823,0.9998975016340642,0.999957,352.600528,-797374.863752,34.330969,154.424255,-198.815544,2817.658628,-4.627,-0.000,2.892168,6.890614,-1.639,0,0.000
4200.00,2492.00,99.284931,0.9998973189883509,0.999957,352.453645,-797668.750038,34.322619,154.410778,-198.610869,2817.271959,-4.634,-0.000,2.892524,6.891495,-1.637,0,0.000
4200.00,2490.00,99.273016,0.9998971359405915,0.999957,352.306635,-797962.557894,34.314265,154.397278,-198.406231,2816.884666,-4.641,-0.000,2.892881,6.892378,-1.636,0,0.000
4200.00,2488.00,99.261081,0.9998969524902289,0.999957,352.159499,-798256.287128,34.305908,154.383754,-198.201628,2816.496745,-4.648,0.000,2.893238,6.893260,-1.634,0,0.000
4200.00,2486.00,99.249123,0.9998967686368619,0.999957,352.012237,-798549.937549,34.297548,154.370206,-197.997062,2816.108196,-4.655,-0.000,2.893594,6.894142,-1.633,0,0.000
4200.00,2484.00,99.237144,0.9998965843799728,0.999957,351.864849,-798843.508965,34.289185,154.356635,-197.792533,2815.719019,-4.662,0.000,2.893950,6.895025,-1.631,0,0.000
4200.00,2482.00,99.225142,0.9998963997191324,0.999957,351.717334,-799137.001186,34.280819,154.343040,-197.588040,2815.329210,-4.669,0.000,2.894306,6.895908,-1.630,0,0.000
4200.00,2480.00,99.213119,0.9998962146539068,0.999956,351.569692,-799430.414018,34.272450,154.329421,-197.383585,2814.938769,-4.676,-0.000,2.894662,6.896792,-1.628,0,0.000
4200.00,2478.00,99.201074,0.9998960291837914,0.999956,351.421924,-799723.747270,34.264077,154.315777,-197.179167,2814.547696,-4.683,0.000,2.895017,6.897675,-1.627,0,0.000
4200.00,2476.00,99.189007,0.9998958433085577,0.999956,351.274028,-800017.000747,34.255701,154.302110,-196.974787,2814.155987,-4.690,-0.000,2.895372,6.898559,-1.625,0,0.000
4200.00,2474.00,99.176918,0.9998956570273929,0.999956,351.126005,-800310.174257,34.247322,154.288419,-196.770445,2813.763643,-4.697,-0.000,2.895728,6.899443,-1.623,0,0.000
4200.00,2472.00,99.164806,0.9998954703401439,0.999956,350.977854,-800603.267606,34.238940,154.274704,-196.566141,2813.370661,-4.704,0.000,2.896082,6.900327,-1.622,0,0.000
4200.00,2470.00,99.152673,0.9998952832462898,0.999956,350.829576,-800896.280599,34.230554,154.260965,-196.361875,2812.977041,-4.711,0.000,2.896437,6.901211,-1.620,0,0.000
4200.00,2468.00,99.140517,0.9998950957455286,0.999956,350.681170,-801189.213042,34.222165,154.247201,-196.157648,2812.582781,-4.719,-0.000,2.896792,6.902096,-1.619,0,0.000
4200.00,2466.00,99.128340,0.9998949078370395,0.999956,350.532636,-801482.064741,34.213773,154.233413,-195.953460,2812.187880,-4.726,0.000,2.897146,6.902981,-1.617,0,0.000
4200.00,2464.00,99.116140,0.9998947195212349,0.999956,350.383974,-801774.835499,34.205378,154.219601,-195.749310,2811.792337,-4.733,0.000,2.897500,6.903866,-1.616,0,0.000
4200.00,2462.00,99.103917,0.9998945307962800,0.999956,350.235183,-802067.525121,34.196980,154.205765,-195.545200,2811.396149,-4.740,0.000,2.897854,6.904751,-1.614,0,0.000
4200.00,2460.00,99.091673,0.9998943416633976,0.999956,350.086264,-802360.133412,34.188578,154.191904,-195.341129,2810.999317,-4.747,-0.000,2.898208,6.905637,-1.613,0,0.000
4200.00,2458.00,99.079406,0.9998941521211995,0.999956,349.937217,-802652.660173,34.180173,154.178019,-195.137098,2810.601838,-4.754,-0.000,2.898561,6.906522,-1.611,0,0.000
4200.00,2456.00,99.067116,0.9998939621694622,0.999955,349.788040,-802945.105210,34.171765,154.164109,-194.933107,2810.203711,-4.762,0.000,2.898914,6.907408,-1.609,0,0.000
