Title:,HD197823

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,102.032401,0.9502001551375705,0.978426,353.921465,-761686.502173,34.192993,154.322971,-195.988535,2790.690195,-4.606,0.000,2.897932,6.887969,-1.642,0,0.000
4200.00,2498.00,96.949461,0.9998938572660456,0.999955,343.834577,-771208.979418,33.448562,150.025429,-195.417520,2743.212469,-4.613,-0.000,2.898286,6.888850,-1.640,0,0.000
4200.00,2496.00,96.937424,0.9998936645008368,0.999955,343.690584,-771493.971303,33.440327,150.011795,-195.215538,2742.821663,-4.620,0.000,2.898639,6.889732,-1.639,0,0.000
4200.00,2494.00,96.925365,0.9998934712960278,0.999955,343.546467,-771778.883524,33.432090,149.998137,-195.013591,2742.430211,-4.627,-0.000,2.898993,6.890614,-1.637,0,0.000
4200.00,2492.00,96.913283,0.9998932776537042,0.999955,343.402224,-772063.715883,33.423849,149.984454,-194.811680,2742.038113,-4.634,-0.000,2.899346,6.891495,-1.636,0,0.000
4200.00,2490.00,96.901179,0.9998930835707138,0.999955,343.257856,-772348.468182,33.415604,149.970747,-194.609805,2741.645367,-4.641,-0.000,2.899698,6.892378,-1.634,0,0.000
4200.00,2488.00,96.889053,0.9998928890476509,0.999955,343.113362,-772633.140223,33.407357,149.957016,-194.407967,2741.251972,-4.648,0.000,2.900051,6.893260,-1.633,0,0.000
4200.00,2486.00,96.876904,0.9998926940837319,0.999955,342.968742,-772917.731806,33.399106,149.943259,-194.206164,2740.857926,-4.655,-0.000,2.900403,6.894142,-1.631,0,0.000
4200.00,2484.00,96.864732,0.9998924986782990,0.999955,342.823996,-773202.242732,33.390852,149.929479,-194.004399,2740.463228,-4.662,0.000,2.900756,6.895025,-1.630,0,0.000
4200.00,2482.00,96.852538,0.9998923028308152,0.999955,342.679124,-773486.672801,33.382594,149.915673,-193.802670,2740.067876,-4.669,0.000,2.901108,6.895908,-1.628,0,0.000
4200.00,2480.00,96.840321,0.9998921065406973,0.999955,342.534126,-773771.021812,33.374333,149.901843,-193.600978,2739.671870,-4.676,-0.000,2.901459,6.896792,-1.627,0,0.000
4200.00,2478.00,96.828082,0.9998919098073541,0.999955,342.389001,-774055.289566,33.366069,149.887988,-193.399324,2739.275207,-4.683,0.000,2.901811,6.897675,-1.625,0,0.000
4200.00,2476.00,96.815820,0.9998917126301806,0.999954,342.243750,-774339.475859,33.357802,149.874108,-193.197707,2738.877887,-4.690,-0.000,2.902162,6.898559,-1.624,0,0.000
