Title:,BD-213153

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,108.740601,0.9504035597629372,0.978515,376.990888,-814019.243034,36.443665,164.456534,-207.666698,2960.606904,-4.606,0.000,2.898078,6.887969,-1.636,0,0.000
4200.00,2498.00,103.345543,0.9998948742340819,0.999956,366.284130,-824127.755173,35.653524,159.895097,-207.061081,2910.213496,-4.613,-0.000,2.898430,6.888850,-1.635,0,0.000
4200.00,2496.00,103.332762,0.9998946828052232,0.999956,366.130803,-824431.561315,35.644785,159.880618,-206.847157,2909.798345,-4.620,0.000,2.898782,6.889732,-1.633,0,0.000
4200.00,2494.00,103.319957,0.9998944909433689,0.999956,365.977343,-824735.282935,35.636043,159.866114,-206.633271,2909.382510,-4.627,-0.000,2.899133,6.890614,-1.632,0,0.000
4200.00,2492.00,103.307129,0.9998942986473726,0.999956,365.823749,-825038.919825,35.627297,159.851583,-206.419423,2908.965992,-4.634,-0.000,2.899485,6.891495,-1.630,0,0.000
4200.00,2490.00,103.294277,0.9998941059167950,0.999955,365.670023,-825342.471776,35.618547,159.837027,-206.205613,2908.548787,-4.641,-0.000,2.899836,6.892378,-1.629,0,0.000
4200.00,2488.00,103.281401,0.9998939127509173,0.999955,365.516163,-825645.938576,35.609795,159.822445,-205.991842,2908.130895,-4.648,0.000,2.900187,6.893260,-1.627,0,0.000
4200.00,2486.00,103.268502,0.9998937191494358,0.999955,365.362169,-825949.320016,35.601038,159.807837,-205.778109,2907.712314,-4.655,-0.000,2.900537,6.894142,-1.626,0,0.000
4200.00,2484.00,103.255578,0.9998935251115993,0.999955,365.208041,-826252.615885,35.592279,159.793203,-205.564416,2907.293043,-4.662,0.000,2.900888,6.895025,-1.624,0,0.000
4200.00,2482.00,103.242631,0.9998933306368771,0.999955,365.053779,-826555.825970,35.583515,159.778542,-205.350761,2906.873080,-4.669,0.000,2.901238,6.895908,-1.622,0,0.000
4200.00,2480.00,103.229659,0.9998931357247205,0.999955,364.899383,-826858.950061,35.574749,159.763856,-205.137146,2906.452424,-4.676,-0.000,2.901588,6.896792,-1.621,0,0.000
4200.00,2478.00,103.216664,0.9998929403745751,0.999955,364.744853,-827161.987945,35.565978,159.749143,-204.923571,2906.031073,-4.683,0.000,2.901938,6.897675,-1.619,0,0.000
4200.00,2476.00,103.203644,0.9998927445860278,0.999955,364.590188,-827464.939410,35.557204,159.734404,-204.710036,2905.609026,-4.690,-0.000,2.902288,6.898559,-1.618,0,0.000
4200.00,2474.00,103.190601,0.9998925483579159,0.999955,364.435387,-827767.804241,35.548427,159.719638,-204.496541,2905.186282,-4.697,-0.000,2.902637,6.899443,-1.616,0,0.000
4200.00,2472.00,103.177533,0.9998923516909093,0.999955,364.280452,-828070.582226,35.539646,159.704847,-204.283086,2904.762838,-4.704,0.000,2.902986,6.900327,-1.615,0,0.000
4200.00,2470.00,103.164441,0.9998921545826505,0.999955,364.125382,-828373.273150,35.530862,159.690028,-204.069672,2904.338693,-4.711,0.000,2.903335,6.901211,-1.613,0,0.000
4200.00,2468.00,103.151325,0.9998919570344998,0.999955,363.970176,-828675.876799,35.522074,159.675183,-203.856299,2903.913847,-4.719,-0.000,2.903684,6.902096,-1.612,0,0.000
4200.00,2466.00,103.138184,0.9998917590449861,0.999954,363.814834,-828978.392958,35.513282,159.660312,-203.642967,2903.488297,-4.726,0.000,2.904032,6.902981,-1.610,0,0.000
4200.00,2464.00,103.125019,0.9998915606134653,0.999954,363.659357,-829280.821411,35.504487,159.645414,-203.429677,2903.062042,-4.733,0.000,2.904381,6.903866,-1.608,0,0.000
4200.00,2462.00,103.111830,0.9998913617396596,0.999954,363.503744,-829583.161943,35.495688,159.630489,-203.216428,2902.635080,-4.740,0.000,2.904729,6.904751,-1.607,0,0.000
4200.00,2460.00,103.098616,0.9998911624230287,0.999954,363.347994,-829885.414337,35.486886,159.615538,-203.003221,2902.207410,-4.747,-0.000,2.905076,6.905637,-1.605,0,0.000
4200.00,2458.00,103.085377,0.9998909626630164,0.999954,363.192108,-830187.578377,35.478080,159.600560,-202.790056,2901.779031,-4.754,-0.000,2.905424,6.906522,-1.604,0,0.000
4200.00,2456.00,103.072114,0.9998907624591085,0.999954,363.036086,-830489.653845,35.469270,159.585555,-202.576934,2901.349941,-4.762,0.000,2.905771,6.907408,-1.602,0,0.000
4200.00,2454.00,103.058827,0.9998905618108197,0.999954,362.879927,-830791.640524,35.460457,159.570523,-202.363854,2900.920139,-4.769,0.000,2.906119,6.908295,-1.601,0,0.000
4200.00,2452.00,103.045514,0.9998903607176309,0.999954,362.723630,-831093.538195,35.451640,159.555464,-202.150817,2900.489622,-4.776,0.000,2.906466,6.909181,-1.599,0,0.000
4200.00,2450.00,103.032178,0.9998901591790177,0.999954,362.567197,-831395.346641,35.442820,159.540378,-201.937823,2900.058390,-4.783,-0.000,2.906812,6.910068,-1.597,0,0.000
4200.00,2448.00,103.018816,0.9998899571944704,0.999954,362.410626,-831697.065642,35.433996,159.525266,-201.724873,2899.626441,-4.791,0.000,2.907159,6.910955,-1.596,0,0.000
4200.00,2446.00,103.005429,0.9998897547635073,0.999954,362.253918,-831998.694980,35.425168,159.510126,-201.511966,2899.193774,-4.798,0.000,2.907505,6.911842,-1.594,0,0.000
4200.00,2444.00,102.992018,0.9998895518859376,0.999954,362.097072,-832300.234433,35.416337,159.494959,-201.299103,2898.760387,-4.805,-0.000,2.907851,6.912729,-1.593,0,0.000
4200.00,2442.00,102.978582,0.9998893485606217,0.999953,361.940088,-832601.683782,35.407502,159.479764,-201.086285,2898.326278,-4.812,-0.000,2.908197,6.913617,-1.591,0,0.000
4200.00,2440.00,102.965120,0.9998891447875990,0.999953,361.782966,-832903.042807,35.398663,159.464543,-200.873511,2897.891447,-4.820,-0.000,2.908542,6.914504,-1.589,0,0.000
4200.00,2438.00,102.951634,0.9998889405662631,0.999953,361.625705,-833204.311286,35.389821,159.449294,-200.660781,2897.455891,-4.827,-0.000,2.908888,6.915392,-1.588,0,0.000
4200.00,2436.00,102.938123,0.9998887358961199,0.999953,361.468306,-833505.488997,35.380975,159.434018,-200.448097,2897.019610,-4.834,0.000,2.909233,6.916281,-1.586,0,0.000
4200.00,2434.00,102.924587,0.9998885307767457,0.999953,361.310769,-833806.575720,35.372125,159.418714,-200.235457,2896.582601,-4.842,-0.000,2.909577,6.917169,-1.584,0,0.000
4200.00,2432.00,102.911025,0.9998883252076146,0.999953,361.153092,-834107.571231,35.363272,159.403383,-200.022863,2896.144863,-4.849,-0.000,2.909922,6.918058,-1.583,0,0.000
4200.00,2430.00,102.897438,0.9998881191883603,0.999953,360.995277,-834408.475307,35.354415,159.388024,-199.810315,2895.706395,-4.856,-0.000,2.910266,6.918947,-1.581,0,0.000
4200.00,2428.00,102.883826,0.9998879127184238,0.999953,360.837322,-834709.287726,35.345555,159.372638,-199.597813,2895.267196,-4.864,-0.000,2.910611,6.919836,-1.580,0,0.000
4200.00,2426.00,102.870189,0.9998877057975327,0.999953,360.679228,-835010.008263,35.336690,159.357224,-199.385357,2894.827263,-4.871,0.000,2.910954,6.920725,-1.578,0,0.000
4200.00,2424.00,102.856526,0.9998874984248899,0.999953,360.520994,-835310.636695,35.327822,159.341782,-199.172948,2894.386595,-4.878,-0.000,2.911298,6.921615,-1.576,0,0.000
4200.00,2422.00,102.842838,0.9998872906005606,0.999953,360.362620,-835611.172797,35.318951,159.326313,-198.960585,2893.945191,-4.886,0.000,2.911642,6.922505,-1.575,0,0.000
4200.00,2420.00,102.829125,0.9998870823237533,0.999953,360.204106,-835911.616344,35.310075,159.310816,-198.748270,2893.503050,-4.893,0.000,2.911985,6.923395,-1.573,0,0.000
4200.00,2418.00,102.815386,0.9998868735941728,0.999952,360.045452,-836211.967112,35.301196,159.295291,-198.536001,2893.060169,-4.900,-0.000,2.912328,6.924285,-1.571,0,0.000
