Title:,HIP22059

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(IW-1.4),rhol,rhos,viscosity,aH2O,chisqr
4200.00,2500.00,108.090831,0.9514993294418058,0.979077,375.604560,-817530.107249,36.375779,164.020773,-207.502882,2948.947192,-4.606,0.000,2.887808,6.887969,-1.631,0,0.000
4200.00,2498.00,102.846520,0.9998969960789312,0.999957,365.193945,-827364.460850,35.607570,159.586779,-206.909052,2899.960935,-4.613,-0.000,2.888160,6.888850,-1.629,0,0.000
4200.00,2496.00,102.834087,0.9998968112328064,0.999957,365.041862,-827668.083972,35.598929,159.572687,-206.695970,2899.556388,-4.620,0.000,2.888512,6.889732,-1.628,0,0.000
4200.00,2494.00,102.821633,0.9998966259771438,0.999957,364.889649,-827971.625177,35.590285,159.558571,-206.482924,2899.151187,-4.627,-0.000,2.888863,6.890614,-1.626,0,0.000
4200.00,2492.00,102.809155,0.9998964403114511,0.999957,364.737305,-828275.084265,35.581637,159.544429,-206.269917,2898.745328,-4.634,-0.000,2.889214,6.891495,-1.625,0,0.000
4200.00,2490.00,102.796654,0.9998962542352627,0.999957,364.584830,-828578.461036,35.572987,159.530263,-206.056947,2898.338811,-4.641,-0.000,2.889565,6.892378,-1.623,0,0.000
4200.00,2488.00,102.784131,0.9998960677480458,0.999956,364.432224,-828881.755290,35.564332,159.516071,-205.844014,2897.931635,-4.648,0.000,2.889916,6.893260,-1.622,0,0.000
4200.00,2486.00,102.771585,0.9998958808493702,0.999956,364.279486,-829184.966825,35.555675,159.501855,-205.631120,2897.523797,-4.655,-0.000,2.890266,6.894142,-1.620,0,0.000
4200.00,2484.00,102.759015,0.9998956935387496,0.999956,364.126617,-829488.095439,35.547014,159.487613,-205.418264,2897.115298,-4.662,0.000,2.890617,6.895025,-1.619,0,0.000
4200.00,2482.00,102.746423,0.9998955058156502,0.999956,363.973616,-829791.140931,35.538350,159.473347,-205.205446,2896.706134,-4.669,0.000,2.890967,6.895908,-1.617,0,0.000
4200.00,2480.00,102.733808,0.9998953176798634,0.999956,363.820483,-830094.103099,35.529682,159.459055,-204.992668,2896.296306,-4.676,-0.000,2.891317,6.896792,-1.616,0,0.000
4200.00,2478.00,102.721169,0.9998951291305482,0.999956,363.667219,-830396.981740,35.521011,159.444738,-204.779928,2895.885811,-4.683,0.000,2.891666,6.897675,-1.614,0,0.000
4200.00,2476.00,102.708508,0.9998949401675091,0.999956,363.513821,-830699.776650,35.512337,159.430396,-204.567227,2895.474648,-4.690,-0.000,2.892016,6.898559,-1.612,0,0.000
4200.00,2474.00,102.695823,0.9998947507902030,0.999956,363.360292,-831002.487626,35.503659,159.416028,-204.354566,2895.062815,-4.697,-0.000,2.892365,6.899443,-1.611,0,0.000
4200.00,2472.00,102.683115,0.9998945609982012,0.999956,363.206629,-831305.114465,35.494978,159.401636,-204.141945,2894.650312,-4.704,0.000,2.892714,6.900327,-1.609,0,0.000
4200.00,2470.00,102.670384,0.9998943707910708,0.999956,363.052834,-831607.656961,35.486293,159.387217,-203.929364,2894.237138,-4.711,0.000,2.893063,6.901211,-1.608,0,0.000
4200.00,2468.00,102.657629,0.9998941801683474,0.999956,362.898906,-831910.114910,35.477606,159.372774,-203.716822,2893.823289,-4.719,-0.000,2.893412,6.902096,-1.606,0,0.000
4200.00,2466.00,102.644851,0.9998939891296100,0.999956,362.744844,-832212.488107,35.468914,159.358304,-203.504322,2893.408766,-4.726,0.000,2.893760,6.902981,-1.605,0,0.000
4200.00,2464.00,102.632050,0.9998937976744248,0.999955,362.590649,-832514.776346,35.460220,159.343810,-203.291861,2892.993567,-4.733,0.000,2.894108,6.903866,-1.603,0,0.000
4200.00,2462.00,102.619225,0.9998936058023598,0.999955,362.436321,-832816.979421,35.451521,159.329289,-203.079442,2892.577690,-4.740,0.000,2.894456,6.904751,-1.601,0,0.000
4200.00,2460.00,102.606377,0.9998934135130016,0.999955,362.281859,-833119.097126,35.442820,159.314743,-202.867064,2892.161134,-4.747,-0.000,2.894804,6.905637,-1.600,0,0.000
4200.00,2458.00,102.593505,0.9998932208059275,0.999955,362.127262,-833421.129255,35.434115,159.300172,-202.654727,2891.743897,-4.754,-0.000,2.895152,6.906522,-1.598,0,0.000
4200.00,2456.00,102.580609,0.9998930276807269,0.999955,361.972532,-833723.075599,35.425407,159.285574,-202.442432,2891.325979,-4.762,0.000,2.895499,6.907408,-1.597,0,0.000
4200.00,2454.00,102.567690,0.9998928341369627,0.999955,361.817667,-834024.935951,35.416695,159.270951,-202.230179,2890.907378,-4.769,0.000,2.895846,6.908295,-1.595,0,0.000
4200.00,2452.00,102.554747,0.9998926401742935,0.999955,361.662668,-834326.710104,35.407980,159.256302,-202.017968,2890.488092,-4.776,0.000,2.896193,6.909181,-1.593,0,0.000
4200.00,2450.00,102.541781,0.9998924457922164,0.999955,361.507534,-834628.397848,35.399261,159.241627,-201.805799,2890.068121,-4.783,-0.000,2.896540,6.910068,-1.592,0,0.000
4200.00,2448.00,102.528791,0.9998922509904220,0.999955,361.352265,-834929.998976,35.390539,159.226926,-201.593673,2889.647462,-4.791,0.000,2.896887,6.910955,-1.590,0,0.000
4200.00,2446.00,102.515777,0.9998920557685234,0.999955,361.196861,-835231.513278,35.381813,159.212199,-201.381590,2889.226114,-4.798,0.000,2.897233,6.911842,-1.589,0,0.000
4200.00,2444.00,102.502739,0.9998918601260356,0.999955,361.041322,-835532.940544,35.373084,159.197445,-201.169550,2888.804076,-4.805,-0.000,2.897579,6.912729,-1.587,0,0.000
4200.00,2442.00,102.489677,0.9998916640627667,0.999955,360.885648,-835834.280564,35.364351,159.182666,-200.957553,2888.381347,-4.812,-0.000,2.897925,6.913617,-1.585,0,0.000
4200.00,2440.00,102.476591,0.9998914675782911,0.999955,360.729837,-836135.533129,35.355615,159.167861,-200.745600,2887.957925,-4.820,-0.000,2.898270,6.914504,-1.584,0,0.000
4200.00,2438.00,102.463481,0.9998912706718216,0.999954,360.573891,-836436.698026,35.346876,159.153029,-200.533690,2887.533808,-4.827,-0.000,2.898616,6.915392,-1.582,0,0.000
4200.00,2436.00,102.450347,0.9998910733437012,0.999954,360.417809,-836737.775046,35.338133,159.138172,-200.321825,2887.108996,-4.834,0.000,2.898961,6.916281,-1.581,0,0.000
4200.00,2434.00,102.437189,0.9998908755930466,0.999954,360.261591,-837038.763977,35.329386,159.123287,-200.110004,2886.683487,-4.842,-0.000,2.899306,6.917169,-1.579,0,0.000
4200.00,2432.00,102.424007,0.9998906774197006,0.999954,360.105237,-837339.664606,35.320636,159.108377,-199.898228,2886.257279,-4.849,-0.000,2.899651,6.918058,-1.577,0,0.000
4200.00,2430.00,102.410801,0.9998904788232471,0.999954,359.948745,-837640.476721,35.311883,159.093440,-199.686497,2885.830372,-4.856,-0.000,2.899995,6.918947,-1.576,0,0.000
4200.00,2428.00,102.397570,0.9998902798035496,0.999954,359.792117,-837941.200110,35.303126,159.078477,-199.474811,2885.402763,-4.864,-0.000,2.900339,6.919836,-1.574,0,0.000
