Title:,2M19322220+4121198

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.103064,1.0000000000000000,1.000000,375.465226,-1027284.656630,38.548000,-nan,-130.540248,2588.644121,-0.124,-0.000,2.596842,0.000000,-1.179,0,0.000
10000.00,2498.00,100.102980,1.0000000000000000,1.000000,375.343427,-1027620.185129,38.542706,-nan,-130.543519,2588.279890,-0.130,0.000,2.597196,0.000000,-1.177,0,0.000
10000.00,2496.00,100.102896,1.0000000000000000,1.000000,375.221541,-1027955.712830,38.537413,-nan,-130.546668,2587.915876,-0.136,-0.000,2.597551,0.000000,-1.176,0,0.000
10000.00,2494.00,100.102811,1.0000000000000000,1.000000,375.099568,-1028291.239735,38.532120,-nan,-130.549697,2587.552078,-0.143,-0.000,2.597906,0.000000,-1.174,0,0.000
10000.00,2492.00,100.102727,1.0000000000000000,1.000000,374.977509,-1028626.765847,38.526829,-nan,-130.552605,2587.188495,-0.149,-0.000,2.598260,0.000000,-1.172,0,0.000
10000.00,2490.00,100.102643,1.0000000000000000,1.000000,374.855363,-1028962.291169,38.521538,-nan,-130.555392,2586.825128,-0.156,0.000,2.598615,0.000000,-1.170,0,0.000
10000.00,2488.00,100.102559,1.0000000000000000,1.000000,374.733129,-1029297.815705,38.516248,-nan,-130.558059,2586.461975,-0.162,-0.000,2.598970,0.000000,-1.168,0,0.000
10000.00,2486.00,100.102476,1.0000000000000000,1.000000,374.610809,-1029633.339457,38.510960,-nan,-130.560606,2586.099036,-0.168,0.000,2.599324,0.000000,-1.166,0,0.000
10000.00,2484.00,100.102392,1.0000000000000000,1.000000,374.488402,-1029968.862429,38.505672,-nan,-130.563032,2585.736311,-0.175,0.000,2.599679,0.000000,-1.164,0,0.000
10000.00,2482.00,100.102308,1.0000000000000000,1.000000,374.365907,-1030304.384624,38.500385,-nan,-130.565339,2585.373799,-0.181,-0.000,2.600034,0.000000,-1.162,0,0.000
10000.00,2480.00,100.102225,1.0000000000000000,1.000000,374.243325,-1030639.906044,38.495099,-nan,-130.567525,2585.011500,-0.188,-0.000,2.600389,0.000000,-1.160,0,0.000
10000.00,2478.00,100.102141,1.0000000000000000,1.000000,374.120655,-1030975.426694,38.489814,-nan,-130.569591,2584.649412,-0.194,0.000,2.600744,0.000000,-1.158,0,0.000
10000.00,2476.00,100.102058,1.0000000000000000,1.000000,373.997898,-1031310.946575,38.484530,-nan,-130.571538,2584.287537,-0.201,-0.000,2.601099,0.000000,-1.156,0,0.000
10000.00,2474.00,100.101974,1.0000000000000000,1.000000,373.875052,-1031646.465692,38.479247,-nan,-130.573365,2583.925872,-0.207,0.000,2.601454,0.000000,-1.154,0,0.000
10000.00,2472.00,100.101891,1.0000000000000000,1.000000,373.752119,-1031981.984047,38.473964,-nan,-130.575073,2583.564418,-0.214,-0.000,2.601809,0.000000,-1.152,0,0.000
10000.00,2470.00,100.101808,1.0000000000000000,1.000000,373.629097,-1032317.501643,38.468683,-nan,-130.576661,2583.203175,-0.220,-0.000,2.602164,0.000000,-1.150,0,0.000
10000.00,2468.00,100.101725,1.0000000000000000,1.000000,373.505988,-1032653.018485,38.463403,-nan,-130.578130,2582.842141,-0.227,0.000,2.602519,0.000000,-1.147,0,0.000
10000.00,2466.00,100.101642,1.0000000000000000,1.000000,373.382789,-1032988.534574,38.458123,-nan,-130.579479,2582.481316,-0.233,-0.000,2.602874,0.000000,-1.145,0,0.000
10000.00,2464.00,100.101559,1.0000000000000000,1.000000,373.259503,-1033324.049914,38.452844,-nan,-130.580710,2582.120699,-0.240,-0.000,2.603229,0.000000,-1.143,0,0.000
10000.00,2462.00,100.101477,1.0000000000000000,1.000000,373.136128,-1033659.564508,38.447567,-nan,-130.581822,2581.760291,-0.246,0.000,2.603584,0.000000,-1.141,0,0.000
10000.00,2460.00,100.101394,1.0000000000000000,1.000000,373.012664,-1033995.078360,38.442290,-nan,-130.582814,2581.400091,-0.253,0.000,2.603939,0.000000,-1.139,0,0.000
10000.00,2458.00,100.101311,1.0000000000000000,1.000000,372.889111,-1034330.591472,38.437014,-nan,-130.583689,2581.040098,-0.259,0.000,2.604295,0.000000,-1.137,0,0.000
10000.00,2456.00,100.101229,1.0000000000000000,1.000000,372.765469,-1034666.103848,38.431739,-nan,-130.584444,2580.680311,-0.266,-0.000,2.604650,0.000000,-1.135,0,0.000
10000.00,2454.00,100.101147,1.0000000000000000,1.000000,372.641737,-1035001.615491,38.426465,-nan,-130.585081,2580.320731,-0.272,-0.000,2.605005,0.000000,-1.133,0,0.000
